chrom	position	2,0	1,1	0,2
Chrom1	2851172	1.91436e-05	0.999969	1.23426e-05
Chrom1	2875162	8.87265e-05	0.999908	3.01021e-06
Chrom1	2881408	0.000178663	0.999821	1.08268e-07
Chrom1	2882687	0.000109841	0.999889	8.92441e-07
Chrom1	2911017	0.000890961	0.999109	2.25284e-08
Chrom1	2920006	0.000100972	0.999899	4.27284e-07
Chrom1	2961592	7.87292e-05	0.999921	7.2444e-07
Chrom1	2962981	6.81079e-05	0.999931	8.37674e-07
Chrom1	2964100	5.87745e-05	0.999941	2.34088e-07
Chrom1	2965176	7.11748e-05	0.999928	8.13599e-07
Chrom1	2967817	4.3728e-05	0.999955	1.04526e-06
Chrom1	2978424	2.75099e-05	0.999972	9.41867e-07
Chrom1	2985338	0.000157875	0.999842	8.84587e-08
Chrom1	3024789	7.87177e-05	0.999919	2.0743e-06
Chrom1	3047305	0.000121627	0.999877	1.59242e-06
Chrom1	3059340	0.000102925	0.999895	2.03358e-06
Chrom1	3131111	0.000100016	0.999898	2.23442e-06
Chrom1	3176594	0.000112004	0.999887	1.07114e-06
Chrom1	3177974	0.00025436	0.999745	4.82419e-07
Chrom1	3207662	0.000110079	0.999889	8.63244e-07
Chrom1	3210291	0.000104179	0.999895	8.9084e-07
Chrom1	3221808	0.000162258	0.999838	1.03534e-07
Chrom1	3222811	3.48778e-05	0.999963	1.68422e-06
Chrom1	3224291	0.000121108	0.999878	6.46527e-07
Chrom1	3226717	7.34504e-05	0.999925	1.57507e-06
Chrom1	3227728	7.56709e-05	0.999923	1.65061e-06
Chrom1	3228743	8.20819e-05	0.999916	1.59922e-06
Chrom1	3230792	6.42677e-05	0.999933	2.2418e-06
Chrom1	3323454	5.41587e-05	0.99994	5.75171e-06
Chrom1	3324508	4.93966e-05	0.999944	6.28061e-06
Chrom1	3396258	1.69772e-05	0.999974	9.43491e-06
Chrom1	3407534	1.75529e-05	0.999975	7.08628e-06
Chrom1	3426969	3.69769e-06	0.999981	1.53838e-05
Chrom1	3457918	3.19413e-06	0.999992	4.85674e-06
Chrom1	3461243	2.4461e-06	0.999993	4.82253e-06
Chrom1	3468068	1.66287e-06	0.999995	3.2877e-06
Chrom1	3469169	8.96398e-07	0.999994	4.79349e-06
Chrom1	3472494	6.64755e-07	0.999996	3.80023e-06
Chrom1	3473500	6.5955e-07	0.999996	3.10032e-06
Chrom1	3475782	4.12445e-08	0.999994	5.58895e-06
Chrom1	3477854	2.94543e-07	0.999997	2.4948e-06
Chrom1	3483601	2.06137e-07	0.999999	1.12628e-06
Chrom1	3485565	8.49808e-08	1	6.71266e-08
Chrom1	3493954	1.17855e-07	0.999999	4.4901e-07
Chrom1	3494967	2.07033e-08	0.999999	5.69358e-07
Chrom1	3495989	1.06186e-07	0.999999	4.2951e-07
Chrom1	3505535	9.39539e-08	1	1.45359e-08
Chrom1	3506550	7.73799e-08	1	2.13254e-07
Chrom1	3513103	2.01213e-07	1	1.6079e-07
Chrom1	3516942	1.50506e-07	1	1.76977e-07
Chrom1	3520340	3.0937e-07	1	9.81679e-08
Chrom1	3521534	5.54626e-07	0.999999	1.82208e-08
Chrom1	3522741	4.44736e-07	0.999999	6.44713e-08
Chrom1	3531900	1.19694e-06	0.999999	4.35337e-09
Chrom1	3534075	5.52708e-07	0.999999	7.08659e-09
Chrom1	3601863	1.80382e-08	0.999996	4.42507e-06
Chrom1	3605607	1.44428e-07	0.999999	4.641e-07
Chrom1	3648090	5.28638e-07	0.999993	6.06712e-06
Chrom1	3657172	5.56521e-07	0.999993	6.32093e-06
Chrom1	3691350	4.11571e-07	0.999993	6.98054e-06
Chrom1	3695849	4.11769e-07	0.999993	6.11274e-06
Chrom1	3696913	3.32103e-07	0.999993	7.14151e-06
Chrom1	3700957	1.42833e-07	0.999991	8.60874e-06
Chrom1	3703648	2.52226e-07	0.999993	6.72608e-06
Chrom1	3715494	3.83236e-08	0.999986	1.35654e-05
Chrom1	3716766	9.27336e-09	0.999994	6.19711e-06
Chrom1	3723428	1.15842e-08	0.999995	4.73299e-06
Chrom1	3765302	2.89163e-06	0.999989	7.63949e-06
Chrom1	3781199	3.24153e-06	0.999988	8.7557e-06
Chrom1	4009378	1.50618e-06	0.999997	1.62244e-06
Chrom1	4011007	1.05442e-06	0.999997	1.95227e-06
Chrom1	4013105	1.44572e-06	0.999998	2.05794e-07
Chrom1	4014463	3.97058e-07	0.999995	4.12812e-06
Chrom1	4017325	1.18529e-06	0.999998	1.2771e-06
Chrom1	4020778	3.57301e-07	0.999998	1.72134e-06
Chrom1	4024726	8.60033e-07	0.999999	1.32495e-07
Chrom1	4026362	1.15289e-06	0.999998	1.17676e-06
Chrom1	4036865	1.38264e-06	0.999997	1.506e-06
Chrom1	4043899	1.58112e-06	0.999997	1.62385e-06
Chrom1	4071858	1.45437e-06	0.999996	2.90388e-06
Chrom1	4080213	1.05547e-06	0.999996	3.4373e-06
Chrom1	4156961	2.97584e-06	0.999997	3.64507e-07
Chrom1	4158046	4.76229e-06	0.999995	1.56568e-07
Chrom1	4160602	3.47016e-06	0.999996	2.04647e-07
Chrom1	4161849	3.02476e-06	0.999997	2.01295e-07
Chrom1	4165188	3.20122e-06	0.999997	9.92614e-08
Chrom1	4166189	3.18738e-06	0.999997	7.16315e-08
Chrom1	4167652	1.7289e-06	0.999998	1.22056e-08
Chrom1	4168796	3.72726e-06	0.999996	3.23472e-09
Chrom1	4169860	2.54143e-06	0.999997	1.94609e-09
Chrom1	4170927	2.11722e-06	0.999998	3.56281e-09
Chrom1	4181470	2.33515e-06	0.999996	1.55702e-06
Chrom1	4182885	1.67272e-06	0.999996	1.94317e-06
Chrom1	4183935	6.87057e-06	0.999992	7.09963e-07
Chrom1	4206688	7.26866e-06	0.99999	2.68276e-06
Chrom1	4250036	1.56128e-05	0.999983	1.62127e-06
Chrom1	4273773	8.7957e-06	0.999975	1.63466e-05
Chrom1	4311525	3.36807e-06	0.999931	6.57293e-05
Chrom1	4314055	9.26811e-06	0.999962	2.83849e-05
Chrom1	4315208	8.46395e-06	0.99996	3.13547e-05
Chrom1	4338872	4.5244e-06	0.999942	5.35296e-05
Chrom1	4441523	2.16972e-05	0.999942	3.64188e-05
Chrom1	4442578	2.47852e-05	0.999945	3.02366e-05
Chrom1	4445195	1.97865e-05	0.999939	4.10461e-05
Chrom1	4643193	1.01663e-05	0.99993	6.01419e-05
Chrom1	4682170	2.13081e-05	0.999929	4.97895e-05
Chrom1	4816654	9.15047e-06	0.999901	8.9682e-05
Chrom1	5018403	5.73097e-06	0.999976	1.84391e-05
Chrom1	5055535	3.35737e-06	0.999989	7.19934e-06
Chrom1	5064839	1.98923e-06	0.999992	6.07191e-06
Chrom1	5072446	1.4682e-06	0.999995	3.5606e-06
Chrom1	5076237	1.10427e-06	0.999996	2.54514e-06
Chrom1	5078644	4.258e-07	0.999999	2.18041e-07
Chrom1	5079715	3.84158e-07	0.999997	2.87628e-06
Chrom1	5100719	2.75731e-07	1	1.18657e-07
Chrom1	5103782	1.89844e-07	0.999998	1.48582e-06
Chrom1	5121924	1.9158e-07	0.999999	1.11549e-06
Chrom1	5140292	2.0936e-08	0.999998	1.68745e-06
Chrom1	5142056	4.71613e-08	0.999999	1.00574e-06
Chrom1	5145689	1.52659e-08	1	1.17992e-07
Chrom1	5147179	2.51663e-08	0.999999	9.8475e-07
Chrom1	5150854	1.29858e-08	0.999999	1.13973e-06
Chrom1	5152076	1.13991e-09	0.999998	2.20483e-06
Chrom1	5153294	3.59706e-09	0.999997	3.0681e-06
Chrom1	5154295	1.35487e-08	0.999999	1.19302e-06
Chrom1	5155644	2.00808e-09	0.999999	5.28282e-07
Chrom1	5158679	1.62568e-07	0.999999	1.05953e-06
Chrom1	5209156	1.3214e-06	0.999997	1.3606e-06
Chrom1	5217165	7.52882e-07	0.999999	1.07987e-07
Chrom1	5281243	3.70861e-06	0.999989	7.32257e-06
Chrom1	5282457	3.73401e-06	0.999989	7.42294e-06
Chrom1	5314478	4.87186e-06	0.999987	8.51157e-06
Chrom1	5358588	1.71755e-06	0.999972	2.64176e-05
Chrom1	5467216	3.81031e-06	0.999985	1.14325e-05
Chrom1	5485004	4.81228e-06	0.999988	7.11561e-06
Chrom1	5505192	2.90375e-06	0.999988	9.06227e-06
Chrom1	5506689	1.60708e-06	0.999982	1.63107e-05
Chrom1	5507734	3.16075e-06	0.999989	8.03288e-06
Chrom1	5528175	3.11352e-06	0.999992	4.91965e-06
Chrom1	5548878	2.89534e-06	0.999996	1.59618e-06
Chrom1	5556254	1.63272e-06	0.999998	8.41477e-08
Chrom1	5565326	5.35077e-06	0.999995	2.82233e-09
Chrom1	5570465	5.03761e-06	0.999995	4.89445e-10
Chrom1	5571702	2.59425e-06	0.999997	4.31461e-09
Chrom1	5572751	1.99738e-06	0.999998	5.27987e-10
Chrom1	5579404	5.58642e-06	0.999994	5.01213e-09
Chrom1	5580595	9.67709e-07	0.999999	9.90463e-08
Chrom1	5581940	8.85258e-07	0.999999	1.71708e-07
Chrom1	5588121	5.96348e-07	0.999999	2.14429e-07
Chrom1	5598639	1.77087e-06	0.999998	1.04365e-07
Chrom1	5600567	9.85551e-07	0.999999	1.31171e-08
Chrom1	5601694	7.12112e-07	0.999999	3.05128e-07
Chrom1	5617216	2.68031e-06	0.999997	1.85477e-07
Chrom1	5619919	2.84215e-06	0.999997	1.85649e-07
Chrom1	5621095	2.91165e-06	0.999997	1.84812e-07
Chrom1	5623741	1.78941e-06	0.999998	2.99792e-07
Chrom1	5624764	1.46813e-06	0.999998	3.75157e-07
Chrom1	5626171	3.52249e-06	0.999996	1.36477e-07
Chrom1	5627842	1.46983e-05	0.999985	2.78658e-08
Chrom1	5629781	7.44317e-06	0.999993	1.27246e-08
Chrom1	5634257	4.83774e-06	0.999995	1.08566e-07
Chrom1	5668624	3.68004e-06	0.999996	3.20501e-07
Chrom1	5669858	5.3555e-06	0.999994	1.871e-07
Chrom1	5719402	3.85632e-06	0.999996	1.26341e-09
Chrom1	5729213	9.90139e-07	0.999999	6.38063e-09
Chrom1	5730949	6.0745e-07	0.999999	1.04046e-10
Chrom1	5732401	4.75815e-07	1	1.78358e-11
Chrom1	5733642	3.27914e-07	1	1.03435e-11
Chrom1	5734690	1.94335e-07	1	5.54541e-11
Chrom1	5750254	4.48758e-07	1	1.49715e-08
Chrom1	5751315	2.62459e-07	0.999999	2.83305e-07
Chrom1	5775027	4.22446e-07	0.999999	7.5715e-07
Chrom1	5817820	4.60069e-06	0.999995	1.52738e-08
Chrom1	5818957	2.81487e-06	0.999997	1.38509e-07
Chrom1	5896449	3.80023e-07	0.999999	1.51987e-07
Chrom1	5897931	3.17531e-07	1	1.28433e-07
Chrom1	5900022	2.27865e-07	1	9.37064e-08
Chrom1	5903690	1.82298e-08	1	2.97821e-09
Chrom1	5905261	2.16412e-08	1	5.93208e-08
Chrom1	5909163	1.77602e-08	1	1.70661e-09
Chrom1	5910258	2.64051e-08	1	1.73867e-08
Chrom1	5912424	8.62917e-09	1	2.78194e-09
Chrom1	5915022	1.73852e-08	1	9.71913e-08
Chrom1	5917684	3.43779e-09	1	2.1491e-07
Chrom1	5918888	1.50249e-08	1	1.95037e-07
Chrom1	5931883	4.31777e-10	1	3.05819e-07
Chrom1	5932930	1.94798e-09	0.999999	6.75055e-07
Chrom1	5934448	3.38628e-09	1	4.94219e-08
Chrom1	5935628	6.7338e-09	0.999999	8.75283e-07
Chrom1	5936847	8.03227e-09	0.999999	1.19891e-06
Chrom1	5952816	1.98229e-08	0.999998	2.17056e-06
Chrom1	6030992	4.68235e-07	0.999989	1.03337e-05
Chrom1	6031992	1.18661e-07	0.999997	2.82144e-06
Chrom1	6033964	1.4971e-06	0.999992	6.55562e-06
Chrom1	6035479	1.7121e-06	0.999991	7.11191e-06
Chrom1	6075156	8.31258e-06	0.99998	1.15817e-05
Chrom1	6242416	3.2173e-05	0.999949	1.86415e-05
Chrom1	6283797	4.41792e-05	0.99994	1.54128e-05
Chrom1	6494474	8.29672e-05	0.999917	2.29752e-08
Chrom1	6495523	9.54973e-05	0.999904	4.03364e-08
Chrom1	6496556	9.81116e-06	0.99999	9.6512e-08
Chrom1	6497562	8.60885e-05	0.999914	5.36314e-09
Chrom1	6498578	7.58571e-05	0.999924	2.63998e-09
Chrom1	6500643	5.97595e-05	0.99994	1.57929e-08
Chrom1	6503225	0.000360507	0.999639	8.80896e-10
Chrom1	6504647	0.00036255	0.999637	1.84162e-09
Chrom1	6562859	2.74512e-05	0.999969	3.81146e-06
Chrom1	6583240	2.98335e-05	0.999968	2.45967e-06
Chrom1	6584527	1.19166e-05	0.999982	5.6079e-06
Chrom1	6585547	1.56902e-05	0.99998	3.99786e-06
Chrom1	6596996	3.52047e-06	0.999992	4.96104e-06
Chrom1	6598069	5.35046e-07	0.999976	2.38892e-05
Chrom1	6599169	2.25745e-06	0.999993	4.95322e-06
Chrom1	6600288	2.16711e-07	0.999996	3.57553e-06
Chrom1	6603319	2.92265e-06	0.999994	2.61802e-06
Chrom1	6653045	1.52546e-07	0.999993	6.43003e-06
Chrom1	6676652	1.68514e-07	0.999996	3.40373e-06
Chrom1	6679715	1.32314e-08	0.999998	1.87326e-06
Chrom1	6681433	2.39059e-08	0.999996	3.54313e-06
Chrom1	6693597	9.91059e-07	0.999997	1.78755e-06
Chrom1	6708647	8.11176e-07	0.999999	3.89967e-07
Chrom1	6823670	1.44353e-05	0.999984	2.00163e-06
Chrom1	6825592	7.3458e-07	0.999951	4.80056e-05
Chrom1	6826598	1.48331e-06	0.999972	2.68709e-05
Chrom1	6927424	4.39337e-07	0.99993	6.96724e-05
Chrom1	6929125	2.6908e-06	0.999959	3.81878e-05
Chrom1	7211846	6.25104e-06	0.999949	4.44555e-05
Chrom1	7336953	1.10247e-06	0.999996	2.71848e-06
Chrom1	7337979	7.07115e-07	0.999968	3.14532e-05
Chrom1	7339797	1.28519e-06	0.999977	2.15939e-05
Chrom1	7341511	1.28654e-06	0.999996	2.95814e-06
Chrom1	7342576	1.62509e-07	0.999957	4.24882e-05
Chrom1	7344550	1.30326e-06	0.999975	2.37641e-05
Chrom1	7395518	3.53369e-06	0.999953	4.34382e-05
Chrom1	7455170	2.38868e-06	0.99989	0.000107446
Chrom1	7508629	2.56914e-06	0.99984	0.000157706
Chrom1	7510460	3.35446e-06	0.999881	0.000115749
Chrom1	7513253	8.47e-07	0.999882	0.00011671
Chrom1	7517725	4.30906e-06	0.999881	0.000114976
Chrom1	7860905	5.40747e-05	0.99983	0.00011604
Chrom1	8053995	8.94669e-05	0.999853	5.75475e-05
Chrom1	8179116	0.000242529	0.999748	9.07987e-06
Chrom1	8223442	8.03808e-05	0.999895	2.43627e-05
Chrom1	8254505	7.78402e-05	0.999902	2.02523e-05
Chrom1	8307278	5.872e-05	0.999925	1.61095e-05
Chrom1	8367487	5.22744e-05	0.999942	5.69993e-06
Chrom1	8401094	4.88078e-05	0.999951	5.80788e-07
Chrom1	8412332	3.84445e-05	0.999961	2.20321e-07
Chrom1	8413344	2.80341e-05	0.999971	5.25776e-07
Chrom1	8415516	3.02159e-05	0.999969	3.82433e-07
Chrom1	8417334	2.71617e-05	0.999973	3.80359e-08
Chrom1	8418420	3.12242e-05	0.999968	2.86631e-07
Chrom1	8425864	3.14476e-05	0.999968	2.75838e-07
Chrom1	8441458	2.94009e-05	0.999971	6.91484e-08
Chrom1	8442539	2.45539e-05	0.999975	2.73074e-07
Chrom1	8444821	7.20203e-06	0.999992	4.1323e-07
Chrom1	8445821	1.52711e-05	0.999984	3.86101e-07
Chrom1	8449619	2.12685e-05	0.999978	4.01627e-07
Chrom1	8454772	2.36174e-05	0.999976	4.0218e-07
Chrom1	8486354	1.91753e-05	0.99998	5.64444e-07
Chrom1	8509224	1.11908e-05	0.999988	6.878e-07
Chrom1	8510230	1.40297e-05	0.999985	5.57184e-07
Chrom1	8525074	1.54646e-05	0.999984	2.50918e-07
Chrom1	8528096	1.47948e-05	0.999985	7.58665e-08
Chrom1	8531117	9.11882e-06	0.999991	3.18873e-08
Chrom1	8534114	1.09318e-05	0.999988	7.20751e-07
Chrom1	8554570	3.31004e-06	0.99999	6.93777e-06
Chrom1	8596564	4.61824e-06	0.999989	5.97279e-06
Chrom1	8597690	5.76877e-06	0.99999	4.7006e-06
Chrom1	8601171	5.0596e-06	0.99999	5.28824e-06
Chrom1	8603315	5.6563e-06	0.99999	4.69814e-06
Chrom1	8608939	1.04734e-06	0.999989	9.81764e-06
Chrom1	8612578	4.34514e-06	0.999992	3.80345e-06
Chrom1	8807199	1.72884e-06	0.999997	1.76913e-06
Chrom1	8823318	6.22927e-07	0.999998	9.48302e-07
Chrom1	8828182	1.02971e-07	0.999998	1.52854e-06
Chrom1	8829495	2.96125e-08	1	4.28316e-07
Chrom1	8830583	8.61276e-08	0.999999	7.7555e-07
Chrom1	8832021	1.70074e-07	1	3.68802e-08
Chrom1	8833722	1.81776e-07	0.999999	3.82875e-07
Chrom1	8843583	2.41955e-07	1	3.68057e-09
Chrom1	8844853	5.92111e-07	0.999999	5.37257e-09
Chrom1	8851388	1.69606e-06	0.999998	4.28118e-08
Chrom1	8907934	2.98459e-06	0.999996	1.03526e-06
Chrom1	8911970	1.29173e-06	0.999996	2.53809e-06
Chrom1	8914842	2.64932e-06	0.999996	1.24835e-06
Chrom1	8915843	2.00455e-06	0.999996	1.55129e-06
Chrom1	8917222	2.76563e-06	0.999996	1.20979e-06
Chrom1	8919864	3.75675e-06	0.999996	3.3809e-07
Chrom1	8920907	2.70304e-06	0.999996	1.29155e-06
Chrom1	9005285	4.6887e-06	0.999994	1.11689e-06
Chrom1	9034115	8.46995e-06	0.999991	9.91537e-08
Chrom1	9035958	1.12698e-05	0.999989	8.39382e-08
Chrom1	9038365	5.81068e-06	0.999994	1.62824e-07
Chrom1	9039537	1.56634e-06	0.999998	1.35059e-07
Chrom1	9041723	5.15448e-06	0.999995	1.75584e-07
Chrom1	9053896	2.35631e-05	0.999976	1.64472e-08
Chrom1	9055202	2.41e-06	0.999997	3.68459e-07
Chrom1	9056329	2.41906e-06	0.999997	3.41786e-07
Chrom1	9058527	5.05123e-06	0.999995	1.7507e-07
Chrom1	9060237	1.4861e-06	0.999998	3.15899e-07
Chrom1	9062045	4.07343e-06	0.999996	2.11652e-07
Chrom1	9063196	4.90586e-06	0.999995	1.64183e-07
Chrom1	9067532	6.85879e-06	0.999993	7.93209e-08
Chrom1	9079556	3.03686e-06	0.999997	9.00972e-10
Chrom1	9081163	5.22228e-06	0.999995	7.6988e-09
Chrom1	9082547	6.65003e-06	0.999993	7.63229e-10
Chrom1	9083589	8.19623e-06	0.999992	2.84532e-09
Chrom1	9106349	7.68732e-06	0.999992	2.11395e-09
Chrom1	9116840	8.26647e-06	0.999992	1.19217e-09
Chrom1	9118014	8.00744e-06	0.999992	1.08777e-08
Chrom1	9119213	8.05941e-06	0.999992	1.35171e-08
Chrom1	9127370	8.83561e-06	0.999991	8.16074e-09
Chrom1	9129342	6.46117e-06	0.999994	6.87604e-09
Chrom1	9155925	1.86974e-05	0.999981	6.0615e-10
Chrom1	9162442	1.86344e-05	0.999981	2.26821e-10
Chrom1	9171325	2.75845e-05	0.999972	1.41699e-10
Chrom1	9172713	1.49257e-05	0.999985	6.49039e-10
Chrom1	9174545	7.86229e-06	0.999992	6.57107e-09
Chrom1	9175558	8.35958e-06	0.999992	7.27972e-09
Chrom1	9176560	7.77961e-06	0.999992	8.82249e-09
Chrom1	9178669	2.36648e-06	0.999998	1.86419e-08
Chrom1	9179706	8.96682e-06	0.999991	3.62699e-09
Chrom1	9184182	3.89312e-07	0.999999	1.70809e-07
Chrom1	9185282	2.32737e-06	0.999998	5.02757e-09
Chrom1	9201124	1.29951e-06	0.999999	1.39372e-07
Chrom1	9202263	1.34768e-06	0.999999	3.08037e-08
Chrom1	9220837	1.25063e-06	0.999999	1.52817e-07
Chrom1	9223328	2.31046e-06	0.999998	6.70177e-08
Chrom1	9226250	8.14943e-07	0.999999	9.89383e-08
Chrom1	9228530	3.54686e-06	0.999996	4.35916e-09
