chrom	position	2,0	1,1	0,2
Chrom1	3468068	0.000229317	0.999769	1.32619e-06
Chrom1	3469169	0.000711021	0.999288	1.32993e-06
Chrom1	3472494	0.00147216	0.998528	1.47254e-07
Chrom1	3473500	0.00126985	0.99873	3.50075e-07
Chrom1	3475782	0.00220208	0.997798	1.42568e-07
Chrom1	3477854	0.000546186	0.999453	3.63713e-07
Chrom1	3483601	0.00632571	0.993674	2.33047e-09
Chrom1	3485565	0.00259026	0.99741	1.06426e-09
Chrom1	3493954	0.00147308	0.998527	2.55882e-08
Chrom1	3494967	0.00194679	0.998053	2.00264e-08
Chrom1	3495989	0.00085793	0.999142	4.80842e-08
Chrom1	3505535	0.00673227	0.993268	1.26571e-10
Chrom1	3506550	0.00263726	0.997363	1.54151e-10
Chrom1	3513103	0.00141045	0.99859	8.67588e-09
Chrom1	3516942	0.000954469	0.999046	6.27233e-10
Chrom1	3520340	0.00140751	0.998592	1.49671e-08
Chrom1	3521534	0.0029209	0.997079	4.6477e-09
Chrom1	3522741	0.0014579	0.998542	1.86769e-08
Chrom1	3531900	0.00139556	0.998604	1.65732e-07
Chrom1	3534075	0.00139307	0.998607	1.93085e-07
Chrom1	3601863	0.00332141	0.996679	2.87493e-08
Chrom1	3605607	0.00235651	0.997643	1.76063e-08
Chrom1	3648090	0.000972634	0.999027	4.89139e-07
Chrom1	3657172	0.00150599	0.998494	2.04211e-07
Chrom1	3691350	0.000907597	0.999092	2.45178e-07
Chrom1	3695849	0.000714493	0.999285	5.20239e-07
Chrom1	3696913	0.000434502	0.999565	8.42529e-08
Chrom1	3700957	0.000631872	0.999367	1.06662e-06
Chrom1	3703648	0.000594007	0.999405	1.48722e-06
Chrom1	3715494	0.000215967	0.999778	6.5137e-06
Chrom1	3716766	5.81177e-05	0.999935	7.03129e-06
Chrom1	3723428	0.000388765	0.999607	4.04469e-06
Chrom1	3765302	0.000386714	0.999609	4.76997e-06
Chrom1	3781199	0.000424481	0.999571	4.47879e-06
Chrom1	4009378	4.53806e-05	0.999952	2.85639e-06
Chrom1	4011007	9.01205e-05	0.999909	5.74472e-07
Chrom1	4013105	2.4461e-05	0.999972	3.84681e-06
Chrom1	4014463	1.02991e-05	0.999983	7.19013e-06
Chrom1	4017325	2.4072e-05	0.999973	3.1924e-06
Chrom1	4020778	6.78164e-06	0.999986	7.59954e-06
Chrom1	4024726	3.59113e-05	0.999964	3.29626e-07
Chrom1	4026362	3.32021e-06	0.999991	5.35233e-06
Chrom1	4036865	1.09159e-05	0.999985	4.20608e-06
Chrom1	4043899	1.66667e-05	0.99998	3.07192e-06
Chrom1	4071858	1.25199e-05	0.999984	3.41546e-06
Chrom1	4080213	2.17343e-05	0.999977	1.72643e-06
Chrom1	4156961	6.74307e-06	0.999993	4.39488e-07
Chrom1	4158046	1.45477e-05	0.999985	1.57213e-07
Chrom1	4160602	4.80592e-06	0.999995	2.95318e-07
Chrom1	4161849	6.58888e-06	0.999993	2.28461e-07
Chrom1	4165188	6.92334e-06	0.999993	8.4872e-08
Chrom1	4166189	4.09454e-06	0.999996	6.35365e-09
Chrom1	4167652	6.75089e-06	0.999993	4.24074e-08
Chrom1	4168796	1.60529e-05	0.999984	6.60395e-09
Chrom1	4169860	3.54484e-06	0.999996	7.8576e-08
Chrom1	4170927	4.22795e-06	0.999996	5.77376e-09
Chrom1	4181470	6.0354e-06	0.999994	3.73766e-07
Chrom1	4182885	5.97669e-06	0.999994	4.14238e-07
Chrom1	4183935	8.63483e-07	0.999998	8.22921e-07
Chrom1	4206688	1.02902e-05	0.999989	5.01551e-07
Chrom1	4250036	1.06318e-05	0.999989	1.16076e-07
Chrom1	4273773	9.57932e-06	0.999989	1.25079e-06
Chrom1	4311525	3.66544e-05	0.999963	6.00713e-08
Chrom1	4314055	1.95845e-05	0.99998	5.9413e-07
Chrom1	4315208	1.96237e-05	0.99998	6.35771e-07
Chrom1	4338872	9.82134e-06	0.999989	1.60714e-06
Chrom1	4441523	3.19419e-05	0.999967	1.32353e-06
Chrom1	4442578	4.03076e-05	0.999959	9.65349e-07
Chrom1	4445195	2.36504e-05	0.999976	1.79187e-07
Chrom1	4643193	4.53253e-05	0.999946	8.445e-06
Chrom1	4682170	5.02027e-05	0.999942	7.36525e-06
Chrom1	4816654	4.26404e-05	0.999957	4.29216e-07
Chrom1	5018403	2.53883e-05	0.999973	1.26152e-06
Chrom1	5055535	5.37305e-06	0.999993	1.62617e-06
Chrom1	5064839	1.20748e-05	0.999987	8.13934e-07
Chrom1	5072446	1.28973e-05	0.999987	3.12564e-07
Chrom1	5076237	0.000123594	0.999876	1.00094e-08
Chrom1	5078644	4.13674e-06	0.999996	1.66581e-07
Chrom1	5079715	6.05485e-06	0.999994	6.41855e-09
Chrom1	5100719	3.82906e-06	0.999996	8.88539e-08
Chrom1	5103782	4.69135e-06	0.999995	3.66782e-09
Chrom1	5121924	6.79458e-06	0.999993	7.55596e-08
Chrom1	5140292	1.52259e-05	0.999985	2.37631e-09
Chrom1	5142056	4.49154e-06	0.999995	2.79925e-08
Chrom1	5145689	3.61081e-06	0.999996	3.77214e-08
Chrom1	5147179	9.57803e-06	0.99999	4.00488e-09
Chrom1	5150854	8.86735e-08	1	1.24555e-07
Chrom1	5152076	6.39143e-08	1	1.85703e-07
Chrom1	5153294	2.01091e-07	0.999999	4.53951e-07
Chrom1	5154295	2.24109e-07	0.999999	6.0315e-07
Chrom1	5155644	4.56549e-07	0.999999	3.55585e-07
Chrom1	5158679	3.32639e-07	0.999999	4.80562e-07
Chrom1	5209156	1.90198e-06	0.999998	2.22395e-07
Chrom1	5217165	6.83607e-07	0.999999	4.98642e-08
Chrom1	5281243	1.60619e-06	0.999989	9.63836e-06
Chrom1	5282457	1.71909e-06	0.999989	9.15027e-06
Chrom1	5314478	4.93322e-07	0.999983	1.63666e-05
Chrom1	5358588	8.47133e-07	0.999977	2.21575e-05
Chrom1	5467216	2.01739e-06	0.999985	1.32933e-05
Chrom1	5485004	2.90455e-06	0.99999	7.40978e-06
Chrom1	5505192	7.96676e-07	0.999987	1.24986e-05
Chrom1	5506689	8.47276e-07	0.999988	1.08135e-05
Chrom1	5507734	3.6314e-07	0.999978	2.14827e-05
Chrom1	5528175	2.25465e-07	0.999988	1.19143e-05
Chrom1	5548878	2.12713e-08	0.999997	2.51558e-06
Chrom1	5556254	1.15467e-07	0.999994	5.69799e-06
Chrom1	5565326	9.84666e-07	0.999999	2.32104e-08
Chrom1	5570465	5.64368e-07	0.999999	4.98898e-08
Chrom1	5571702	5.02494e-07	0.999999	1.38549e-09
Chrom1	5572751	1.64184e-06	0.999998	5.41865e-10
Chrom1	5579404	1.25818e-06	0.999999	1.32e-10
Chrom1	5580595	2.60909e-07	1	9.94836e-11
Chrom1	5581940	2.54852e-07	1	5.26144e-10
Chrom1	5588121	8.78726e-08	1	1.76834e-07
Chrom1	5598639	1.94202e-07	1	2.42507e-07
Chrom1	5600567	7.64436e-08	0.999999	4.33612e-07
Chrom1	5601694	6.66009e-08	0.999999	6.89723e-07
Chrom1	5617216	4.76101e-07	1	1.098e-08
Chrom1	5619919	2.39235e-07	1	8.45102e-08
Chrom1	5621095	1.69286e-07	1	1.17786e-08
Chrom1	5623741	1.41566e-07	1	2.55167e-07
Chrom1	5624764	2.23813e-07	1	2.14599e-07
Chrom1	5626171	9.13788e-08	0.999999	5.39131e-07
Chrom1	5627842	3.98095e-07	0.999999	1.10618e-07
Chrom1	5629781	2.63628e-07	0.999999	3.20276e-07
Chrom1	5634257	7.44809e-08	0.999999	6.0424e-07
Chrom1	5668624	1.2342e-06	0.999998	8.29856e-07
Chrom1	5669858	1.34095e-06	0.999998	7.86289e-07
Chrom1	5719402	1.1097e-05	0.999989	2.85791e-08
Chrom1	5729213	1.15903e-06	0.999998	7.20128e-07
Chrom1	5730949	5.16441e-07	0.999998	1.40867e-06
Chrom1	5732401	4.94336e-07	0.999998	1.17184e-06
Chrom1	5733642	3.89609e-07	0.999998	1.25847e-06
Chrom1	5734690	2.45517e-07	0.999998	2.08288e-06
Chrom1	5750254	1.27543e-06	0.999999	8.62455e-09
Chrom1	5751315	3.04405e-06	0.999997	1.11026e-08
Chrom1	5775027	4.22471e-06	0.999996	6.73417e-09
Chrom1	5817820	1.34069e-06	0.999997	1.30948e-06
Chrom1	5818957	5.2813e-07	0.999998	1.78544e-06
Chrom1	5896449	7.60607e-08	0.999999	9.89341e-07
Chrom1	5897931	5.00103e-08	0.999998	1.47385e-06
Chrom1	5900022	1.27828e-07	0.999999	7.80241e-07
Chrom1	5903690	4.16611e-07	0.999998	1.10122e-06
Chrom1	5905261	2.45708e-06	0.999998	6.32054e-09
Chrom1	5909163	2.42433e-05	0.999976	1.2304e-09
Chrom1	5910258	1.41903e-05	0.999986	9.24221e-09
Chrom1	5912424	7.65431e-06	0.999992	5.6839e-10
Chrom1	5915022	4.06039e-06	0.999996	1.08607e-08
Chrom1	5917684	7.54922e-05	0.999924	1.40304e-08
Chrom1	5918888	8.09902e-05	0.999919	1.89093e-08
Chrom1	5931883	0.000551618	0.999448	2.466e-09
Chrom1	5932930	0.000260566	0.999739	3.78857e-09
Chrom1	5934448	0.00082918	0.999171	8.16367e-11
Chrom1	5935628	0.000255915	0.999744	2.00364e-10
Chrom1	5936847	0.000811551	0.999188	3.80367e-10
Chrom1	5952816	0.0003636	0.999636	2.09223e-07
Chrom1	6030992	0.000187527	0.999812	8.94352e-08
Chrom1	6031992	0.000320452	0.999679	8.99674e-07
Chrom1	6033964	0.0003412	0.999658	9.95979e-07
Chrom1	6035479	0.000323361	0.999675	1.18782e-06
Chrom1	6075156	0.000302372	0.999693	5.02277e-06
Chrom1	6242416	0.000402205	0.999588	9.97809e-06
Chrom1	6283797	0.000754214	0.999243	2.62968e-06
Chrom1	6494474	0.000713132	0.999287	2.60363e-07
Chrom1	6495523	0.000116739	0.999883	1.46175e-07
Chrom1	6496556	0.000975212	0.999025	8.35492e-08
Chrom1	6497562	0.000911012	0.999089	2.36925e-08
Chrom1	6498578	0.000473929	0.999526	1.36358e-07
Chrom1	6500643	0.000657348	0.999343	6.46317e-08
Chrom1	6503225	0.00846356	0.991536	1.49798e-09
Chrom1	6504647	0.00382487	0.996175	1.57419e-09
Chrom1	6562859	0.00062569	0.999374	3.59179e-07
Chrom1	6583240	0.000817795	0.999182	8.20457e-08
Chrom1	6584527	0.000804437	0.999196	2.53143e-08
Chrom1	6585547	0.000499178	0.999501	1.16543e-07
Chrom1	6596996	0.000409185	0.999591	1.41839e-08
Chrom1	6598069	0.000599553	0.9994	1.59995e-07
Chrom1	6599169	0.00059808	0.999402	1.99393e-07
Chrom1	6600288	0.000596581	0.999403	2.38976e-07
Chrom1	6603319	6.06076e-05	0.999939	6.52568e-07
Chrom1	6653045	0.000706007	0.999293	5.40813e-07
Chrom1	6676652	0.000503798	0.999496	5.68291e-07
Chrom1	6679715	0.00162345	0.998376	1.54436e-07
Chrom1	6681433	0.000640037	0.99936	3.96312e-07
Chrom1	6693597	0.000639864	0.99936	3.67362e-07
Chrom1	6708647	0.000455027	0.999545	3.46047e-08
Chrom1	6823670	0.000331997	0.999668	4.07401e-07
Chrom1	6825592	0.00385431	0.996146	1.42746e-08
Chrom1	6826598	0.000436039	0.999564	2.17387e-08
Chrom1	6927424	0.000630621	0.999357	1.28623e-05
Chrom1	6929125	0.00119225	0.998806	1.38927e-06
Chrom1	7211846	0.000304636	0.99933	0.00036564
Chrom1	7336953	0.000416363	0.999528	5.55143e-05
Chrom1	7337979	9.83387e-05	0.998886	0.00101518
Chrom1	7339797	0.000218574	0.999323	0.000458379
Chrom1	7341511	0.000156534	0.99925	0.000593927
Chrom1	7342576	0.000216585	0.999316	0.000467214
Chrom1	7344550	8.84675e-05	0.999161	0.000750952
Chrom1	7395518	0.00023712	0.999267	0.000495386
Chrom1	7455170	0.000225843	0.999175	0.000599374
Chrom1	7508629	0.000135201	0.998796	0.00106913
Chrom1	7510460	0.000150413	0.99888	0.000969403
Chrom1	7513253	0.000226743	0.999159	0.000614423
Chrom1	7517725	0.000185962	0.999024	0.000789985
Chrom1	7860905	0.000103195	0.99838	0.00151719
Chrom1	8053995	6.84618e-05	0.998219	0.0017125
Chrom1	8179116	4.02685e-05	0.998125	0.00183486
Chrom1	8223442	3.65717e-05	0.998277	0.0016866
Chrom1	8254505	2.78759e-05	0.998151	0.00182067
Chrom1	8307278	2.19697e-05	0.998359	0.00161856
Chrom1	8367487	3.15807e-06	0.997313	0.00268379
Chrom1	8401094	5.93346e-06	0.998217	0.00177735
Chrom1	8412332	4.83324e-06	0.99811	0.00188476
Chrom1	8413344	5.07716e-06	0.998192	0.00180286
Chrom1	8415516	5.29334e-06	0.99828	0.00171516
Chrom1	8417334	5.57688e-06	0.998382	0.00161214
Chrom1	8418420	6.29038e-06	0.998563	0.00143094
Chrom1	8425864	5.43969e-06	0.998482	0.00151305
Chrom1	8441458	3.23275e-06	0.997911	0.00208608
Chrom1	8442539	4.70707e-06	0.998588	0.00140778
Chrom1	8444821	4.00209e-06	0.998404	0.00159213
Chrom1	8445821	4.38663e-06	0.998582	0.00141411
Chrom1	8449619	3.33314e-06	0.998227	0.00176926
Chrom1	8454772	3.93471e-06	0.998621	0.00137543
Chrom1	8486354	3.20959e-07	0.997927	0.00207244
Chrom1	8509224	1.546e-07	0.997929	0.00207052
Chrom1	8510230	5.00039e-08	0.998014	0.0019861
Chrom1	8525074	2.15e-08	0.998357	0.0016428
Chrom1	8528096	1.30838e-07	0.998503	0.00149711
Chrom1	8531117	7.97789e-08	0.997352	0.00264778
Chrom1	8534114	3.88693e-08	0.998847	0.00115268
Chrom1	8554570	7.83421e-07	0.997084	0.00291483
Chrom1	8596564	8.45144e-06	0.998778	0.0012138
Chrom1	8597690	9.61342e-06	0.998896	0.00109412
Chrom1	8601171	8.00229e-06	0.998613	0.00137856
Chrom1	8603315	1.2159e-05	0.999055	0.000932952
Chrom1	8608939	1.74075e-05	0.999287	0.000695818
Chrom1	8612578	1.19765e-05	0.999323	0.000665125
Chrom1	8807199	3.70748e-05	0.999867	9.63661e-05
Chrom1	8823318	2.05217e-05	0.999933	4.61467e-05
Chrom1	8828182	3.58678e-05	0.999952	1.21837e-05
Chrom1	8829495	5.20289e-05	0.999945	3.0226e-06
Chrom1	8830583	6.90857e-05	0.999931	2.05039e-07
Chrom1	8832021	1.93284e-05	0.999977	3.42076e-06
Chrom1	8833722	0.000123338	0.999876	2.15567e-07
Chrom1	8843583	1.57707e-05	0.999984	3.27831e-08
Chrom1	8844853	3.47082e-05	0.999965	3.18158e-07
Chrom1	8851388	7.97978e-05	0.99992	1.05112e-07
Chrom1	8907934	2.89053e-05	0.999971	2.86077e-07
Chrom1	8911970	1.2828e-05	0.999987	5.30819e-07
Chrom1	8914842	2.89041e-06	0.999996	6.94976e-07
Chrom1	8915843	0.000129172	0.999871	2.31124e-08
Chrom1	8917222	4.28538e-05	0.999957	2.64403e-08
Chrom1	8919864	2.28331e-05	0.999977	2.24136e-07
Chrom1	8920907	2.07449e-05	0.999979	2.69733e-07
Chrom1	9005285	1.1345e-05	0.999988	1.68954e-07
Chrom1	9034115	4.33402e-06	0.999996	3.57109e-08
Chrom1	9035958	1.99709e-06	0.999998	7.22636e-08
Chrom1	9038365	6.85121e-07	0.999999	6.40243e-08
Chrom1	9039537	3.58851e-07	1	2.75059e-08
Chrom1	9041723	7.54703e-07	0.999999	1.70326e-09
Chrom1	9053896	3.87581e-07	1	2.14358e-08
Chrom1	9055202	5.7656e-07	0.999999	1.9615e-09
Chrom1	9056329	1.36156e-06	0.999999	1.0801e-09
Chrom1	9058527	7.42301e-07	0.999999	2.17336e-08
Chrom1	9060237	2.00045e-07	1	4.56294e-08
Chrom1	9062045	8.60327e-07	0.999999	2.84721e-08
Chrom1	9063196	2.72108e-07	1	8.16552e-08
Chrom1	9067532	7.80214e-08	1	6.02403e-08
Chrom1	9079556	2.82538e-06	0.999997	5.6712e-08
Chrom1	9081163	3.1057e-06	0.999997	5.15273e-08
Chrom1	9082547	6.1426e-06	0.999994	7.59851e-09
Chrom1	9083589	3.15915e-06	0.999997	6.0419e-08
Chrom1	9106349	3.76174e-06	0.999996	1.81304e-07
Chrom1	9116840	7.31058e-06	0.999993	6.61551e-09
Chrom1	9118014	7.60501e-06	0.999992	4.41921e-08
Chrom1	9119213	6.69089e-06	0.999993	5.53628e-08
Chrom1	9127370	8.81985e-06	0.999991	2.99326e-08
Chrom1	9129342	8.6778e-06	0.999991	6.49013e-08
Chrom1	9155925	7.21945e-06	0.999993	8.17094e-10
Chrom1	9162442	2.49386e-05	0.999975	2.53957e-10
Chrom1	9171325	4.20536e-05	0.999958	1.62589e-10
Chrom1	9172713	1.393e-05	0.999986	2.57136e-09
Chrom1	9174545	2.3993e-05	0.999976	1.57315e-09
Chrom1	9175558	1.37484e-05	0.999986	3.37671e-09
Chrom1	9176560	1.79293e-05	0.999982	2.69363e-09
Chrom1	9178669	1.45263e-05	0.999985	3.0189e-09
Chrom1	9179706	6.72476e-06	0.999993	7.55015e-10
Chrom1	9184182	1.28099e-05	0.999987	4.73265e-09
Chrom1	9185282	3.54152e-05	0.999965	4.99829e-10
Chrom1	9201124	1.61055e-05	0.999984	2.25587e-09
Chrom1	9202263	4.27377e-06	0.999996	4.83318e-08
Chrom1	9220837	2.99457e-06	0.999997	2.001e-08
Chrom1	9223328	1.29518e-06	0.999999	1.7549e-07
Chrom1	9226250	5.55836e-07	0.999999	3.44709e-07
Chrom1	9228530	1.19048e-06	0.999999	1.59958e-07
Chrom1	9231417	3.14943e-07	0.999999	2.12349e-07
Chrom1	9246302	3.01406e-07	1	2.99245e-09
Chrom1	9265103	7.42107e-07	0.999999	1.44962e-09
Chrom1	9266232	3.8619e-08	1	1.38909e-07
Chrom1	9267295	3.2984e-07	1	3.00645e-08
Chrom1	9268313	3.15563e-07	1	3.04255e-08
Chrom1	9269327	3.91373e-07	1	2.18722e-08
Chrom1	9270808	3.30411e-07	1	5.98911e-09
