chrom	position	2,0	1,1	0,2
Chrom1	3176594	1.5118e-12	2.80138e-06	0.999997
Chrom1	3177974	1.4543e-12	2.75071e-06	0.999997
Chrom1	3207662	2.95626e-13	1.47622e-06	0.999999
Chrom1	3210291	5.1787e-14	8.37199e-07	0.999999
Chrom1	3221808	1.09994e-13	1.01814e-06	0.999999
Chrom1	3222811	1.00708e-13	9.87047e-07	0.999999
Chrom1	3224291	1.65566e-15	1.4188e-07	1
Chrom1	3226717	1.05507e-13	1.03359e-06	0.999999
Chrom1	3227728	1.00966e-13	9.23584e-07	0.999999
Chrom1	3228743	1.403e-13	1.06472e-06	0.999999
Chrom1	3230792	9.82896e-14	8.52614e-07	0.999999
Chrom1	3323454	4.40809e-13	2.35641e-06	0.999998
Chrom1	3324508	1.5279e-12	3.33114e-06	0.999997
Chrom1	3396258	6.61855e-12	6.50277e-06	0.999993
Chrom1	3407534	2.75365e-12	3.79645e-06	0.999996
Chrom1	3426969	1.25165e-12	2.51972e-06	0.999997
Chrom1	3457918	2.77533e-14	3.943e-07	1
Chrom1	3461243	4.75998e-14	5.20473e-07	0.999999
Chrom1	3468068	5.19554e-16	1.35393e-07	1
Chrom1	3469169	1.47115e-15	1.46314e-07	1
Chrom1	3472494	1.77969e-15	1.65056e-07	1
Chrom1	3473500	1.45922e-15	1.56977e-07	1
Chrom1	3475782	1.75907e-17	5.82567e-08	1
Chrom1	3477854	3.86792e-17	3.45609e-08	1
Chrom1	3483601	5.70069e-16	8.7935e-08	1
Chrom1	3485565	1.23906e-16	5.27627e-08	1
Chrom1	3493954	4.67893e-16	8.57297e-08	1
Chrom1	3494967	5.60372e-17	6.30859e-08	1
Chrom1	3495989	1.20671e-16	4.41546e-08	1
Chrom1	3505535	2.79405e-16	5.54505e-08	1
Chrom1	3506550	2.19739e-16	4.38589e-08	1
Chrom1	3513103	2.52901e-15	1.22317e-07	1
Chrom1	3516942	1.15417e-15	9.37358e-08	1
Chrom1	3520340	4.95339e-15	1.61148e-07	1
Chrom1	3521534	4.32632e-15	1.49899e-07	1
Chrom1	3522741	3.75014e-15	1.36769e-07	1
Chrom1	3531900	1.4606e-14	2.58574e-07	1
Chrom1	3534075	4.69777e-15	1.45255e-07	1
Chrom1	3601863	9.40882e-16	3.13146e-07	1
Chrom1	3605607	5.95195e-15	2.78584e-07	1
Chrom1	3648090	2.67959e-13	1.17515e-06	0.999999
Chrom1	3657172	3.55657e-13	1.37026e-06	0.999999
Chrom1	3691350	2.1395e-13	1.2626e-06	0.999999
Chrom1	3695849	2.18444e-13	1.35489e-06	0.999999
Chrom1	3696913	7.98792e-14	9.31704e-07	0.999999
Chrom1	3700957	2.08901e-13	1.37059e-06	0.999999
Chrom1	3703648	2.45648e-13	1.50968e-06	0.999998
Chrom1	3715494	1.41607e-13	1.36013e-06	0.999999
Chrom1	3716766	6.98287e-15	4.95334e-07	1
Chrom1	3723428	2.69184e-13	1.55961e-06	0.999998
Chrom1	3765302	9.31967e-13	2.44242e-06	0.999998
Chrom1	3781199	1.49948e-13	1.27686e-06	0.999999
Chrom1	4009378	6.11357e-13	2.25004e-06	0.999998
Chrom1	4011007	4.36161e-13	2.00049e-06	0.999998
Chrom1	4013105	2.10109e-13	1.56191e-06	0.999998
Chrom1	4014463	4.51241e-14	8.20873e-07	0.999999
Chrom1	4017325	2.70812e-13	1.95857e-06	0.999998
Chrom1	4020778	4.34774e-14	1.31238e-06	0.999999
Chrom1	4024726	8.26851e-14	1.24956e-06	0.999999
Chrom1	4026362	2.19533e-13	1.7832e-06	0.999998
Chrom1	4036865	1.15227e-13	1.13774e-06	0.999999
Chrom1	4043899	5.08821e-13	2.15097e-06	0.999998
Chrom1	4071858	7.79342e-13	2.51871e-06	0.999997
Chrom1	4080213	2.4497e-13	1.51204e-06	0.999998
Chrom1	4156961	1.83417e-12	1.38972e-05	0.999986
Chrom1	4158046	2.56507e-14	2.1765e-06	0.999998
Chrom1	4160602	3.51221e-13	3.94765e-06	0.999996
Chrom1	4161849	2.88305e-13	3.46933e-06	0.999997
Chrom1	4165188	1.88855e-13	2.8152e-06	0.999997
Chrom1	4166189	1.34766e-13	2.51135e-06	0.999997
Chrom1	4167652	8.10907e-14	1.52319e-06	0.999998
Chrom1	4168796	7.16882e-13	3.91652e-06	0.999996
Chrom1	4169860	9.06055e-13	3.99935e-06	0.999996
Chrom1	4170927	1.09847e-12	4.08196e-06	0.999996
Chrom1	4181470	3.13377e-12	4.87375e-06	0.999995
Chrom1	4182885	3.98271e-13	1.65122e-06	0.999998
Chrom1	4183935	4.09858e-12	5.23888e-06	0.999995
Chrom1	4206688	3.76318e-11	1.28553e-05	0.999987
Chrom1	4250036	8.8455e-11	1.90744e-05	0.999981
Chrom1	4273773	1.33041e-10	2.32795e-05	0.999977
Chrom1	4311525	2.15235e-10	2.95033e-05	0.99997
Chrom1	4314055	2.21129e-10	2.99e-05	0.99997
Chrom1	4315208	2.23829e-10	3.008e-05	0.99997
Chrom1	4338872	2.80825e-10	3.36557e-05	0.999966
Chrom1	4441523	5.39853e-10	4.65738e-05	0.999953
Chrom1	4442578	5.42437e-10	4.66847e-05	0.999953
Chrom1	4445195	5.48825e-10	4.69578e-05	0.999953
Chrom1	4643193	1.44718e-09	7.62243e-05	0.999924
Chrom1	4682170	9.48411e-10	6.18269e-05	0.999938
Chrom1	4816654	5.47385e-10	4.68671e-05	0.999953
Chrom1	5018403	4.96543e-11	1.40423e-05	0.999986
Chrom1	5055535	3.16791e-11	1.14257e-05	0.999989
Chrom1	5064839	1.4882e-11	8.00998e-06	0.999992
Chrom1	5072446	8.95593e-12	6.40344e-06	0.999994
Chrom1	5076237	6.47023e-12	5.59416e-06	0.999994
Chrom1	5078644	6.32252e-13	1.80788e-06	0.999998
Chrom1	5079715	4.87217e-12	5.00719e-06	0.999995
Chrom1	5100719	5.71375e-13	2.4166e-06	0.999998
Chrom1	5103782	4.89038e-13	2.31129e-06	0.999998
Chrom1	5121924	1.17435e-12	3.34759e-06	0.999997
Chrom1	5140292	5.42462e-14	1.37844e-06	0.999999
Chrom1	5142056	1.91235e-14	9.2962e-07	0.999999
Chrom1	5145689	2.88702e-13	2.25581e-06	0.999998
Chrom1	5147179	3.19328e-13	2.28024e-06	0.999998
Chrom1	5150854	3.89807e-13	2.33668e-06	0.999998
Chrom1	5152076	4.1159e-13	2.35425e-06	0.999998
Chrom1	5153294	4.32453e-13	2.37117e-06	0.999998
Chrom1	5154295	1.78909e-13	1.66745e-06	0.999998
Chrom1	5155644	5.00917e-13	2.42579e-06	0.999998
Chrom1	5158679	6.16517e-13	2.51573e-06	0.999997
Chrom1	5209156	1.90786e-12	3.47147e-06	0.999997
Chrom1	5217165	3.2962e-13	1.58085e-06	0.999998
Chrom1	5281243	1.69561e-11	1.03661e-05	0.99999
Chrom1	5282457	2.28601e-12	3.57496e-06	0.999996
Chrom1	5314478	1.30225e-11	7.90131e-06	0.999992
Chrom1	5358588	1.17571e-11	7.22048e-06	0.999993
Chrom1	5467216	3.51939e-12	3.8562e-06	0.999996
Chrom1	5485004	2.70759e-12	3.40639e-06	0.999997
Chrom1	5505192	1.19918e-12	2.32306e-06	0.999998
Chrom1	5506689	1.10239e-12	2.23623e-06	0.999998
Chrom1	5507734	2.35703e-13	1.09067e-06	0.999999
Chrom1	5528175	6.44154e-13	1.69276e-06	0.999998
Chrom1	5548878	2.4223e-13	1.03389e-06	0.999999
Chrom1	5556254	1.28568e-13	7.57736e-07	0.999999
Chrom1	5565326	9.3133e-15	2.21228e-07	1
Chrom1	5570465	5.25722e-15	1.90573e-07	1
Chrom1	5571702	1.07874e-14	2.49311e-07	1
Chrom1	5572751	2.88735e-15	1.32703e-07	1
Chrom1	5579404	5.66292e-15	1.79047e-07	1
Chrom1	5580595	8.57551e-16	6.98953e-08	1
Chrom1	5581940	1.28375e-15	8.85908e-08	1
Chrom1	5588121	9.70557e-15	2.1657e-07	1
Chrom1	5598639	1.76429e-14	2.84963e-07	1
Chrom1	5600567	1.49847e-14	2.63653e-07	1
Chrom1	5601694	1.49331e-14	2.6371e-07	1
Chrom1	5617216	2.31642e-15	1.2075e-07	1
Chrom1	5619919	7.2729e-15	2.14722e-07	1
Chrom1	5621095	7.02893e-15	2.14637e-07	1
Chrom1	5623741	6.22129e-15	2.12423e-07	1
Chrom1	5624764	2.20271e-15	1.4534e-07	1
Chrom1	5626171	1.71212e-15	1.37921e-07	1
Chrom1	5627842	7.80188e-15	2.29054e-07	1
Chrom1	5629781	9.80594e-15	2.44233e-07	1
Chrom1	5634257	1.39984e-14	2.73531e-07	1
Chrom1	5668624	8.04449e-15	2.31522e-07	1
Chrom1	5669858	2.48799e-16	5.46748e-08	1
Chrom1	5719402	2.82737e-15	1.93301e-07	1
Chrom1	5729213	6.59486e-15	2.63479e-07	1
Chrom1	5730949	2.60103e-15	1.93133e-07	1
Chrom1	5732401	6.37695e-15	2.76815e-07	1
Chrom1	5733642	6.16529e-15	2.77256e-07	1
Chrom1	5734690	1.01354e-15	1.62412e-07	1
Chrom1	5750254	1.855e-14	3.52993e-07	1
Chrom1	5751315	6.10527e-15	2.35076e-07	1
Chrom1	5775027	5.204e-15	1.45655e-07	1
Chrom1	5817820	3.09045e-13	1.12217e-06	0.999999
Chrom1	5818957	3.13406e-13	1.13015e-06	0.999999
Chrom1	5896449	2.85116e-14	4.55294e-07	1
Chrom1	5897931	4.17829e-14	6.45439e-07	0.999999
Chrom1	5900022	1.16644e-15	2.83905e-07	1
Chrom1	5903690	9.3262e-17	7.28316e-08	1
Chrom1	5905261	1.51678e-16	7.60424e-08	1
Chrom1	5909163	3.35751e-16	1.20988e-07	1
Chrom1	5910258	4.57096e-16	1.28079e-07	1
Chrom1	5912424	2.20078e-15	2.05751e-07	1
Chrom1	5915022	9.93665e-17	4.20349e-08	1
Chrom1	5917684	1.3147e-14	3.80206e-07	1
Chrom1	5918888	9.00171e-15	3.30271e-07	1
Chrom1	5931883	2.31092e-13	1.43843e-06	0.999999
Chrom1	5932930	2.55308e-13	1.51519e-06	0.999998
Chrom1	5934448	2.91857e-13	1.62569e-06	0.999998
Chrom1	5935628	1.66791e-13	1.29948e-06	0.999999
Chrom1	5936847	9.48364e-14	9.6057e-07	0.999999
Chrom1	5952816	2.9085e-12	4.80309e-06	0.999995
Chrom1	6030992	1.06096e-11	1.1742e-05	0.999988
Chrom1	6031992	1.6e-10	5.02688e-05	0.99995
Chrom1	6033964	3.65933e-11	1.82491e-05	0.999982
Chrom1	6035479	3.76411e-11	1.8333e-05	0.999982
Chrom1	6075156	6.2626e-11	2.02037e-05	0.99998
Chrom1	6242416	7.062e-11	1.85497e-05	0.999981
Chrom1	6283797	7.52233e-11	1.86673e-05	0.999981
Chrom1	6494474	6.30881e-12	7.03822e-06	0.999993
Chrom1	6495523	8.68217e-12	8.20245e-06	0.999992
Chrom1	6496556	8.34193e-12	8.11932e-06	0.999992
Chrom1	6497562	5.11997e-12	6.42005e-06	0.999994
Chrom1	6498578	4.75943e-12	6.43627e-06	0.999994
Chrom1	6500643	7.42132e-12	7.90081e-06	0.999992
Chrom1	6503225	1.98173e-12	5.00595e-06	0.999995
Chrom1	6504647	7.00897e-12	7.79528e-06	0.999992
Chrom1	6562859	3.65028e-12	6.23098e-06	0.999994
Chrom1	6583240	2.54524e-12	6.4402e-06	0.999994
Chrom1	6584527	1.75612e-12	5.54271e-06	0.999994
Chrom1	6585547	1.72928e-12	5.96891e-06	0.999994
Chrom1	6596996	1.52952e-12	6.22257e-06	0.999994
Chrom1	6598069	1.4443e-12	6.20439e-06	0.999994
Chrom1	6599169	1.68557e-12	6.93996e-06	0.999993
Chrom1	6600288	1.24812e-12	6.15584e-06	0.999994
Chrom1	6603319	5.11472e-14	3.2004e-06	0.999997
Chrom1	6653045	3.74951e-12	6.94898e-06	0.999993
Chrom1	6676652	1.85145e-12	5.31607e-06	0.999995
Chrom1	6679715	2.47313e-12	6.15923e-06	0.999994
Chrom1	6681433	2.41173e-12	6.14617e-06	0.999994
Chrom1	6693597	9.84616e-14	2.21335e-06	0.999998
Chrom1	6708647	4.29412e-12	6.92621e-06	0.999993
Chrom1	6823670	3.9628e-12	7.24399e-06	0.999993
Chrom1	6825592	1.21548e-11	1.09579e-05	0.999989
Chrom1	6826598	4.26158e-12	7.41067e-06	0.999993
Chrom1	6927424	5.2124e-11	1.87737e-05	0.999981
Chrom1	6929125	1.64438e-11	1.23855e-05	0.999988
Chrom1	7211846	2.50804e-10	3.67565e-05	0.999963
Chrom1	7336953	1.6129e-10	3.44688e-05	0.999966
Chrom1	7337979	1.60054e-10	3.44242e-05	0.999966
Chrom1	7339797	1.57846e-10	3.4344e-05	0.999966
Chrom1	7341511	8.77622e-11	2.67887e-05	0.999973
Chrom1	7342576	1.55209e-10	3.4263e-05	0.999966
Chrom1	7344550	1.54192e-10	3.42538e-05	0.999966
Chrom1	7395518	2.56753e-11	2.36395e-05	0.999976
Chrom1	7455170	2.1542e-10	3.8141e-05	0.999962
Chrom1	7508629	9.05058e-11	2.29097e-05	0.999977
Chrom1	7510460	1.25891e-10	2.71436e-05	0.999973
Chrom1	7513253	1.9817e-10	3.39256e-05	0.999966
Chrom1	7517725	1.38693e-10	2.81441e-05	0.999972
Chrom1	7860905	3.65591e-10	3.91382e-05	0.999961
Chrom1	8053995	2.99873e-10	3.51764e-05	0.999965
Chrom1	8179116	1.45531e-10	2.51584e-05	0.999975
Chrom1	8223442	1.38234e-10	2.42087e-05	0.999976
Chrom1	8254505	7.82055e-11	1.809e-05	0.999982
Chrom1	8307278	8.48097e-11	1.91182e-05	0.999981
Chrom1	8367487	3.90594e-11	1.34974e-05	0.999987
Chrom1	8401094	1.39838e-11	8.87507e-06	0.999991
Chrom1	8412332	1.1347e-11	8.51619e-06	0.999991
Chrom1	8413344	7.77064e-12	7.09906e-06	0.999993
Chrom1	8415516	1.00259e-11	8.21054e-06	0.999992
Chrom1	8417334	2.29088e-12	3.88999e-06	0.999996
Chrom1	8418420	1.13275e-11	8.89525e-06	0.999991
Chrom1	8425864	2.91304e-12	5.8946e-06	0.999994
Chrom1	8441458	7.47647e-12	7.61665e-06	0.999992
Chrom1	8442539	7.4331e-12	7.60027e-06	0.999992
Chrom1	8444821	1.02638e-11	9.07473e-06	0.999991
Chrom1	8445821	7.2544e-12	7.53283e-06	0.999992
Chrom1	8449619	6.93612e-12	7.41028e-06	0.999993
Chrom1	8454772	8.28865e-12	8.17807e-06	0.999992
Chrom1	8486354	4.82189e-13	3.40561e-06	0.999997
Chrom1	8509224	1.0093e-12	4.16887e-06	0.999996
Chrom1	8510230	2.29633e-12	6.18113e-06	0.999994
Chrom1	8525074	7.99007e-14	2.50908e-06	0.999997
Chrom1	8528096	8.25182e-13	4.5234e-06	0.999995
Chrom1	8531117	3.75554e-13	3.19485e-06	0.999997
Chrom1	8534114	1.09617e-12	4.57746e-06	0.999995
Chrom1	8554570	2.10163e-12	4.87065e-06	0.999995
Chrom1	8596564	2.46979e-12	4.94808e-06	0.999995
Chrom1	8597690	2.94993e-12	5.44803e-06	0.999995
Chrom1	8601171	1.72994e-12	4.25796e-06	0.999996
Chrom1	8603315	2.68897e-12	5.29985e-06	0.999995
Chrom1	8608939	2.13854e-13	2.10153e-06	0.999998
Chrom1	8612578	2.53539e-12	4.94639e-06	0.999995
Chrom1	8807199	4.25909e-12	5.05029e-06	0.999995
Chrom1	8823318	2.39256e-12	4.30572e-06	0.999996
Chrom1	8828182	1.54248e-12	3.74333e-06	0.999996
Chrom1	8829495	1.39653e-12	3.66729e-06	0.999996
Chrom1	8830583	1.27663e-12	3.60376e-06	0.999996
Chrom1	8832021	4.65138e-13	2.49049e-06	0.999998
Chrom1	8833722	6.31629e-13	2.79694e-06	0.999997
Chrom1	8843583	6.20608e-13	3.21682e-06	0.999997
Chrom1	8844853	2.94705e-13	2.42246e-06	0.999998
Chrom1	8851388	2.51245e-14	1.64899e-06	0.999998
Chrom1	8907934	2.2978e-12	3.86746e-06	0.999996
Chrom1	8911970	1.78474e-12	3.36011e-06	0.999997
Chrom1	8914842	1.75588e-12	3.31851e-06	0.999997
Chrom1	8915843	1.0376e-12	2.63404e-06	0.999997
Chrom1	8917222	1.75481e-12	3.29788e-06	0.999997
Chrom1	8919864	1.19945e-12	2.70102e-06	0.999997
Chrom1	8920907	1.42036e-12	2.91149e-06	0.999997
Chrom1	9005285	1.32992e-12	2.77597e-06	0.999997
Chrom1	9034115	3.11766e-13	1.94753e-06	0.999998
Chrom1	9035958	1.97117e-13	1.68169e-06	0.999998
Chrom1	9038365	1.91625e-13	1.93768e-06	0.999998
Chrom1	9039537	5.07456e-15	3.17973e-07	1
Chrom1	9041723	1.22338e-13	1.8546e-06	0.999998
Chrom1	9053896	1.19152e-14	1.54039e-06	0.999998
Chrom1	9055202	7.27669e-15	1.1974e-06	0.999999
Chrom1	9056329	1.02652e-14	1.72491e-06	0.999998
Chrom1	9058527	3.24635e-14	2.89125e-06	0.999997
Chrom1	9060237	6.35535e-15	1.89613e-06	0.999998
Chrom1	9062045	4.75018e-14	3.38292e-06	0.999997
Chrom1	9063196	2.11561e-14	2.63213e-06	0.999997
Chrom1	9067532	5.84058e-13	9.45984e-06	0.999991
Chrom1	9079556	3.5323e-12	9.44518e-05	0.999906
Chrom1	9081163	7.63584e-13	9.96746e-06	0.99999
Chrom1	9082547	1.00418e-12	1.06693e-05	0.999989
Chrom1	9083589	1.09228e-12	1.06619e-05	0.999989
Chrom1	9106349	1.15713e-12	8.18086e-06	0.999992
Chrom1	9116840	2.24356e-12	1.04286e-05	0.99999
Chrom1	9118014	2.51992e-12	1.10691e-05	0.999989
Chrom1	9119213	2.23167e-12	1.04241e-05	0.99999
Chrom1	9127370	2.00696e-12	1.03695e-05	0.99999
Chrom1	9129342	3.85327e-12	2.71596e-05	0.999973
Chrom1	9155925	2.0798e-13	4.70657e-06	0.999995
Chrom1	9162442	1.59612e-13	4.41052e-06	0.999996
Chrom1	9171325	4.3557e-13	6.25659e-06	0.999994
Chrom1	9172713	4.12813e-13	6.19627e-06	0.999994
Chrom1	9174545	3.76623e-13	6.11548e-06	0.999994
Chrom1	9175558	4.65043e-13	7.02613e-06	0.999993
Chrom1	9176560	5.28085e-13	7.64902e-06	0.999992
Chrom1	9178669	2.676e-13	6.42859e-06	0.999994
Chrom1	9179706	3.17011e-13	2.13117e-05	0.999979
Chrom1	9184182	1.79896e-15	9.14632e-07	0.999999
Chrom1	9185282	2.27123e-14	2.28876e-06	0.999998
Chrom1	9201124	1.28692e-13	2.49938e-06	0.999998
Chrom1	9202263	9.71362e-14	2.23888e-06	0.999998
Chrom1	9220837	6.8294e-13	3.09481e-06	0.999997
Chrom1	9223328	7.14506e-13	3.06076e-06	0.999997
Chrom1	9226250	7.44537e-13	3.01765e-06	0.999997
Chrom1	9228530	7.62858e-13	2.98165e-06	0.999997
Chrom1	9231417	7.79817e-13	2.93307e-06	0.999997
Chrom1	9246302	7.66204e-13	2.62972e-06	0.999997
Chrom1	9265103	5.57967e-13	2.11992e-06	0.999998
Chrom1	9266232	5.40691e-13	2.0848e-06	0.999998
