chrom	position	2,0	1,1	0,2
Chrom1	3473500	0.999997	2.76127e-06	1.90019e-13
Chrom1	3475782	0.999999	1.26607e-06	3.82381e-14
Chrom1	3477854	0.999997	2.71253e-06	1.82813e-13
Chrom1	3483601	0.999994	5.73419e-06	6.09031e-13
Chrom1	3485565	0.999997	2.68433e-06	1.70612e-13
Chrom1	3493954	0.999998	2.25512e-06	4.2625e-14
Chrom1	3494967	0.999998	1.73173e-06	1.72087e-14
Chrom1	3495989	0.999998	2.28161e-06	2.65448e-15
Chrom1	3505535	0.999999	1.14482e-06	4.85115e-16
Chrom1	3506550	0.999998	2.18232e-06	1.53705e-14
Chrom1	3513103	0.999998	2.46473e-06	4.39441e-14
Chrom1	3516942	0.999999	7.56793e-07	1.06221e-15
Chrom1	3520340	0.999997	3.31792e-06	1.74397e-13
Chrom1	3521534	0.999999	1.16868e-06	1.30584e-14
Chrom1	3522741	0.999998	1.78681e-06	6.65286e-14
Chrom1	3531900	0.999996	3.60868e-06	1.09054e-12
Chrom1	3534075	0.999994	6.08826e-06	2.90004e-12
Chrom1	3601863	0.999996	4.44845e-06	1.11324e-12
Chrom1	3605607	0.999992	7.83477e-06	7.12974e-12
Chrom1	3648090	0.999989	1.13608e-05	2.18831e-11
Chrom1	3657172	0.999988	1.20209e-05	2.50784e-11
Chrom1	3691350	0.999985	1.50823e-05	4.07615e-11
Chrom1	3695849	0.999987	1.26282e-05	2.87784e-11
Chrom1	3696913	0.999986	1.44992e-05	3.78157e-11
Chrom1	3700957	0.999985	1.47549e-05	3.91828e-11
Chrom1	3703648	0.999985	1.49215e-05	4.00747e-11
Chrom1	3715494	0.999984	1.56203e-05	4.38125e-11
Chrom1	3716766	0.999991	9.10699e-06	1.42088e-11
Chrom1	3723428	0.999983	1.65907e-05	4.99627e-11
Chrom1	3765302	0.999978	2.18326e-05	8.8608e-11
Chrom1	3781199	0.999976	2.3639e-05	1.03622e-10
Chrom1	4009378	0.999966	3.38442e-05	1.47313e-10
Chrom1	4011007	0.999962	3.8498e-05	1.88262e-10
Chrom1	4013105	0.999951	4.87488e-05	2.86616e-10
Chrom1	4014463	0.999961	3.85816e-05	1.86692e-10
Chrom1	4017325	0.999966	3.37296e-05	1.42792e-10
Chrom1	4020778	0.999961	3.86449e-05	1.82772e-10
Chrom1	4024726	0.999961	3.87186e-05	1.80658e-10
Chrom1	4026362	0.999961	3.87474e-05	1.79736e-10
Chrom1	4036865	0.999961	3.89063e-05	1.73174e-10
Chrom1	4043899	0.999961	3.89881e-05	1.68152e-10
Chrom1	4071858	0.999961	3.91175e-05	1.43173e-10
Chrom1	4080213	0.999961	3.90955e-05	1.34147e-10
Chrom1	4156961	0.999962	3.75873e-05	1.817e-11
Chrom1	4158046	0.99998	2.03027e-05	4.39992e-12
Chrom1	4160602	0.999966	3.43624e-05	1.1543e-11
Chrom1	4161849	0.999959	4.05969e-05	1.47094e-11
Chrom1	4165188	0.999962	3.81005e-05	9.79311e-12
Chrom1	4166189	0.999962	3.81753e-05	8.84947e-12
Chrom1	4167652	0.999977	2.3416e-05	1.66241e-12
Chrom1	4168796	0.999962	3.84901e-05	7.18304e-12
Chrom1	4169860	0.999935	6.48635e-05	1.62923e-11
Chrom1	4170927	0.999961	3.87539e-05	6.43337e-12
Chrom1	4181470	0.999985	1.45653e-05	3.76313e-14
Chrom1	4182885	0.999979	2.12212e-05	4.28726e-14
Chrom1	4183935	0.999971	2.89819e-05	4.82857e-13
Chrom1	4206688	0.999952	4.76278e-05	1.04964e-11
Chrom1	4250036	0.999874	0.00012555	1.14244e-11
Chrom1	4273773	0.999868	0.000131813	1.27774e-10
Chrom1	4311525	0.999911	8.90397e-05	1.51867e-11
Chrom1	4314055	0.999828	0.000171951	3.26365e-10
Chrom1	4315208	0.999826	0.000174029	3.67268e-10
Chrom1	4338872	0.99955	0.000450382	4.09021e-09
Chrom1	4441523	0.999116	0.000883689	2.02994e-08
Chrom1	4442578	0.999701	0.000299121	4.14302e-09
Chrom1	4445195	0.999701	0.000299331	4.16598e-09
Chrom1	4643193	0.999693	0.000307285	4.04089e-09
Chrom1	4682170	0.999693	0.000307005	3.57502e-09
Chrom1	4816654	0.999709	0.000290716	1.03671e-10
Chrom1	5018403	0.999717	0.000282968	9.26888e-10
Chrom1	5055535	0.999722	0.000277807	4.99798e-10
Chrom1	5064839	0.999681	0.00031926	5.01689e-10
Chrom1	5072446	0.999853	0.000146741	1.64962e-11
Chrom1	5076237	0.999725	0.000275005	2.54104e-10
Chrom1	5078644	0.999725	0.000275184	2.61031e-10
Chrom1	5079715	0.999725	0.000275262	2.63922e-10
Chrom1	5100719	0.999723	0.000276713	2.96722e-10
Chrom1	5103782	0.999723	0.00027691	2.97693e-10
Chrom1	5121924	0.999625	0.000375076	5.19692e-10
Chrom1	5140292	0.999402	0.000598319	4.47849e-11
Chrom1	5142056	0.999725	0.000275425	2.0635e-10
Chrom1	5145689	0.999727	0.000273494	2.46427e-10
Chrom1	5147179	0.999727	0.0002727	2.62469e-10
Chrom1	5150854	0.999729	0.000270739	3.01067e-10
Chrom1	5152076	0.99973	0.000270086	3.13598e-10
Chrom1	5153294	0.999731	0.000269434	3.25938e-10
Chrom1	5154295	0.999731	0.000268898	3.35967e-10
Chrom1	5155644	0.999732	0.000268175	3.49324e-10
Chrom1	5158679	0.999733	0.000266545	3.78714e-10
Chrom1	5209156	0.999746	0.000254182	8.35809e-10
Chrom1	5217165	0.999766	0.000234062	7.7221e-10
Chrom1	5281243	0.999806	0.000194413	8.56859e-10
Chrom1	5282457	0.999806	0.000193646	8.55991e-10
Chrom1	5314478	0.999827	0.000173201	8.06423e-10
Chrom1	5358588	0.999856	0.000144368	6.70658e-10
Chrom1	5467216	0.999924	7.55646e-05	2.39716e-10
Chrom1	5485004	0.999944	5.63793e-05	1.31698e-10
Chrom1	5505192	0.999959	4.07197e-05	6.18442e-11
Chrom1	5506689	0.99996	3.9552e-05	5.73578e-11
Chrom1	5507734	0.999961	3.87363e-05	5.42875e-11
Chrom1	5528175	0.999988	1.20906e-05	3.39348e-13
Chrom1	5548878	0.999991	9.48336e-06	6.54718e-13
Chrom1	5556254	0.999988	1.19999e-05	1.41409e-12
Chrom1	5565326	0.999991	9.43028e-06	6.82811e-13
Chrom1	5570465	0.999992	7.96006e-06	2.34901e-13
Chrom1	5571702	0.999996	4.0992e-06	9.91069e-15
Chrom1	5572751	0.999993	7.44891e-06	1.27528e-13
Chrom1	5579404	0.999994	6.45129e-06	6.74597e-14
Chrom1	5580595	0.999997	3.31663e-06	2.67618e-15
Chrom1	5581940	0.999994	6.1769e-06	7.39953e-14
Chrom1	5588121	0.999994	5.73596e-06	1.47909e-13
Chrom1	5598639	0.999995	4.9505e-06	9.51867e-14
Chrom1	5600567	0.999997	2.55997e-06	4.27151e-15
Chrom1	5601694	0.999995	4.7713e-06	8.78604e-14
Chrom1	5617216	0.999996	4.30068e-06	1.91697e-13
Chrom1	5619919	0.999996	4.20888e-06	1.71027e-13
Chrom1	5621095	0.999996	4.16802e-06	1.58733e-13
Chrom1	5623741	0.999996	4.07408e-06	1.23984e-13
Chrom1	5624764	0.999996	4.03701e-06	1.07984e-13
Chrom1	5626171	0.999999	1.29637e-06	2.73783e-15
Chrom1	5627842	0.999998	1.81819e-06	2.23714e-14
Chrom1	5629781	0.999996	4.21913e-06	2.83407e-13
Chrom1	5634257	0.999995	4.63908e-06	6.40499e-13
Chrom1	5668624	0.999992	7.59652e-06	3.07239e-12
Chrom1	5669858	0.999994	5.59558e-06	1.42467e-12
Chrom1	5719402	0.999987	1.30839e-05	7.56719e-12
Chrom1	5729213	0.999986	1.40348e-05	7.63793e-12
Chrom1	5730949	0.999992	7.59101e-06	5.26812e-13
Chrom1	5732401	0.999985	1.45012e-05	9.13404e-12
Chrom1	5733642	0.999985	1.47588e-05	1.04543e-11
Chrom1	5734690	0.999985	1.49758e-05	1.1582e-11
Chrom1	5750254	0.999982	1.81475e-05	2.95984e-11
Chrom1	5751315	0.999982	1.83602e-05	3.09069e-11
Chrom1	5775027	0.999977	2.29961e-05	6.23502e-11
Chrom1	5817820	0.999969	3.07933e-05	1.26079e-10
Chrom1	5818957	0.999971	2.85465e-05	1.0767e-10
Chrom1	5896449	0.999955	4.47479e-05	2.65047e-10
Chrom1	5897931	0.999955	4.49876e-05	2.67524e-10
Chrom1	5900022	0.999955	4.53243e-05	2.70998e-10
Chrom1	5903690	0.999954	4.59108e-05	2.77034e-10
Chrom1	5905261	0.999954	4.61603e-05	2.79596e-10
Chrom1	5909163	0.999953	4.67757e-05	2.85895e-10
Chrom1	5910258	0.999953	4.69474e-05	2.87645e-10
Chrom1	5912424	0.999953	4.72854e-05	2.91085e-10
Chrom1	5915022	0.999952	4.76885e-05	2.9517e-10
Chrom1	5917684	0.999952	4.80986e-05	2.99307e-10
Chrom1	5918888	0.999952	4.82832e-05	3.01162e-10
Chrom1	5931883	0.99995	5.02385e-05	3.20481e-10
Chrom1	5932930	0.99995	5.03931e-05	3.21978e-10
Chrom1	5934448	0.999949	5.06164e-05	3.24133e-10
Chrom1	5935628	0.999926	7.43213e-05	6.27696e-10
Chrom1	5936847	0.999949	5.08622e-05	3.26235e-10
Chrom1	5952816	0.999948	5.17609e-05	3.30269e-10
Chrom1	6030992	0.999945	5.46889e-05	2.99729e-10
Chrom1	6031992	0.999967	3.33775e-05	6.57665e-11
Chrom1	6033964	0.99995	5.0341e-05	2.56218e-10
Chrom1	6035479	0.999945	5.52032e-05	3.09795e-10
Chrom1	6075156	0.999939	6.09675e-05	4.38792e-10
Chrom1	6242416	0.999909	9.12216e-05	1.02789e-09
Chrom1	6283797	0.999921	7.93092e-05	7.43656e-10
Chrom1	6494474	0.999958	4.19122e-05	6.46872e-12
Chrom1	6495523	0.999926	7.36679e-05	4.56749e-11
Chrom1	6496556	0.999491	0.000508832	5.73277e-10
Chrom1	6497562	0.999927	7.31231e-05	4.24985e-11
Chrom1	6498578	0.999897	0.000102744	8.00825e-11
Chrom1	6500643	0.999921	7.91501e-05	4.12384e-11
Chrom1	6503225	0.999932	6.81038e-05	2.37404e-11
Chrom1	6504647	0.999965	3.50968e-05	9.76214e-13
Chrom1	6562859	0.999973	2.69644e-05	2.47915e-12
Chrom1	6583240	0.999971	2.86591e-05	1.81072e-12
Chrom1	6584527	0.999984	1.60739e-05	1.96643e-13
Chrom1	6585547	0.999974	2.59143e-05	1.18131e-12
Chrom1	6596996	0.999986	1.36606e-05	4.69399e-14
Chrom1	6598069	0.999974	2.56838e-05	1.02529e-12
Chrom1	6599169	0.999977	2.30944e-05	1.02162e-12
Chrom1	6600288	0.999974	2.5544e-05	1.54543e-12
Chrom1	6603319	0.999983	1.7468e-05	8.39894e-13
Chrom1	6653045	0.999978	2.23536e-05	1.09578e-11
Chrom1	6676652	0.999986	1.40613e-05	1.86966e-12
Chrom1	6679715	0.999975	2.46834e-05	1.45936e-11
Chrom1	6681433	0.999975	2.47887e-05	1.56757e-11
Chrom1	6693597	0.999987	1.31253e-05	6.09067e-12
Chrom1	6708647	0.999972	2.81415e-05	4.19674e-11
Chrom1	6823670	0.999955	4.53334e-05	1.58264e-10
Chrom1	6825592	0.999954	4.55757e-05	1.59303e-10
Chrom1	6826598	0.999954	4.5702e-05	1.5983e-10
Chrom1	6927424	0.999956	4.4187e-05	8.11317e-11
Chrom1	6929125	0.999981	1.8694e-05	4.90157e-12
Chrom1	7211846	0.999794	0.000205808	6.02068e-09
Chrom1	7336953	0.999738	0.000261656	9.27176e-09
Chrom1	7337979	0.999738	0.000262088	9.29756e-09
Chrom1	7339797	0.999737	0.000262853	9.34321e-09
Chrom1	7341511	0.999736	0.000263572	9.38617e-09
Chrom1	7342576	0.999827	0.000172651	2.89704e-09
Chrom1	7344550	0.999735	0.000265459	9.56066e-09
Chrom1	7395518	0.999721	0.000279428	1.15212e-08
Chrom1	7455170	0.999652	0.000347793	1.9206e-08
Chrom1	7508629	0.999416	0.000583842	5.76555e-08
Chrom1	7510460	0.999612	0.000388285	2.47665e-08
Chrom1	7513253	0.999714	0.000286259	1.3386e-08
Chrom1	7517725	0.999608	0.000392279	2.53134e-08
Chrom1	7860905	0.999412	0.000587941	5.65016e-08
Chrom1	8053995	0.999244	0.000755789	8.94048e-08
Chrom1	8179116	0.999086	0.000914243	1.23912e-07
Chrom1	8223442	0.999234	0.000765712	8.42658e-08
Chrom1	8254505	0.99928	0.000720339	7.32081e-08
Chrom1	8307278	0.999279	0.000720592	7.02749e-08
Chrom1	8367487	0.99928	0.000719522	6.63256e-08
Chrom1	8401094	0.999282	0.000718295	6.38425e-08
Chrom1	8412332	0.999139	0.000860994	8.81031e-08
Chrom1	8413344	0.999282	0.000717594	6.28548e-08
Chrom1	8415516	0.999283	0.000717185	6.26118e-08
Chrom1	8417334	0.999283	0.000716841	6.24078e-08
Chrom1	8418420	0.999283	0.000716636	6.22857e-08
Chrom1	8425864	0.999324	0.000676188	5.47367e-08
Chrom1	8441458	0.999156	0.000844071	8.18993e-08
Chrom1	8442539	0.999337	0.000662925	5.13917e-08
Chrom1	8444821	0.99939	0.000610449	4.24777e-08
Chrom1	8445821	0.998994	0.00100554	9.08914e-08
Chrom1	8449619	0.999212	0.000787492	7.28412e-08
Chrom1	8454772	0.999292	0.000707916	5.83686e-08
Chrom1	8486354	0.999307	0.000692472	5.45052e-08
Chrom1	8509224	0.999319	0.00068104	5.16479e-08
Chrom1	8510230	0.999405	0.000595027	3.85701e-08
Chrom1	8525074	0.999325	0.000674714	5.00985e-08
Chrom1	8528096	0.999192	0.000807916	6.96891e-08
Chrom1	8531117	0.999328	0.000671839	4.94193e-08
Chrom1	8534114	0.999524	0.000476469	2.06804e-08
Chrom1	8554570	0.99844	0.00155948	2.35313e-07
Chrom1	8596564	0.999288	0.00071244	5.48683e-08
Chrom1	8597690	0.999464	0.000536403	3.11049e-08
Chrom1	8601171	0.999389	0.00061088	4.01495e-08
Chrom1	8603315	0.999392	0.000608379	3.97774e-08
Chrom1	8608939	0.999398	0.000601809	3.88052e-08
Chrom1	8612578	0.999402	0.000597551	3.8179e-08
Chrom1	8807199	0.999638	0.00036212	8.99991e-09
Chrom1	8823318	0.999679	0.0003206	6.17048e-09
Chrom1	8828182	0.999664	0.000336245	6.51958e-09
Chrom1	8829495	0.999768	0.000232078	2.4658e-09
Chrom1	8830583	0.999666	0.000333866	6.31683e-09
Chrom1	8832021	0.999667	0.000332755	6.23694e-09
Chrom1	8833722	0.999566	0.000434264	9.9544e-09
Chrom1	8843583	0.999679	0.000321002	5.44425e-09
Chrom1	8844853	0.99968	0.000319655	5.35525e-09
Chrom1	8851388	0.999806	0.000193911	1.17649e-09
Chrom1	8907934	0.999722	0.00027792	3.82384e-09
Chrom1	8911970	0.999725	0.000275388	3.74152e-09
Chrom1	8914842	0.999726	0.000273582	3.68258e-09
Chrom1	8915843	0.999634	0.000365882	6.15582e-09
Chrom1	8917222	0.999728	0.000271724	3.62181e-09
Chrom1	8919864	0.999689	0.000311388	4.65103e-09
Chrom1	8920907	0.999713	0.000286541	3.98694e-09
Chrom1	9005285	0.999885	0.000114818	2.39478e-10
Chrom1	9034115	0.99985	0.000150071	3.39231e-10
Chrom1	9035958	0.999842	0.000158127	3.55767e-10
Chrom1	9038365	0.999853	0.0001467	2.82782e-10
Chrom1	9039537	0.999854	0.000145743	2.66854e-10
Chrom1	9041723	0.999856	0.000143955	2.37236e-10
Chrom1	9053896	0.999866	0.000133965	7.46719e-11
Chrom1	9055202	0.999867	0.00013289	5.74921e-11
Chrom1	9056329	0.999954	4.64817e-05	2.00986e-12
Chrom1	9058527	0.999869	0.000131491	4.01299e-11
Chrom1	9060237	0.999869	0.000131124	3.79614e-11
Chrom1	9062045	0.999869	0.000130735	3.55165e-11
Chrom1	9063196	0.99987	0.000130486	3.38789e-11
Chrom1	9067532	0.999917	8.25791e-05	1.0763e-11
Chrom1	9079556	0.999871	0.000128802	1.53726e-11
Chrom1	9081163	0.999871	0.000128698	1.32616e-11
Chrom1	9082547	0.999948	5.19862e-05	7.38545e-13
Chrom1	9083589	0.999863	0.000137064	1.37809e-11
Chrom1	9106349	0.999927	7.32123e-05	1.53233e-12
Chrom1	9116840	0.999781	0.000218545	1.04996e-10
Chrom1	9118014	0.999872	0.000127819	3.61785e-11
Chrom1	9119213	0.99986	0.000139652	4.40863e-11
Chrom1	9127370	0.999858	0.000142117	5.0759e-11
Chrom1	9129342	0.999765	0.000235416	1.1923e-10
Chrom1	9155925	0.999855	0.000145289	2.43229e-11
Chrom1	9162442	0.999923	7.71603e-05	6.70839e-13
Chrom1	9171325	0.999921	7.89639e-05	1.16015e-12
Chrom1	9172713	0.99985	0.000149993	3.29856e-11
Chrom1	9174545	0.999849	0.000151361	5.10452e-11
Chrom1	9175558	0.99988	0.000120176	3.8365e-11
Chrom1	9176560	0.999847	0.00015308	7.35055e-11
Chrom1	9178669	0.999864	0.000135587	7.64418e-11
Chrom1	9179706	0.999844	0.000156257	1.14765e-10
Chrom1	9184182	0.999839	0.00016121	1.79654e-10
Chrom1	9185282	0.999708	0.000292019	6.04003e-10
Chrom1	9201124	0.999828	0.000171549	3.19148e-10
Chrom1	9202263	0.999828	0.000172201	3.27688e-10
Chrom1	9220837	0.999741	0.000258987	9.16484e-10
Chrom1	9223328	0.999816	0.00018365	4.6831e-10
Chrom1	9226250	0.999815	0.000184688	4.77715e-10
Chrom1	9228530	0.999815	0.000185496	4.8471e-10
Chrom1	9231417	0.999813	0.000186516	4.93129e-10
Chrom1	9246302	0.999497	0.000502984	3.08462e-09
Chrom1	9265103	0.999295	0.000704969	2.63872e-09
Chrom1	9266232	0.999811	0.000189482	3.96313e-10
Chrom1	9267295	0.999799	0.000200635	4.30249e-10
