chrom	position	2,0	1,1	0,2
Chrom1	542736	2.19779e-13	1.86494e-06	0.999998
Chrom1	554392	1.06857e-13	1.3231e-06	0.999999
Chrom1	566500	3.58117e-13	1.83851e-06	0.999998
Chrom1	568755	3.09935e-13	1.72547e-06	0.999998
Chrom1	636344	2.45987e-12	3.86609e-06	0.999996
Chrom1	705849	1.46868e-12	4.38691e-06	0.999996
Chrom1	717236	8.77894e-13	4.59986e-06	0.999995
Chrom1	720626	3.15582e-14	2.22556e-06	0.999998
Chrom1	749815	9.03684e-14	2.51082e-06	0.999997
Chrom1	852403	2.94505e-12	6.0248e-06	0.999994
Chrom1	893880	4.30308e-13	6.68872e-06	0.999993
Chrom1	896526	6.46086e-15	3.52664e-06	0.999996
Chrom1	900852	1.9608e-14	4.30618e-06	0.999996
Chrom1	902283	2.17523e-14	5.25569e-06	0.999995
Chrom1	918854	4.67934e-14	5.55331e-06	0.999994
Chrom1	919917	4.39773e-14	1.81117e-05	0.999982
Chrom1	922447	3.90463e-13	6.79202e-06	0.999993
Chrom1	933148	1.79732e-12	7.68492e-06	0.999992
Chrom1	1093865	3.27464e-11	2.18808e-05	0.999978
Chrom1	1162127	7.50023e-11	4.10031e-05	0.999959
Chrom1	1169636	7.30557e-11	4.20166e-05	0.999958
Chrom1	1175245	7.11259e-11	4.27589e-05	0.999957
Chrom1	1176900	7.04763e-11	4.29755e-05	0.999957
Chrom1	1179010	6.95944e-11	4.32501e-05	0.999957
Chrom1	1194054	9.93725e-10	0.000387436	0.999613
Chrom1	1199489	2.40475e-11	3.14696e-05	0.999969
Chrom1	1203549	4.72478e-11	4.16393e-05	0.999958
Chrom1	1207266	4.34282e-11	4.05182e-05	0.999959
Chrom1	1218100	1.66024e-11	2.82961e-05	0.999972
Chrom1	1219338	3.11479e-11	3.69457e-05	0.999963
Chrom1	1232630	6.83599e-12	1.92751e-05	0.999981
Chrom1	1280060	1.76589e-12	2.22017e-05	0.999978
Chrom1	1282118	2.44694e-12	2.88079e-05	0.999971
Chrom1	1283228	1.96567e-12	2.87311e-05	0.999971
Chrom1	1284985	2.68759e-13	5.70931e-05	0.999943
Chrom1	1288969	6.74276e-13	2.25835e-05	0.999977
Chrom1	1302901	2.88486e-12	2.90767e-05	0.999971
Chrom1	1304749	2.10225e-12	2.50611e-05	0.999975
Chrom1	1306750	1.97294e-12	2.46565e-05	0.999975
Chrom1	1309961	3.67179e-13	1.18207e-05	0.999988
Chrom1	1317678	6.45398e-13	1.41365e-05	0.999986
Chrom1	1318981	1.94766e-12	2.34718e-05	0.999977
Chrom1	1322716	2.17314e-12	2.3473e-05	0.999977
Chrom1	1323726	2.21306e-12	2.34723e-05	0.999977
Chrom1	1325321	7.49572e-13	1.56312e-05	0.999984
Chrom1	1336085	1.21311e-11	5.10897e-05	0.999949
Chrom1	1347753	2.81135e-13	1.28326e-05	0.999987
Chrom1	1397263	3.55893e-12	1.61525e-05	0.999984
Chrom1	1401553	1.14001e-11	2.42999e-05	0.999976
Chrom1	1436099	1.43275e-11	2.60978e-05	0.999974
Chrom1	1456349	7.40933e-13	1.43567e-05	0.999986
Chrom1	1457362	1.88372e-12	1.06134e-05	0.999989
Chrom1	1459270	7.68295e-12	1.97906e-05	0.99998
Chrom1	1469496	7.99151e-11	3.42917e-05	0.999966
Chrom1	1608111	7.17683e-09	0.0002809	0.999719
Chrom1	1792838	2.19601e-09	0.000116286	0.999884
Chrom1	1969396	4.52563e-09	0.000158819	0.999841
Chrom1	2212469	4.50108e-09	0.000165682	0.999834
Chrom1	2255703	4.80261e-09	0.000174919	0.999825
Chrom1	2501734	2.96692e-10	8.388e-05	0.999916
Chrom1	2642431	2.32179e-10	7.09193e-05	0.999929
Chrom1	2689535	9.37341e-10	0.000142778	0.999857
Chrom1	2691018	9.36686e-10	0.000143006	0.999857
Chrom1	2714575	4.43278e-09	0.000617522	0.999382
Chrom1	2790317	6.03008e-10	0.000113772	0.999886
Chrom1	2831551	3.91305e-10	9.49768e-05	0.999905
Chrom1	2847529	3.06611e-10	8.75109e-05	0.999912
Chrom1	2851172	2.87295e-10	8.57944e-05	0.999914
Chrom1	2875162	3.97774e-11	4.63432e-05	0.999954
Chrom1	2881408	1.53966e-10	7.26544e-05	0.999927
Chrom1	2882687	1.52354e-10	7.23036e-05	0.999928
Chrom1	2911017	2.83628e-11	4.05139e-05	0.999959
Chrom1	2920006	1.13345e-10	6.30735e-05	0.999937
Chrom1	2961592	9.78129e-11	5.34743e-05	0.999947
Chrom1	2962981	8.5972e-11	5.03384e-05	0.99995
Chrom1	2964100	1.09764e-10	5.63366e-05	0.999944
Chrom1	2965176	9.00854e-11	5.11857e-05	0.999949
Chrom1	2967817	1.10022e-10	5.59501e-05	0.999944
Chrom1	2978424	1.1012e-10	5.48851e-05	0.999945
Chrom1	2985338	1.09137e-10	5.41667e-05	0.999946
Chrom1	3024789	7.12323e-11	4.44337e-05	0.999956
Chrom1	3047305	1.1642e-11	2.7568e-05	0.999972
Chrom1	3059340	8.7116e-11	4.74856e-05	0.999953
Chrom1	3131111	1.34693e-10	4.65128e-05	0.999953
Chrom1	3176594	1.71644e-10	5.19181e-05	0.999948
Chrom1	3177974	1.26359e-10	4.47257e-05	0.999955
Chrom1	3207662	1.24087e-10	4.81771e-05	0.999952
Chrom1	3210291	9.33673e-11	4.19935e-05	0.999958
Chrom1	3221808	2.44813e-11	2.68303e-05	0.999973
Chrom1	3222811	7.61099e-11	4.05907e-05	0.999959
Chrom1	3224291	7.5756e-11	4.05324e-05	0.999959
Chrom1	3226717	7.51169e-11	4.04351e-05	0.99996
Chrom1	3227728	2.71064e-10	0.000103859	0.999896
Chrom1	3228743	5.42542e-11	3.47839e-05	0.999965
Chrom1	3230792	4.56351e-11	3.14563e-05	0.999969
Chrom1	3323454	2.24578e-11	2.54561e-05	0.999975
Chrom1	3324508	4.44788e-12	1.82849e-05	0.999982
Chrom1	3396258	4.48257e-12	9.86362e-06	0.99999
Chrom1	3407534	6.14327e-13	5.43317e-06	0.999995
Chrom1	3426969	2.67475e-13	3.19444e-06	0.999997
Chrom1	3457918	4.83437e-14	9.19764e-07	0.999999
Chrom1	3461243	1.38137e-13	1.56259e-06	0.999998
Chrom1	3468068	1.20147e-13	1.45417e-06	0.999999
Chrom1	3469169	1.11173e-13	1.40706e-06	0.999999
Chrom1	3472494	5.87303e-14	1.05968e-06	0.999999
Chrom1	3473500	7.62285e-14	1.22598e-06	0.999999
Chrom1	3475782	6.02713e-14	1.14313e-06	0.999999
Chrom1	3477854	1.29485e-14	6.85754e-07	0.999999
Chrom1	3483601	7.14021e-15	4.6349e-07	1
Chrom1	3485565	9.28661e-15	5.95812e-07	0.999999
Chrom1	3493954	8.23858e-14	1.03016e-06	0.999999
Chrom1	3494967	1.73367e-13	1.45555e-06	0.999999
Chrom1	3495989	3.31482e-14	6.33305e-07	0.999999
Chrom1	3505535	1.26301e-13	1.13613e-06	0.999999
Chrom1	3506550	3.33901e-14	6.04872e-07	0.999999
Chrom1	3513103	2.04726e-13	1.34042e-06	0.999999
Chrom1	3516942	2.47209e-13	1.44716e-06	0.999999
Chrom1	3520340	2.82667e-13	1.53673e-06	0.999998
Chrom1	3521534	2.94524e-13	1.56711e-06	0.999998
Chrom1	3522741	2.11315e-13	1.34985e-06	0.999999
Chrom1	3531900	2.00475e-13	1.37852e-06	0.999999
Chrom1	3534075	2.25501e-13	1.44583e-06	0.999999
Chrom1	3601863	4.35724e-12	5.49445e-06	0.999995
Chrom1	3605607	4.50932e-12	5.63528e-06	0.999994
Chrom1	3648090	3.9462e-12	6.12311e-06	0.999994
Chrom1	3657172	3.99257e-12	6.49942e-06	0.999994
Chrom1	3691350	3.05368e-12	7.93559e-06	0.999992
Chrom1	3695849	2.63395e-12	8.01303e-06	0.999992
Chrom1	3696913	9.64463e-13	5.54726e-06	0.999994
Chrom1	3700957	3.30108e-12	9.54154e-06	0.99999
Chrom1	3703648	2.8322e-12	9.20664e-06	0.999991
Chrom1	3715494	1.2699e-12	8.55104e-06	0.999991
Chrom1	3716766	2.10074e-13	1.0561e-05	0.999989
Chrom1	3723428	1.65565e-12	8.56685e-06	0.999991
Chrom1	3765302	6.87383e-13	5.98659e-06	0.999994
Chrom1	3781199	7.01328e-13	6.44082e-06	0.999994
Chrom1	4009378	5.51074e-13	1.94732e-06	0.999998
Chrom1	4011007	4.53284e-13	1.82814e-06	0.999998
Chrom1	4013105	2.1924e-13	1.3844e-06	0.999999
Chrom1	4014463	4.74844e-14	7.14021e-07	0.999999
Chrom1	4017325	2.46502e-13	1.53701e-06	0.999998
Chrom1	4020778	3.42534e-14	7.49644e-07	0.999999
Chrom1	4024726	6.81863e-14	8.32284e-07	0.999999
Chrom1	4026362	4.80721e-13	2.19249e-06	0.999998
Chrom1	4036865	1.23461e-13	9.5758e-07	0.999999
Chrom1	4043899	4.82186e-13	1.7239e-06	0.999998
Chrom1	4071858	9.0082e-13	2.12304e-06	0.999998
Chrom1	4080213	1.67155e-12	2.97463e-06	0.999997
Chrom1	4156961	1.61986e-14	4.1537e-07	1
Chrom1	4158046	4.30916e-16	1.33387e-07	1
Chrom1	4160602	7.75943e-15	3.71737e-07	1
Chrom1	4161849	5.08068e-15	3.12238e-07	1
Chrom1	4165188	1.03461e-15	1.79335e-07	1
Chrom1	4166189	7.76455e-16	1.91935e-07	1
Chrom1	4167652	5.10488e-16	1.4397e-07	1
Chrom1	4168796	2.02987e-15	2.55716e-07	1
Chrom1	4169860	1.68981e-15	2.34649e-07	1
Chrom1	4170927	5.65003e-15	3.58074e-07	1
Chrom1	4181470	1.9491e-14	6.17227e-07	0.999999
Chrom1	4182885	2.04365e-14	6.48625e-07	0.999999
Chrom1	4183935	1.64198e-15	3.62051e-07	1
Chrom1	4206688	5.47947e-13	1.84726e-06	0.999998
Chrom1	4250036	3.47496e-13	1.60363e-06	0.999998
Chrom1	4273773	6.24481e-13	2.25453e-06	0.999998
Chrom1	4311525	2.50218e-12	5.31332e-06	0.999995
Chrom1	4314055	8.81293e-13	4.08531e-06	0.999996
Chrom1	4315208	2.63772e-12	5.4959e-06	0.999995
Chrom1	4338872	1.5072e-12	4.56155e-06	0.999995
Chrom1	4441523	2.88407e-11	1.51815e-05	0.999985
Chrom1	4442578	5.72589e-12	9.1279e-06	0.999991
Chrom1	4445195	3.17606e-11	1.55952e-05	0.999984
Chrom1	4643193	3.65142e-10	4.13385e-05	0.999959
Chrom1	4682170	3.01108e-10	3.68917e-05	0.999963
Chrom1	4816654	1.12175e-10	2.38324e-05	0.999976
Chrom1	5018403	6.61624e-11	1.79185e-05	0.999982
Chrom1	5055535	5.50974e-11	1.70972e-05	0.999983
Chrom1	5064839	2.90425e-11	1.25868e-05	0.999987
Chrom1	5072446	3.38777e-11	1.39442e-05	0.999986
Chrom1	5076237	3.13043e-11	1.35722e-05	0.999986
Chrom1	5078644	2.96832e-11	1.3333e-05	0.999987
Chrom1	5079715	2.89654e-11	1.32258e-05	0.999987
Chrom1	5100719	1.54379e-11	1.10312e-05	0.999989
Chrom1	5103782	4.86905e-12	7.26693e-06	0.999993
Chrom1	5121924	5.33412e-12	7.67222e-06	0.999992
Chrom1	5140292	5.12926e-12	8.60534e-06	0.999991
Chrom1	5142056	4.76072e-12	8.51055e-06	0.999991
Chrom1	5145689	7.56584e-13	3.88314e-06	0.999996
Chrom1	5147179	3.943e-12	8.32602e-06	0.999992
Chrom1	5150854	3.80107e-12	8.3583e-06	0.999992
Chrom1	5152076	3.74625e-12	8.36784e-06	0.999992
Chrom1	5153294	1.12506e-12	5.46616e-06	0.999995
Chrom1	5154295	1.49835e-12	5.88804e-06	0.999994
Chrom1	5155644	4.00971e-12	8.52835e-06	0.999991
Chrom1	5158679	5.30024e-12	9.47383e-06	0.999991
Chrom1	5209156	3.10637e-11	2.6304e-05	0.999974
Chrom1	5217165	2.55005e-12	7.2603e-06	0.999993
Chrom1	5281243	1.47215e-11	1.06776e-05	0.999989
Chrom1	5282457	1.69488e-11	1.1403e-05	0.999989
Chrom1	5314478	2.05667e-11	1.21731e-05	0.999988
Chrom1	5358588	3.58644e-12	6.08493e-06	0.999994
Chrom1	5467216	2.72196e-12	5.12292e-06	0.999995
Chrom1	5485004	1.46076e-13	3.85695e-06	0.999996
Chrom1	5505192	7.64108e-13	3.3519e-06	0.999997
Chrom1	5506689	7.4251e-13	3.26718e-06	0.999997
Chrom1	5507734	7.26586e-13	3.20752e-06	0.999997
Chrom1	5528175	3.3462e-13	1.95257e-06	0.999998
Chrom1	5548878	3.70142e-16	1.7456e-07	1
Chrom1	5556254	1.29168e-15	1.68724e-07	1
Chrom1	5565326	5.29569e-15	2.48038e-07	1
Chrom1	5570465	8.66012e-16	1.02253e-07	1
Chrom1	5571702	2.71734e-15	1.74248e-07	1
Chrom1	5572751	1.08445e-15	1.19783e-07	1
Chrom1	5579404	9.65344e-16	9.38389e-08	1
Chrom1	5580595	2.45899e-15	1.45807e-07	1
Chrom1	5581940	8.99036e-16	9.88141e-08	1
Chrom1	5588121	4.98825e-15	1.76729e-07	1
Chrom1	5598639	2.9141e-15	1.33467e-07	1
Chrom1	5600567	7.43668e-16	8.15751e-08	1
Chrom1	5601694	2.4188e-15	1.22838e-07	1
Chrom1	5617216	1.48869e-16	3.07582e-08	1
Chrom1	5619919	3.35039e-17	1.46352e-08	1
Chrom1	5621095	3.21444e-16	4.8787e-08	1
Chrom1	5623741	3.32407e-16	5.48239e-08	1
Chrom1	5624764	3.10599e-16	5.64072e-08	1
Chrom1	5626171	2.53977e-16	5.79012e-08	1
Chrom1	5627842	5.41904e-18	1.92126e-08	1
Chrom1	5629781	4.20958e-16	7.63596e-08	1
Chrom1	5634257	1.33459e-16	6.39217e-08	1
Chrom1	5668624	1.0995e-14	3.88435e-07	1
Chrom1	5669858	7.88947e-16	2.10738e-07	1
Chrom1	5719402	5.69977e-15	2.28693e-07	1
Chrom1	5729213	4.1281e-14	5.8436e-07	0.999999
Chrom1	5730949	4.12103e-14	5.93152e-07	0.999999
Chrom1	5732401	1.49256e-14	4.09477e-07	1
Chrom1	5733642	1.21563e-14	3.93258e-07	1
Chrom1	5734690	5.23087e-14	6.42381e-07	0.999999
Chrom1	5750254	1.91092e-13	9.88594e-07	0.999999
Chrom1	5751315	2.00687e-13	1.00867e-06	0.999999
Chrom1	5775027	3.76674e-13	1.33982e-06	0.999999
Chrom1	5817820	9.72231e-14	8.92188e-07	0.999999
Chrom1	5818957	3.88586e-13	1.50408e-06	0.999998
Chrom1	5896449	5.19893e-16	3.35946e-07	1
Chrom1	5897931	5.13972e-17	8.96712e-08	1
Chrom1	5900022	5.34507e-15	5.41044e-07	0.999999
Chrom1	5903690	2.30097e-16	2.09509e-07	1
Chrom1	5905261	2.29634e-15	3.75635e-07	1
Chrom1	5909163	2.65513e-15	3.94418e-07	1
Chrom1	5910258	8.77012e-16	2.72506e-07	1
Chrom1	5912424	2.24602e-16	1.21092e-07	1
Chrom1	5915022	1.1249e-15	6.07869e-07	0.999999
Chrom1	5917684	4.3643e-14	8.10788e-07	0.999999
Chrom1	5918888	4.21928e-14	7.23575e-07	0.999999
Chrom1	5931883	1.73995e-13	1.1669e-06	0.999999
Chrom1	5932930	1.85108e-13	1.19968e-06	0.999999
Chrom1	5934448	2.01155e-13	1.24642e-06	0.999999
Chrom1	5935628	1.10831e-13	9.73785e-07	0.999999
Chrom1	5936847	8.58284e-14	9.10027e-07	0.999999
Chrom1	5952816	1.036e-12	2.35763e-06	0.999998
Chrom1	6030992	1.95279e-12	3.86821e-06	0.999996
Chrom1	6031992	6.4482e-12	5.95791e-06	0.999994
Chrom1	6033964	6.85217e-12	6.08388e-06	0.999994
Chrom1	6035479	7.16458e-12	6.17961e-06	0.999994
Chrom1	6075156	1.17471e-11	7.25231e-06	0.999993
Chrom1	6242416	2.55271e-11	1.0153e-05	0.99999
Chrom1	6283797	4.38752e-11	1.3401e-05	0.999987
Chrom1	6494474	2.08256e-12	3.90452e-06	0.999996
Chrom1	6495523	3.30271e-12	4.97767e-06	0.999995
Chrom1	6496556	3.13723e-12	4.91731e-06	0.999995
Chrom1	6497562	2.17517e-12	4.20401e-06	0.999996
Chrom1	6498578	1.42802e-12	3.42039e-06	0.999997
Chrom1	6500643	1.86757e-12	3.95328e-06	0.999996
Chrom1	6503225	2.53129e-12	4.72863e-06	0.999995
Chrom1	6504647	6.37393e-13	2.96886e-06	0.999997
Chrom1	6562859	1.54064e-12	4.48095e-06	0.999996
Chrom1	6583240	7.58611e-14	2.01247e-06	0.999998
Chrom1	6584527	7.54091e-13	4.81775e-06	0.999995
Chrom1	6585547	7.70287e-13	4.86354e-06	0.999995
Chrom1	6596996	3.07669e-13	3.6498e-06	0.999996
Chrom1	6598069	8.82399e-13	5.42724e-06	0.999995
Chrom1	6599169	9.20521e-13	5.50696e-06	0.999994
Chrom1	6600288	9.57641e-13	5.58757e-06	0.999994
Chrom1	6603319	2.22332e-14	1.23164e-06	0.999999
Chrom1	6653045	6.2748e-11	2.4929e-05	0.999975
Chrom1	6676652	8.10384e-11	2.89588e-05	0.999971
Chrom1	6679715	1.214e-10	3.49773e-05	0.999965
Chrom1	6681433	2.54501e-10	5.08758e-05	0.999949
Chrom1	6693597	1.50443e-10	3.91963e-05	0.999961
Chrom1	6708647	1.80857e-10	4.3424e-05	0.999957
Chrom1	6823670	8.86121e-11	3.66423e-05	0.999963
Chrom1	6825592	3.9671e-10	7.37738e-05	0.999926
Chrom1	6826598	4.02599e-10	7.43125e-05	0.999926
Chrom1	6927424	2.30889e-09	0.000188441	0.999812
Chrom1	6929125	3.29498e-10	8.31973e-05	0.999917
Chrom1	7211846	2.50029e-09	0.000215972	0.999784
Chrom1	7336953	1.15073e-09	0.0001789	0.999821
Chrom1	7337979	3.71343e-09	0.000313776	0.999686
Chrom1	7339797	3.74223e-09	0.000315432	0.999685
Chrom1	7341511	3.76924e-09	0.000316992	0.999683
Chrom1	7342576	3.78595e-09	0.00031796	0.999682
Chrom1	7344550	9.86152e-10	0.000201204	0.999799
Chrom1	7395518	6.94899e-09	0.00039605	0.999604
Chrom1	7455170	1.10175e-08	0.000484024	0.999516
Chrom1	7508629	9.4347e-09	0.000458841	0.999541
Chrom1	7510460	4.61807e-08	0.00144037	0.99856
Chrom1	7513253	1.53045e-08	0.000566536	0.999433
Chrom1	7517725	9.21846e-08	0.00195838	0.998042
Chrom1	7860905	1.59901e-08	0.000432396	0.999568
Chrom1	8053995	1.06229e-08	0.000334802	0.999665
Chrom1	8179116	4.45394e-09	0.000225212	0.999775
Chrom1	8223442	4.28664e-09	0.000221171	0.999779
Chrom1	8254505	3.31864e-09	0.00020077	0.999799
Chrom1	8307278	3.30447e-09	0.000207266	0.999793
Chrom1	8367487	2.04065e-09	0.000182406	0.999818
Chrom1	8401094	1.09108e-09	0.000153157	0.999847
Chrom1	8412332	1.11077e-09	0.000163518	0.999836
Chrom1	8413344	3.92606e-09	0.000451819	0.999548
Chrom1	8415516	1.03642e-09	0.000160389	0.99984
Chrom1	8417334	9.90801e-10	0.000158101	0.999842
Chrom1	8418420	1.11491e-09	0.000169021	0.999831
Chrom1	8425864	7.69692e-10	0.000146585	0.999853
Chrom1	8441458	2.90502e-10	0.000108392	0.999892
Chrom1	8442539	3.77416e-10	0.000123977	0.999876
Chrom1	8444821	4.25274e-11	5.66584e-05	0.999943
Chrom1	8445821	1.5496e-10	8.32561e-05	0.999917
Chrom1	8449619	3.27531e-10	0.000119523	0.99988
Chrom1	8454772	3.20714e-10	0.000117834	0.999882
Chrom1	8486354	3.22138e-10	0.000120058	0.99988
Chrom1	8509224	1.86655e-10	9.81287e-05	0.999902
Chrom1	8510230	1.83174e-10	9.77225e-05	0.999902
Chrom1	8525074	1.04977e-11	3.80685e-05	0.999962
Chrom1	8528096	8.40106e-11	7.19171e-05	0.999928
Chrom1	8531117	1.44186e-10	9.13377e-05	0.999909
Chrom1	8534114	3.61321e-10	0.000153836	0.999846
Chrom1	8554570	1.73588e-10	8.75317e-05	0.999912
Chrom1	8596564	1.47092e-10	7.21073e-05	0.999928
Chrom1	8597690	2.35725e-10	9.04688e-05	0.99991
Chrom1	8601171	1.7792e-10	7.84023e-05	0.999922
Chrom1	8603315	7.40786e-11	6.19835e-05	0.999938
Chrom1	8608939	2.84932e-10	9.80253e-05	0.999902
Chrom1	8612578	1.87026e-10	7.6281e-05	0.999924
Chrom1	8807199	3.25819e-11	2.47711e-05	0.999975
Chrom1	8823318	1.65847e-11	2.124e-05	0.999979
Chrom1	8828182	2.88493e-12	1.19534e-05	0.999988
Chrom1	8829495	8.59333e-12	1.79191e-05	0.999982
Chrom1	8830583	8.09437e-12	1.76882e-05	0.999982
Chrom1	8832021	7.43422e-12	1.73823e-05	0.999983
Chrom1	8833722	3.36838e-12	1.21531e-05	0.999988
Chrom1	8843583	3.60417e-12	1.55959e-05	0.999984
Chrom1	8844853	1.66724e-12	1.17287e-05	0.999988
Chrom1	8851388	1.17822e-13	7.85489e-06	0.999992
Chrom1	8907934	1.88192e-12	1.27219e-05	0.999987
Chrom1	8911970	4.23609e-13	7.21251e-06	0.999993
Chrom1	8914842	8.01417e-14	6.70366e-06	0.999993
Chrom1	8915843	1.4049e-12	1.26276e-05	0.999987
Chrom1	8917222	6.96257e-13	8.19326e-06	0.999992
Chrom1	8919864	1.58728e-11	4.51394e-05	0.999955
Chrom1	8920907	2.89576e-12	1.30855e-05	0.999987
Chrom1	9005285	4.99035e-12	1.05356e-05	0.999989
Chrom1	9034115	2.96338e-14	4.77691e-06	0.999995
Chrom1	9035958	5.21849e-13	9.00944e-06	0.999991
Chrom1	9038365	6.57294e-13	9.89168e-06	0.99999
Chrom1	9039537	8.83817e-14	5.23262e-06	0.999995
Chrom1	9041723	7.34536e-13	9.06934e-06	0.999991
Chrom1	9053896	1.56309e-12	9.46622e-06	0.999991
Chrom1	9055202	1.62508e-12	9.50528e-06	0.99999
Chrom1	9056329	1.67425e-12	9.53844e-06	0.99999
Chrom1	9058527	1.75854e-12	9.60165e-06	0.99999
Chrom1	9060237	1.81341e-12	9.64949e-06	0.99999
Chrom1	9062045	1.37346e-12	8.30068e-06	0.999992
Chrom1	9063196	5.21689e-13	6.20618e-06	0.999994
Chrom1	9067532	2.64544e-12	1.01369e-05	0.99999
Chrom1	9079556	1.25963e-10	0.000103038	0.999897
Chrom1	9081163	3.75434e-12	1.01598e-05	0.99999
Chrom1	9082547	4.21409e-12	1.0648e-05	0.999989
Chrom1	9083589	4.12392e-12	1.04694e-05	0.99999
Chrom1	9106349	8.90845e-13	4.40849e-06	0.999996
Chrom1	9116840	1.39782e-12	5.20212e-06	0.999995
Chrom1	9118014	1.3347e-12	5.05852e-06	0.999995
Chrom1	9119213	9.84611e-13	4.31559e-06	0.999996
Chrom1	9127370	9.08057e-13	4.03207e-06	0.999996
Chrom1	9129342	2.66785e-13	2.22992e-06	0.999998
Chrom1	9155925	3.20105e-13	2.15774e-06	0.999998
Chrom1	9162442	1.78458e-13	1.70819e-06	0.999998
Chrom1	9171325	2.43306e-15	5.14704e-07	0.999999
Chrom1	9172713	1.45553e-16	5.40753e-07	0.999999
Chrom1	9174545	8.86281e-17	3.60061e-07	1
Chrom1	9175558	8.07368e-15	1.32583e-06	0.999999
Chrom1	9176560	6.42825e-15	1.04e-06	0.999999
Chrom1	9178669	8.64902e-15	1.06396e-06	0.999999
Chrom1	9179706	1.74566e-14	3.98978e-06	0.999996
Chrom1	9184182	1.58783e-14	9.24859e-07	0.999999
Chrom1	9185282	4.37099e-15	4.53758e-07	1
Chrom1	9201124	1.26104e-14	4.18435e-07	1
Chrom1	9202263	3.30015e-14	6.49302e-07	0.999999
Chrom1	9220837	1.52457e-14	3.70707e-07	1
Chrom1	9223328	9.67651e-15	2.86864e-07	1
Chrom1	9226250	2.35445e-14	4.2844e-07	1
Chrom1	9228530	7.43663e-15	2.42871e-07	1
Chrom1	9231417	3.32631e-14	4.82752e-07	1
Chrom1	9246302	3.05808e-14	4.39866e-07	1
Chrom1	9265103	7.26741e-16	1.83262e-07	1
