chrom	position	2,0	1,1	0,2
Chrom1	902283	9.3853e-06	0.999989	1.26377e-06
Chrom1	918854	1.02156e-05	0.999988	1.95632e-06
Chrom1	919917	1.49718e-05	0.999984	9.06706e-07
Chrom1	922447	7.34546e-06	0.99999	3.09068e-06
Chrom1	933148	5.84673e-06	0.999989	5.10592e-06
Chrom1	1093865	3.55926e-06	0.999982	1.43024e-05
Chrom1	1162127	6.76848e-07	0.99998	1.91055e-05
Chrom1	1169636	1.12641e-06	0.999989	9.77365e-06
Chrom1	1175245	3.74901e-07	0.999983	1.6404e-05
Chrom1	1176900	1.10708e-06	0.999991	7.7892e-06
Chrom1	1179010	1.80596e-06	0.999996	2.33766e-06
Chrom1	1194054	3.15502e-07	0.999985	1.51219e-05
Chrom1	1199489	8.5853e-07	0.999993	5.92122e-06
Chrom1	1203549	8.75715e-07	0.999994	5.2462e-06
Chrom1	1207266	3.89549e-07	0.999995	4.14253e-06
Chrom1	1218100	1.1227e-06	0.999998	4.23794e-07
Chrom1	1219338	9.03447e-07	0.999995	3.97445e-06
Chrom1	1232630	1.61292e-06	0.999996	2.80179e-06
Chrom1	1280060	1.64544e-06	0.999996	2.43573e-06
Chrom1	1282118	2.3293e-06	0.999996	1.63498e-06
Chrom1	1283228	1.19293e-06	0.999997	1.89568e-06
Chrom1	1284985	4.53051e-06	0.999995	5.07164e-07
Chrom1	1288969	1.8604e-06	0.999997	1.31905e-06
Chrom1	1302901	4.59475e-06	0.999995	3.64306e-07
Chrom1	1304749	5.55941e-06	0.999994	1.45304e-07
Chrom1	1306750	4.95927e-06	0.999995	2.06281e-07
Chrom1	1309961	9.93898e-06	0.99999	1.1022e-08
Chrom1	1317678	2.96443e-06	0.999997	2.36866e-07
Chrom1	1318981	8.99896e-07	0.999999	2.18029e-07
Chrom1	1322716	1.44322e-05	0.999986	5.86932e-09
Chrom1	1323726	5.8583e-06	0.999994	8.02831e-08
Chrom1	1325321	5.00267e-06	0.999995	2.98593e-08
Chrom1	1336085	2.37714e-05	0.999976	7.17954e-08
Chrom1	1347753	3.72494e-06	0.999996	3.5908e-07
Chrom1	1397263	8.44965e-05	0.999915	1.31536e-07
Chrom1	1401553	7.22197e-05	0.999927	1.01582e-06
Chrom1	1436099	0.00183852	0.998161	9.71202e-09
Chrom1	1456349	0.000742748	0.999257	2.55335e-08
Chrom1	1457362	0.00141661	0.998583	6.48493e-09
Chrom1	1459270	0.000864857	0.999135	2.16916e-08
Chrom1	1469496	0.000460561	0.999535	4.04825e-06
Chrom1	1608111	0.000300978	0.999624	7.47687e-05
Chrom1	1792838	0.000313764	0.999586	0.00010007
Chrom1	1969396	0.000371543	0.999537	9.186e-05
Chrom1	2212469	0.000291608	0.999616	9.2636e-05
Chrom1	2255703	0.000352842	0.999577	6.99001e-05
Chrom1	2501734	0.00024389	0.999717	3.88026e-05
Chrom1	2642431	0.000361122	0.999638	6.33458e-07
Chrom1	2689535	0.000149096	0.999845	6.11702e-06
Chrom1	2691018	0.000169819	0.999825	5.34892e-06
Chrom1	2714575	9.63636e-05	0.999896	7.39609e-06
Chrom1	2790317	5.5717e-05	0.999941	3.72159e-06
Chrom1	2831551	2.25176e-05	0.999977	8.0189e-08
Chrom1	2847529	6.8048e-06	0.999992	1.37874e-06
Chrom1	2851172	2.58697e-05	0.999974	4.88043e-07
Chrom1	2875162	4.73547e-06	0.999995	4.21896e-07
Chrom1	2881408	7.03178e-06	0.999993	1.37785e-08
Chrom1	2882687	1.12937e-05	0.999989	1.29505e-07
Chrom1	2911017	4.84483e-06	0.999995	5.34032e-09
Chrom1	2920006	8.42352e-06	0.999991	1.87128e-07
Chrom1	2961592	1.06034e-05	0.999989	1.29526e-07
Chrom1	2962981	8.91641e-06	0.999991	1.39113e-07
Chrom1	2964100	1.0637e-05	0.999989	1.02568e-07
Chrom1	2965176	1.46303e-05	0.999985	6.50776e-08
Chrom1	2967817	1.99743e-05	0.99998	7.82235e-09
Chrom1	2978424	3.38626e-06	0.999996	1.72209e-07
Chrom1	2985338	8.9521e-06	0.999991	1.83704e-08
Chrom1	3024789	1.43124e-05	0.999985	4.03364e-07
Chrom1	3047305	1.37131e-05	0.999985	1.21232e-06
Chrom1	3059340	1.0167e-05	0.999988	1.96903e-06
Chrom1	3131111	7.45748e-06	0.99999	2.6149e-06
Chrom1	3176594	9.06656e-07	0.999996	3.11212e-06
Chrom1	3177974	6.20617e-08	0.999997	2.65526e-06
Chrom1	3207662	4.24778e-08	0.999995	5.43464e-06
Chrom1	3210291	3.22098e-08	0.999993	6.92678e-06
Chrom1	3221808	2.96831e-08	0.999994	5.97283e-06
Chrom1	3222811	2.5517e-08	0.999994	6.16288e-06
Chrom1	3224291	1.00329e-08	0.999997	2.7116e-06
Chrom1	3226717	2.36109e-07	0.999996	3.517e-06
Chrom1	3227728	2.71288e-07	0.999996	3.86259e-06
Chrom1	3228743	4.2108e-07	0.999998	1.88237e-06
Chrom1	3230792	6.56193e-07	0.999999	7.40766e-07
Chrom1	3323454	3.82293e-06	0.999992	4.50657e-06
Chrom1	3324508	3.94936e-06	0.999992	4.25527e-06
Chrom1	3396258	2.34184e-06	0.999992	5.22382e-06
Chrom1	3407534	2.20658e-06	0.999993	4.57906e-06
Chrom1	3426969	5.40409e-07	0.999992	7.33256e-06
Chrom1	3457918	2.70202e-07	0.999994	5.24623e-06
Chrom1	3461243	3.80723e-07	0.999997	3.08504e-06
Chrom1	3468068	7.39455e-08	0.999997	2.61089e-06
Chrom1	3469169	3.31211e-07	0.999998	1.82323e-06
Chrom1	3472494	3.05492e-07	0.999998	1.52999e-06
Chrom1	3473500	3.74539e-07	0.999999	1.08936e-06
Chrom1	3475782	4.00343e-07	0.999999	6.44373e-07
Chrom1	3477854	2.27698e-07	1	2.92081e-08
Chrom1	3483601	1.66856e-06	0.999998	1.28261e-08
Chrom1	3485565	2.3039e-07	1	1.77021e-07
Chrom1	3493954	7.66671e-07	0.999999	7.61207e-08
Chrom1	3494967	8.14493e-07	0.999999	6.65871e-08
Chrom1	3495989	4.95911e-07	0.999999	1.01129e-07
Chrom1	3505535	5.47283e-07	0.999999	1.24483e-09
Chrom1	3506550	2.37235e-06	0.999998	1.77017e-09
Chrom1	3513103	7.64933e-07	0.999999	1.22038e-07
Chrom1	3516942	3.85036e-07	0.999999	2.60337e-07
Chrom1	3520340	5.99684e-07	0.999999	2.36878e-07
Chrom1	3521534	6.45652e-07	0.999999	2.31102e-07
Chrom1	3522741	7.77412e-07	0.999999	1.28786e-07
Chrom1	3531900	4.69462e-07	0.999999	4.40522e-07
Chrom1	3534075	7.2983e-07	0.999999	2.78937e-08
Chrom1	3601863	1.60083e-07	0.999999	9.80628e-07
Chrom1	3605607	3.77242e-06	0.999996	5.86516e-07
Chrom1	3648090	4.71192e-06	0.999967	2.7954e-05
Chrom1	3657172	5.17642e-06	0.999961	3.36254e-05
Chrom1	3691350	7.80822e-06	0.999946	4.62457e-05
Chrom1	3695849	8.79365e-06	0.999947	4.38568e-05
Chrom1	3696913	4.48076e-06	0.999925	7.058e-05
Chrom1	3700957	9.47663e-06	0.999946	4.47554e-05
Chrom1	3703648	8.83219e-06	0.99994	5.10474e-05
Chrom1	3715494	5.3431e-06	0.999897	9.80013e-05
Chrom1	3716766	1.02098e-05	0.999934	5.55631e-05
Chrom1	3723428	1.23049e-06	0.999829	0.000169353
Chrom1	3765302	4.64352e-05	0.999884	6.94091e-05
Chrom1	3781199	0.000150916	0.999799	5.02046e-05
Chrom1	4009378	0.00106668	0.998933	5.72795e-07
Chrom1	4011007	0.00180946	0.998191	4.16567e-08
Chrom1	4013105	0.00100396	0.998996	1.24077e-07
Chrom1	4014463	0.00191059	0.998089	6.0824e-09
Chrom1	4017325	0.00100871	0.998991	5.33322e-08
Chrom1	4020778	0.00118803	0.998812	3.38801e-08
Chrom1	4024726	0.00190935	0.998091	2.62185e-09
Chrom1	4026362	0.000187514	0.999812	5.84657e-08
Chrom1	4036865	0.00279562	0.997204	4.00048e-09
Chrom1	4043899	0.00109123	0.998909	8.14647e-08
Chrom1	4071858	0.00221229	0.997788	3.52791e-08
Chrom1	4080213	0.00152681	0.998473	1.44679e-07
Chrom1	4156961	0.00102348	0.998976	1.18159e-07
Chrom1	4158046	0.00102295	0.998977	9.99835e-08
Chrom1	4160602	0.00114189	0.998858	4.98992e-08
Chrom1	4161849	0.0013666	0.998633	1.54969e-08
Chrom1	4165188	0.00101773	0.998982	1.05263e-08
Chrom1	4166189	0.000616511	0.999383	2.28228e-10
Chrom1	4167652	0.00166038	0.99834	5.70453e-10
Chrom1	4168796	0.00118779	0.998812	3.1265e-10
Chrom1	4169860	0.00101386	0.998986	4.54547e-09
Chrom1	4170927	0.000664236	0.999336	8.50864e-10
Chrom1	4181470	0.00271966	0.99728	2.86813e-08
Chrom1	4182885	0.000446803	0.999553	6.06979e-07
Chrom1	4183935	0.00174262	0.998257	2.61709e-07
Chrom1	4206688	0.000962676	0.999033	3.88761e-06
Chrom1	4250036	0.000887555	0.999103	9.8107e-06
Chrom1	4273773	0.000550195	0.99943	2.00508e-05
Chrom1	4311525	0.000359074	0.999618	2.27644e-05
Chrom1	4314055	0.000381506	0.999599	1.93002e-05
Chrom1	4315208	0.000858363	0.999128	1.3623e-05
Chrom1	4338872	0.000813263	0.999173	1.37427e-05
Chrom1	4441523	0.000931822	0.999061	6.74368e-06
Chrom1	4442578	0.000278411	0.999709	1.24721e-05
Chrom1	4445195	0.00157626	0.998423	9.81772e-07
Chrom1	4643193	0.00113142	0.998861	7.71751e-06
Chrom1	4682170	0.00109366	0.998899	7.72706e-06
Chrom1	4816654	0.00104715	0.998953	3.18157e-07
Chrom1	5018403	0.00104439	0.998953	2.74586e-06
Chrom1	5055535	0.0011308	0.998868	9.34139e-07
Chrom1	5064839	0.000894152	0.999105	6.40327e-07
Chrom1	5072446	0.000770719	0.999229	5.72125e-09
Chrom1	5076237	0.000745991	0.999254	1.41053e-09
Chrom1	5078644	0.00105365	0.998946	1.29513e-08
Chrom1	5079715	0.0019876	0.998012	1.44178e-09
Chrom1	5100719	0.00105829	0.998942	1.77914e-07
Chrom1	5103782	0.00105882	0.998941	1.87278e-07
Chrom1	5121924	0.00106188	0.998938	1.65893e-07
Chrom1	5140292	0.00328988	0.99671	1.14037e-09
Chrom1	5142056	0.000234322	0.999766	1.08529e-08
Chrom1	5145689	0.00201015	0.99799	4.62738e-10
Chrom1	5147179	0.000530327	0.99947	1.42441e-08
Chrom1	5150854	0.0015287	0.998471	3.38367e-09
Chrom1	5152076	0.000154831	0.999845	1.59064e-08
Chrom1	5153294	0.00202088	0.997979	1.86836e-10
Chrom1	5154295	0.000806092	0.999194	1.84408e-10
Chrom1	5155644	0.00174059	0.998259	3.41456e-09
Chrom1	5158679	0.00108315	0.998917	4.86688e-08
Chrom1	5209156	0.00116662	0.998833	1.70727e-07
Chrom1	5217165	0.00953241	0.990468	8.73435e-09
Chrom1	5281243	0.00100295	0.998997	3.32038e-07
Chrom1	5282457	0.00312019	0.99688	3.68191e-08
Chrom1	5314478	0.000379303	0.999619	1.4e-06
Chrom1	5358588	0.000624739	0.999375	5.36405e-08
Chrom1	5467216	0.00129238	0.998707	2.64198e-07
Chrom1	5485004	0.00131721	0.998683	2.54596e-07
Chrom1	5505192	0.000845464	0.999154	1.68847e-07
Chrom1	5506689	0.000932889	0.999067	1.30346e-07
Chrom1	5507734	0.00444539	0.995555	1.20826e-08
Chrom1	5528175	0.000825869	0.999174	2.31692e-07
Chrom1	5548878	0.000718281	0.999282	1.8153e-07
Chrom1	5556254	0.000399976	0.9996	2.77649e-08
Chrom1	5565326	0.000388473	0.999611	2.33255e-07
Chrom1	5570465	0.000378495	0.999621	2.20157e-07
Chrom1	5571702	0.000378004	0.999622	2.41131e-07
Chrom1	5572751	0.000641695	0.999358	1.30049e-07
Chrom1	5579404	0.00117671	0.998823	2.29348e-09
Chrom1	5580595	0.00466323	0.995337	1.28293e-09
Chrom1	5581940	0.000625975	0.999374	2.05626e-08
Chrom1	5588121	0.000665784	0.999334	4.37334e-08
Chrom1	5598639	0.00049459	0.999505	7.39936e-08
Chrom1	5600567	0.000263482	0.999737	1.01214e-08
Chrom1	5601694	0.000220481	0.999779	1.73276e-07
Chrom1	5617216	0.000392049	0.999608	3.84644e-07
Chrom1	5619919	0.000183293	0.999816	6.42038e-07
Chrom1	5621095	0.000381961	0.999618	4.26742e-07
Chrom1	5623741	0.00037814	0.999621	4.36158e-07
Chrom1	5624764	0.000188344	0.999811	8.18348e-07
Chrom1	5626171	0.000375751	0.999624	4.25417e-07
Chrom1	5627842	0.000831044	0.999169	1.55306e-07
Chrom1	5629781	0.000371535	0.999628	4.22091e-07
Chrom1	5634257	0.000406265	0.999593	3.96721e-07
Chrom1	5668624	0.00028426	0.999715	4.94678e-07
Chrom1	5669858	0.000411898	0.999588	2.86272e-07
Chrom1	5719402	0.000346893	0.999653	2.41177e-09
Chrom1	5729213	0.000125875	0.999874	3.40166e-08
Chrom1	5730949	0.000127971	0.999872	2.75622e-08
Chrom1	5732401	6.52109e-05	0.999935	3.38514e-08
Chrom1	5733642	0.000118857	0.999881	1.57005e-08
Chrom1	5734690	3.84503e-05	0.999962	5.8948e-10
Chrom1	5750254	0.000194893	0.999805	2.12704e-09
Chrom1	5751315	0.000103494	0.999896	2.02003e-08
Chrom1	5775027	3.73384e-05	0.999963	1.80293e-09
Chrom1	5817820	2.17437e-05	0.999978	1.01517e-08
Chrom1	5818957	3.73016e-05	0.999963	1.14588e-07
Chrom1	5896449	3.64355e-06	0.999996	2.40826e-07
Chrom1	5897931	3.01078e-07	0.999999	5.38843e-07
Chrom1	5900022	2.46928e-06	0.999997	1.92677e-07
Chrom1	5903690	4.38164e-07	0.999999	2.97528e-07
Chrom1	5905261	3.3129e-06	0.999997	9.57943e-09
Chrom1	5909163	7.00187e-07	0.999999	2.50792e-07
Chrom1	5910258	1.5782e-06	0.999998	1.18239e-07
Chrom1	5912424	1.56693e-06	0.999998	1.0548e-07
Chrom1	5915022	2.71238e-07	1	1.60064e-07
Chrom1	5917684	2.33244e-06	0.999998	3.35333e-08
Chrom1	5918888	1.58228e-06	0.999998	4.19849e-09
Chrom1	5931883	4.94758e-06	0.999995	3.33541e-09
Chrom1	5932930	1.68146e-06	0.999998	5.53805e-10
Chrom1	5934448	1.22559e-06	0.999999	1.29363e-08
Chrom1	5935628	5.44225e-06	0.999995	1.22823e-09
Chrom1	5936847	5.67554e-06	0.999994	2.36119e-09
Chrom1	5952816	4.20705e-06	0.999995	1.16117e-06
Chrom1	6030992	1.09197e-06	0.999982	1.66097e-05
Chrom1	6031992	2.73182e-07	0.999966	3.38535e-05
Chrom1	6033964	2.9345e-06	0.999987	9.95089e-06
Chrom1	6035479	4.60645e-06	0.999991	4.77631e-06
Chrom1	6075156	6.06341e-06	0.99998	1.35928e-05
Chrom1	6242416	3.77185e-05	0.999961	1.09993e-06
Chrom1	6283797	1.98323e-05	0.999974	5.98664e-06
Chrom1	6494474	3.72595e-06	0.999996	1.76727e-07
Chrom1	6495523	2.66112e-07	0.999998	1.97556e-06
Chrom1	6496556	2.52744e-06	0.999997	4.31121e-07
Chrom1	6497562	1.54363e-06	0.999998	7.43047e-07
Chrom1	6498578	1.36844e-06	0.999998	7.56745e-07
Chrom1	6500643	1.76664e-06	0.999998	5.23781e-07
Chrom1	6503225	1.72247e-06	0.999998	4.13091e-07
Chrom1	6504647	8.34101e-07	0.999999	3.59394e-08
Chrom1	6562859	1.94135e-06	0.999998	1.70577e-07
Chrom1	6583240	1.23703e-06	0.999999	7.52558e-08
Chrom1	6584527	1.13945e-06	0.999999	2.53779e-08
Chrom1	6585547	6.67957e-07	0.999999	1.08926e-07
Chrom1	6596996	1.45256e-07	1	1.72962e-07
Chrom1	6598069	7.49297e-08	1	1.7896e-08
Chrom1	6599169	2.94372e-07	1	1.07665e-07
Chrom1	6600288	2.41763e-08	1	2.8932e-07
Chrom1	6603319	5.06758e-07	0.999999	9.6296e-08
Chrom1	6653045	1.1982e-06	0.999998	4.87624e-07
Chrom1	6676652	8.46271e-07	0.999999	4.83528e-07
Chrom1	6679715	1.11032e-07	1	2.1661e-07
Chrom1	6681433	1.87679e-06	0.999998	2.37436e-07
Chrom1	6693597	3.34107e-07	0.999999	3.07315e-07
Chrom1	6708647	1.48256e-05	0.999985	4.8056e-08
Chrom1	6823670	1.45367e-05	0.999981	4.55578e-06
Chrom1	6825592	2.9729e-05	0.999967	2.99928e-06
Chrom1	6826598	1.96756e-05	0.99998	3.18771e-07
Chrom1	6927424	8.56463e-05	0.999899	1.55873e-05
Chrom1	6929125	4.12369e-05	0.999935	2.40201e-05
Chrom1	7211846	0.000354996	0.99963	1.45784e-05
Chrom1	7336953	0.00102324	0.998977	1.28386e-08
Chrom1	7337979	0.000290461	0.999709	1.28203e-07
Chrom1	7339797	0.000823043	0.999177	2.20904e-08
Chrom1	7341511	0.000573989	0.999426	3.08605e-09
Chrom1	7342576	0.000841618	0.999158	1.18982e-08
Chrom1	7344550	0.00105871	0.998941	2.68154e-09
Chrom1	7395518	0.000612171	0.999385	2.7706e-06
Chrom1	7455170	0.000368468	0.999625	6.91032e-06
Chrom1	7508629	0.000585265	0.999413	1.61234e-06
Chrom1	7510460	0.00041075	0.99958	8.91347e-06
Chrom1	7513253	0.000802789	0.999192	4.79872e-06
Chrom1	7517725	0.000454141	0.999537	8.97735e-06
Chrom1	7860905	0.000452859	0.999514	3.35623e-05
Chrom1	8053995	0.000391603	0.999581	2.73022e-05
Chrom1	8179116	0.000561686	0.999433	5.60398e-06
Chrom1	8223442	0.000289808	0.999694	1.60863e-05
Chrom1	8254505	0.000284731	0.999701	1.44227e-05
Chrom1	8307278	0.000221147	0.999765	1.36347e-05
Chrom1	8367487	0.000233403	0.99976	6.68788e-06
Chrom1	8401094	0.000265312	0.999732	2.29163e-06
Chrom1	8412332	0.000179333	0.999818	2.17739e-06
Chrom1	8413344	0.000154128	0.999841	4.84847e-06
Chrom1	8415516	0.000137707	0.999857	5.38211e-06
Chrom1	8417334	0.000127304	0.999872	6.63876e-07
Chrom1	8418420	0.000157239	0.999838	4.88777e-06
Chrom1	8425864	0.000136479	0.999856	7.72863e-06
Chrom1	8441458	0.000115243	0.999872	1.2805e-05
Chrom1	8442539	0.000131052	0.999857	1.15105e-05
Chrom1	8444821	0.000110166	0.999876	1.39968e-05
Chrom1	8445821	0.000134472	0.999854	1.18794e-05
Chrom1	8449619	9.37458e-05	0.999889	1.72421e-05
Chrom1	8454772	9.17654e-05	0.99989	1.82053e-05
Chrom1	8486354	1.25329e-05	0.999946	4.10318e-05
Chrom1	8509224	1.87921e-05	0.999943	3.7728e-05
Chrom1	8510230	2.32299e-05	0.999947	2.99157e-05
Chrom1	8525074	1.02581e-06	0.99992	7.84817e-05
Chrom1	8528096	3.69127e-06	0.99994	5.60219e-05
Chrom1	8531117	4.29659e-06	0.999951	4.44309e-05
Chrom1	8534114	6.10594e-07	0.999917	8.25536e-05
Chrom1	8554570	4.1207e-06	0.999951	4.45787e-05
Chrom1	8596564	3.42142e-06	0.999945	5.19467e-05
Chrom1	8597690	4.04211e-06	0.999952	4.3566e-05
Chrom1	8601171	4.03571e-06	0.999953	4.33378e-05
Chrom1	8603315	2.06478e-06	0.999943	5.47096e-05
Chrom1	8608939	5.13265e-06	0.999961	3.34549e-05
Chrom1	8612578	3.09661e-06	0.999936	6.0606e-05
Chrom1	8807199	5.27901e-06	0.999989	5.74743e-06
Chrom1	8823318	4.61463e-06	0.999993	2.42713e-06
Chrom1	8828182	4.07618e-06	0.999994	1.60407e-06
Chrom1	8829495	7.37856e-06	0.999992	6.73923e-07
Chrom1	8830583	1.68283e-06	0.999996	1.91431e-06
Chrom1	8832021	2.24775e-06	0.999996	1.39434e-06
Chrom1	8833722	4.23421e-06	0.999996	1.13361e-07
Chrom1	8843583	1.67023e-06	0.999998	1.5963e-08
Chrom1	8844853	3.71195e-06	0.999996	1.5805e-07
Chrom1	8851388	6.26062e-06	0.999994	6.10355e-08
Chrom1	8907934	3.66639e-06	0.999996	8.93719e-08
Chrom1	8911970	2.94332e-06	0.999997	6.29361e-08
Chrom1	8914842	3.69831e-07	1	2.09032e-08
Chrom1	8915843	3.20665e-06	0.999997	2.50654e-09
Chrom1	8917222	7.87061e-06	0.999992	3.30311e-09
Chrom1	8919864	2.6322e-06	0.999997	7.60145e-08
Chrom1	8920907	3.64321e-06	0.999996	5.1831e-08
Chrom1	9005285	2.05512e-06	0.999997	6.89814e-07
Chrom1	9034115	2.31851e-06	0.999998	4.27908e-08
Chrom1	9035958	1.40824e-06	0.999999	7.21201e-08
Chrom1	9038365	1.39867e-06	0.999999	4.07163e-08
Chrom1	9039537	3.5092e-07	1	2.45932e-08
Chrom1	9041723	7.9804e-07	0.999999	1.4146e-09
Chrom1	9053896	7.66533e-07	0.999999	1.52964e-10
Chrom1	9055202	9.3299e-07	0.999999	1.74441e-10
Chrom1	9056329	2.25945e-06	0.999998	1.63188e-10
Chrom1	9058527	1.2072e-06	0.999999	9.7565e-09
Chrom1	9060237	1.45745e-06	0.999999	1.24682e-08
Chrom1	9062045	1.31242e-06	0.999999	1.41822e-08
Chrom1	9063196	5.01915e-07	0.999999	4.20923e-08
Chrom1	9067532	1.21932e-06	0.999999	3.23944e-08
Chrom1	9079556	2.49579e-06	0.999998	9.47733e-10
Chrom1	9081163	1.32261e-06	0.999999	1.0534e-08
Chrom1	9082547	1.40976e-06	0.999999	2.79114e-09
Chrom1	9083589	1.17602e-06	0.999999	3.64095e-08
Chrom1	9106349	4.82504e-07	0.999999	4.49054e-07
Chrom1	9116840	5.31597e-07	0.999999	2.96641e-07
Chrom1	9118014	2.54837e-07	0.999999	3.85347e-07
Chrom1	9119213	6.68653e-07	0.999999	1.09471e-07
Chrom1	9127370	3.21598e-07	0.999999	3.88371e-07
Chrom1	9129342	2.35063e-07	0.999999	4.47496e-07
Chrom1	9155925	1.45972e-07	1	1.84093e-09
Chrom1	9162442	1.30516e-07	1	5.03164e-10
Chrom1	9171325	1.15571e-07	1	1.01083e-10
Chrom1	9172713	3.50206e-07	1	3.21538e-10
Chrom1	9174545	3.44663e-07	1	1.42842e-09
Chrom1	9175558	5.76601e-08	1	6.61206e-09
Chrom1	9176560	2.49093e-07	1	2.9495e-09
Chrom1	9178669	2.19884e-07	1	2.80285e-09
Chrom1	9179706	9.42161e-08	1	6.94263e-10
Chrom1	9184182	2.89012e-07	1	2.3048e-09
Chrom1	9185282	1.6321e-07	1	5.66126e-10
Chrom1	9201124	9.07643e-08	1	1.26931e-07
Chrom1	9202263	9.49518e-08	1	2.82453e-08
Chrom1	9220837	1.00572e-07	1	1.53374e-07
Chrom1	9223328	8.76029e-08	1	1.18118e-07
Chrom1	9226250	3.99393e-07	1	9.84332e-09
Chrom1	9228530	5.92129e-08	1	2.0635e-07
Chrom1	9231417	2.45674e-08	1	2.56472e-07
Chrom1	9246302	1.79489e-08	0.999999	5.95584e-07
Chrom1	9265103	1.4182e-09	1	6.94367e-10
Chrom1	9266232	3.63298e-10	1	5.18822e-09
Chrom1	9267295	4.94508e-09	1	1.10511e-08
Chrom1	9268313	6.5079e-09	1	1.19118e-08
Chrom1	9269327	8.96548e-09	1	1.03343e-08
