chr	windowStart	windowEnd	D	f_d	f_dM	d_f
Chrom4	359127	381780	0.071013	0.423757	0.327572	0.035014
Chrom4	369508	392419	0.289124	0.844573	0.759384	0.153344
Chrom4	382946	412486	0.380381	0.750231	0.666115	0.217062
Chrom4	392485	420904	0.193977	0.570245	0.398116	0.083918
Chrom4	412613	429794	0.072978	0.273482	0.165737	0.023136
Chrom4	420993	436817	0.112601	0.388419	0.285559	0.044280
Chrom4	430858	446395	0.038641	0.413770	0.202904	0.017115
Chrom4	437489	450305	0.010876	0.121595	0.037569	0.004467
Chrom4	446419	457095	0.054792	0.333168	0.178806	0.022191
Chrom4	451585	462938	0.060425	0.320136	0.244791	0.023883
Chrom4	457151	470258	0.034102	0.213424	0.170446	0.011102
Chrom4	462952	476554	0.038500	0.402390	0.313865	0.015715
Chrom4	470264	477691	0.013429	0.518728	0.131261	0.006835
Chrom4	476694	478270	0.018356	0.746690	0.149887	0.009218
Chrom4	477693	478966	0.040203	1.022579	0.302541	0.019882
Chrom4	478275	480393	0.050467	0.387080	0.196063	0.022217
Chrom4	479003	484127	0.031685	0.200702	0.108937	0.009352
Chrom4	480523	497542	0.082207	0.384546	0.220747	0.026406
Chrom4	484295	506674	0.089874	0.381657	0.259641	0.036233
Chrom4	498753	518521	0.032272	0.184043	0.122411	0.011013
Chrom4	507634	533706	0.024069	0.152873	0.093717	0.007995
Chrom4	518571	540664	0.045039	0.203934	0.175124	0.023180
Chrom4	533745	542573	0.114670	0.346066	0.284453	0.055471
Chrom4	540702	545688	0.095647	0.486280	0.363973	0.040637
Chrom4	542734	550754	0.098860	0.433242	0.336430	0.045709
Chrom4	545883	551669	0.078263	0.186023	0.129321	0.036170
Chrom4	550912	562187	-0.030090	-0.097533	-0.058302	-0.022286
Chrom4	551733	569416	0.003673	0.017933	0.009772	-0.004141
Chrom4	562286	574021	0.161740	0.485015	0.329727	0.069535
Chrom4	569423	577043	0.146623	0.524339	0.392938	0.059765
Chrom4	574622	577908	0.048620	0.218340	0.163175	0.019125
Chrom4	577056	578272	0.096894	0.128198	0.098878	0.044432
Chrom4	577915	580175	0.020450	0.066781	0.053185	0.010265
Chrom4	578273	582053	0.013211	0.098495	0.077419	0.005105
Chrom4	580176	583149	0.037230	0.168395	0.119390	0.013052
Chrom4	582176	587834	0.083096	0.282902	0.225969	0.031218
Chrom4	583174	593981	0.114748	0.423002	0.374392	0.046003
Chrom4	588169	598054	0.060053	0.408741	0.294942	0.024416
Chrom4	594017	604509	0.038968	0.432601	0.272385	0.018960
Chrom4	598100	619253	0.072112	0.169378	0.119405	0.030542
Chrom4	605566	624795	0.006565	0.016219	0.009655	-0.001057
Chrom4	619263	629095	-0.034411	-0.582123	-0.168294	-0.015339
Chrom4	624809	632823	-0.020810	-0.089641	-0.066263	-0.009616
Chrom4	629448	639993	-0.008880	-0.023836	-0.014489	-0.007026
Chrom4	632830	655059	0.019494	0.071762	0.038219	0.007115
Chrom4	643844	661013	0.031977	0.217258	0.163292	0.015152
Chrom4	655104	671023	0.011476	0.160352	0.067701	0.005411
Chrom4	661020	681157	0.057401	0.218738	0.142974	0.015675
Chrom4	671111	687246	0.080028	0.212499	0.166879	0.026513
Chrom4	681166	695047	0.107254	0.294227	0.224374	0.040462
Chrom4	687278	700327	0.070583	0.319136	0.230754	0.022511
Chrom4	695252	714377	0.056418	0.208635	0.167320	0.020803
Chrom4	700336	718687	0.128488	0.234089	0.209422	0.060935
Chrom4	714477	721589	0.114370	0.157998	0.146382	0.057548
Chrom4	718746	722883	0.107700	0.160672	0.134703	0.047268
Chrom4	721593	723388	0.038933	0.138613	0.093162	0.012351
Chrom4	722887	730002	0.027196	0.134400	0.085888	0.008042
Chrom4	723405	741826	0.039439	0.201876	0.104476	0.015115
Chrom4	730457	759309	0.060002	0.257707	0.150383	0.028022
Chrom4	742138	760949	0.041460	0.207343	0.145830	0.018350
Chrom4	759399	762921	0.004419	0.031718	0.022996	0.000606
Chrom4	760965	764413	0.016484	0.067963	0.061113	0.007516
Chrom4	763001	771585	0.079372	0.280926	0.241653	0.034232
Chrom4	764416	785092	0.144489	0.477819	0.377137	0.052286
Chrom4	771684	792143	0.159876	0.425700	0.360551	0.054606
Chrom4	785205	804001	0.124795	0.347984	0.292549	0.044681
Chrom4	792178	809427	0.036697	0.185265	0.127432	0.014343
Chrom4	804010	822636	0.028170	0.220605	0.119698	0.012153
Chrom4	814112	838555	0.059213	0.292534	0.179662	0.021922
Chrom4	822909	844729	0.084052	0.176363	0.118625	0.033273
Chrom4	839692	856370	0.001301	0.002860	0.001769	0.001189
Chrom4	844836	863518	-0.015532	-0.070745	-0.040387	-0.009710
Chrom4	857469	870616	0.030059	0.096783	0.060942	0.005930
Chrom4	863611	878163	0.037220	0.149447	0.090197	0.011573
Chrom4	871067	884290	0.007263	0.051705	0.024987	0.001974
Chrom4	878600	885403	-0.018136	-0.126763	-0.056850	-0.007712
Chrom4	884302	898509	0.037654	0.162416	0.090677	0.011817
Chrom4	885445	901348	0.096676	0.364446	0.230163	0.038020
Chrom4	898529	905248	0.096348	0.376903	0.300678	0.042363
Chrom4	901355	906015	0.196241	0.512532	0.444543	0.087106
Chrom4	905252	917383	0.182878	0.618361	0.501864	0.076501
Chrom4	906636	918186	0.045342	0.459823	0.288752	0.016369
Chrom4	917385	920205	-0.005569	-0.093853	-0.056991	-0.002727
Chrom4	918379	927520	0.085091	0.355832	0.285571	0.029208
Chrom4	920207	929728	0.105798	0.305081	0.246110	0.032793
Chrom4	927646	935585	0.096940	0.283336	0.223465	0.030385
Chrom4	929752	942170	0.071436	0.350924	0.249028	0.025475
Chrom4	935938	948914	0.042246	0.298095	0.185032	0.017591
Chrom4	942605	949241	0.065260	0.351110	0.266753	0.035829
Chrom4	948917	954247	0.019762	0.170756	0.103545	0.008943
Chrom4	949274	963880	-0.019042	-0.180889	-0.072542	-0.009357
Chrom4	954315	965647	0.134491	0.418252	0.299295	0.069344
Chrom4	963954	971835	0.148036	0.495084	0.375324	0.074459
Chrom4	965655	978196	-0.006788	-0.037020	-0.019639	-0.004005
Chrom4	972150	985165	-0.031006	-0.137112	-0.073887	-0.013320
Chrom4	978412	985501	0.081889	0.326161	0.224443	0.035026
Chrom4	985168	987241	0.061918	0.425579	0.306013	0.028988
Chrom4	985518	989364	0.023148	0.169201	0.102835	0.013315
Chrom4	987391	998604	0.082791	0.287040	0.235034	0.046155
Chrom4	989379	1008533	0.100858	0.255194	0.223134	0.044622
Chrom4	998646	1010217	0.038081	0.141950	0.110565	0.010275
Chrom4	1008556	1012289	-0.018416	-0.171580	-0.112202	-0.008507
Chrom4	1010218	1020992	0.002255	0.031657	0.019885	0.000698
Chrom4	1012367	1038266	0.010121	0.187604	0.103678	0.004580
Chrom4	1022810	1045007	0.019285	0.303022	0.208141	0.008213
Chrom4	1039481	1047819	0.011643	0.324183	0.193814	0.004816
Chrom4	1045756	1050751	-0.003410	-0.266592	-0.093458	-0.001478
Chrom4	1047927	1054809	-0.000302	-0.016400	-0.004717	-0.000609
Chrom4	1050829	1056434	-0.002917	-0.089636	-0.030049	-0.002547
Chrom4	1054812	1059666	0.019572	0.267685	0.145756	0.008346
Chrom4	1056446	1066382	0.015771	0.236247	0.104612	0.006071
Chrom4	1059834	1078644	-0.029004	-0.538146	-0.125434	-0.013047
Chrom4	1066474	1091305	0.000975	0.008091	0.003323	0.000542
Chrom4	1078704	1098538	0.001317	0.013099	0.005332	0.000709
Chrom4	1091434	1108454	-0.053699	-2.984838	-0.243955	-0.019655
Chrom4	1098579	1114406	-0.021348	-0.410165	-0.096919	-0.008229
Chrom4	1108502	1120985	0.229610	0.700706	0.465483	0.100888
Chrom4	1114417	1122913	0.473447	0.701439	0.487959	0.258770
Chrom4	1121029	1127115	0.457994	0.671781	0.474855	0.250250
Chrom4	1123063	1142602	0.153321	0.557809	0.351598	0.069415
Chrom4	1127126	1159731	-0.021685	-0.166691	-0.078638	-0.008263
Chrom4	1144208	1165552	0.029301	0.088037	0.053390	0.009084
Chrom4	1160840	1166988	-0.038585	-0.113912	-0.050620	-0.015627
Chrom4	1165584	1168913	-0.040748	-0.092044	-0.045656	-0.018041
Chrom4	1166989	1170535	-0.003656	-0.013739	-0.005785	-0.006406
Chrom4	1169039	1172118	0.021114	0.162412	0.048556	0.000020
Chrom4	1170568	1173941	0.014409	0.063719	0.028211	-0.003750
Chrom4	1172263	1182505	0.021210	0.108456	0.045512	0.000601
Chrom4	1174017	1190338	0.099962	0.475443	0.317800	0.037859
Chrom4	1182562	1191472	0.090396	0.351408	0.323932	0.043381
Chrom4	1190361	1200348	0.027225	0.106421	0.078606	0.013229
Chrom4	1192215	1204263	0.067034	0.229741	0.161539	0.030261
Chrom4	1200437	1206529	0.135266	0.412463	0.232367	0.064520
Chrom4	1204342	1217382	0.184473	0.475658	0.267583	0.089310
Chrom4	1206833	1224532	0.138407	0.442780	0.296856	0.059682
Chrom4	1217461	1225761	0.071526	0.326217	0.206705	0.032175
Chrom4	1224696	1235279	0.071617	0.302968	0.170849	0.032487
Chrom4	1226073	1240363	0.150037	0.441856	0.309862	0.059742
Chrom4	1235333	1242854	0.137813	0.415409	0.329921	0.055246
Chrom4	1240643	1246500	-0.012127	-0.035173	-0.023112	-0.007420
Chrom4	1242990	1249156	-0.010176	-0.021117	-0.014016	-0.003742
Chrom4	1246823	1251925	0.091977	0.149466	0.121961	0.046886
Chrom4	1249436	1254519	0.042903	0.061368	0.045000	0.026401
Chrom4	1251931	1258013	-0.045891	-0.091101	-0.057919	-0.021738
Chrom4	1254532	1275760	-0.006017	-0.015927	-0.010004	-0.003900
Chrom4	1258115	1291109	0.059294	0.224651	0.135549	0.020054
Chrom4	1275854	1301943	0.121851	0.625597	0.494158	0.050655
Chrom4	1291156	1308513	0.124482	0.599060	0.513758	0.055573
Chrom4	1301972	1314924	0.054372	0.395807	0.280346	0.023532
Chrom4	1308554	1328134	0.039766	0.248287	0.145236	0.019366
Chrom4	1316388	1344339	0.052661	0.235847	0.141926	0.023315
Chrom4	1330135	1353087	0.044768	0.171715	0.102064	0.018438
Chrom4	1344788	1357096	0.079180	0.183630	0.102266	0.040157
Chrom4	1353133	1359825	0.113861	0.167650	0.096191	0.048250
Chrom4	1357152	1368364	0.040473	0.090870	0.054794	0.008019
Chrom4	1359840	1375160	0.147307	0.505377	0.338968	0.067148
Chrom4	1368388	1377766	0.326755	0.768030	0.573726	0.183159
Chrom4	1375308	1379196	0.416149	0.772226	0.523975	0.243912
Chrom4	1377774	1383153	0.495734	0.769940	0.568587	0.312575
Chrom4	1379202	1386007	0.455464	0.753109	0.661712	0.294322
Chrom4	1383243	1394717	0.323744	0.700852	0.461274	0.184836
Chrom4	1386039	1402127	0.188211	0.533919	0.289875	0.084825
Chrom4	1394785	1415890	0.088967	0.264787	0.175976	0.036767
Chrom4	1402155	1421576	0.021018	0.063199	0.033131	0.007447
Chrom4	1419422	1443052	0.096196	0.249203	0.129102	0.041393
Chrom4	1421688	1456273	0.082647	0.306410	0.185428	0.035314
Chrom4	1443070	1465554	0.022288	0.157204	0.103263	0.009824
Chrom4	1456881	1473750	-0.001427	-0.011328	-0.007119	-0.001497
Chrom4	1465568	1486228	0.102406	0.442062	0.286857	0.049407
Chrom4	1473876	1503458	0.097368	0.484867	0.262981	0.042568
Chrom4	1486500	1509338	0.123972	0.456668	0.323230	0.053147
Chrom4	1503496	1511621	0.269248	0.517208	0.471154	0.131755
Chrom4	1509431	1514330	0.250430	0.502254	0.423744	0.116093
Chrom4	1511709	1520152	0.218432	0.551582	0.476733	0.095151
Chrom4	1514353	1535661	0.083893	0.396431	0.252398	0.032557
Chrom4	1520153	1537501	-0.009221	-0.090602	-0.040773	-0.006730
Chrom4	1535681	1564271	0.057611	0.270773	0.234662	0.027108
Chrom4	1537687	1581426	0.075563	0.287923	0.216488	0.033787
Chrom4	1564673	1592220	0.010291	0.062634	0.031316	0.000249
Chrom4	1581445	1605881	-0.003822	-0.024504	-0.012060	-0.004813
Chrom4	1592735	1610840	0.021735	0.119974	0.071231	0.007380
Chrom4	1607075	1615470	0.006097	0.042432	0.025026	-0.001789
Chrom4	1610976	1625466	-0.022069	-0.267073	-0.130515	-0.014841
Chrom4	1615471	1628503	-0.053602	-0.298651	-0.137871	-0.021917
Chrom4	1626094	1629869	-0.168565	-0.380775	-0.150351	-0.071621
Chrom4	1628508	1630357	-0.110536	-0.171337	-0.083704	-0.065154
Chrom4	1629880	1633423	-0.033223	-0.198250	-0.083585	-0.022602
Chrom4	1630480	1634691	-0.053530	-3.729564	-0.199554	-0.025206
Chrom4	1634000	1636574	-0.030802	-0.340674	-0.074683	-0.014352
Chrom4	1634698	1637376	0.013490	0.082812	0.030783	0.007430
Chrom4	1636601	1639803	0.017753	0.177491	0.055931	0.004801
Chrom4	1637418	1648063	-0.002888	-0.017223	-0.006145	-0.000621
Chrom4	1639840	1658178	0.009499	0.026689	0.014114	0.009737
Chrom4	1648134	1666159	0.002565	0.008213	0.005206	0.003545
Chrom4	1658202	1667312	0.048280	0.258945	0.186345	0.023724
Chrom4	1666161	1672818	0.052275	0.440538	0.319957	0.023590
Chrom4	1668972	1686608	0.048338	0.356292	0.221548	0.020703
Chrom4	1672846	1699643	0.058554	0.225486	0.136022	0.025928
Chrom4	1686771	1710628	0.050486	0.191191	0.124089	0.019029
Chrom4	1699952	1715902	0.027679	0.082108	0.060605	0.007568
Chrom4	1710895	1720462	0.016443	0.050530	0.037177	0.003127
Chrom4	1715972	1721369	0.028334	0.213328	0.099245	0.013277
Chrom4	1720628	1721728	-0.029956	-0.727445	-0.055205	-0.006799
Chrom4	1721412	1722390	0.039063	0.106935	0.035655	0.012690
Chrom4	1721793	1724285	0.128900	0.297749	0.203018	0.049381
Chrom4	1722421	1728948	0.077107	0.301827	0.232197	0.030794
Chrom4	1724867	1729847	0.045116	0.223491	0.132114	0.018363
Chrom4	1728950	1730845	0.056430	0.203947	0.123532	0.024904
Chrom4	1729862	1740177	0.118981	0.323198	0.217573	0.052509
Chrom4	1730856	1746103	0.078575	0.310087	0.218334	0.031700
Chrom4	1740983	1759864	0.033239	0.228117	0.153560	0.013280
Chrom4	1748565	1770427	0.047864	0.414862	0.230962	0.019457
Chrom4	1759892	1778760	0.030602	0.330033	0.196396	0.012998
Chrom4	1770766	1800954	0.007896	0.168160	0.085292	0.002589
Chrom4	1778941	1805028	0.044336	0.291978	0.238566	0.019723
Chrom4	1801187	1810954	0.054457	0.189631	0.139959	0.022955
Chrom4	1805049	1816787	0.137789	0.253240	0.208560	0.053706
Chrom4	1811144	1819570	0.240128	0.235766	0.207985	0.086218
Chrom4	1816793	1824075	0.100102	0.131319	0.105658	0.018800
Chrom4	1819592	1828622	0.093729	0.125707	0.098322	0.019268
Chrom4	1824112	1829965	0.089790	0.136451	0.107773	0.023762
Chrom4	1828643	1837444	0.198863	0.342303	0.307865	0.077219
Chrom4	1830133	1847941	0.318597	0.392196	0.364286	0.134896
Chrom4	1837449	1859457	0.177234	0.365315	0.301983	0.079644
Chrom4	1847963	1861526	0.075343	0.414952	0.310523	0.032651
Chrom4	1859514	1862210	0.047027	0.461651	0.331530	0.018193
Chrom4	1861572	1862789	0.151634	0.486152	0.379522	0.067193
Chrom4	1862286	1869583	0.120826	0.405906	0.282218	0.052172
Chrom4	1862825	1883453	0.136682	0.468780	0.366881	0.059443
Chrom4	1869660	1890871	0.172212	0.530124	0.433878	0.069831
Chrom4	1883507	1898197	0.103008	0.356374	0.220393	0.040637
Chrom4	1891116	1900184	0.018641	0.070015	0.035438	0.008776
Chrom4	1898198	1908496	0.085474	0.230348	0.154730	0.039386
Chrom4	1900220	1924705	0.214815	0.432266	0.351278	0.098959
Chrom4	1908542	1930195	0.162731	0.482326	0.386741	0.076749
Chrom4	1924706	1940689	0.094850	0.356976	0.260853	0.038967
Chrom4	1930397	1955949	0.084026	0.290525	0.206437	0.029991
Chrom4	1940977	1957579	0.001310	0.011086	0.006203	-0.001742
Chrom4	1956104	1961048	0.022904	0.221944	0.147643	0.004759
Chrom4	1957684	1962611	0.045187	0.433575	0.295879	0.018965
Chrom4	1961056	1967461	-0.043633	-0.548437	-0.165282	-0.014914
Chrom4	1962758	1972911	-0.013196	-0.070083	-0.025737	-0.005454
Chrom4	1967500	1982577	0.111942	0.288864	0.174712	0.041777
Chrom4	1972949	1984482	0.111514	0.187193	0.117280	0.040453
Chrom4	1982581	1991726	0.033255	0.079819	0.034748	0.006651
Chrom4	1984497	1996045	0.040166	0.214652	0.096015	0.010283
Chrom4	1991952	2006033	0.028514	0.129297	0.078988	0.009123
Chrom4	1996092	2017934	0.048371	0.160665	0.105066	0.018343
Chrom4	2007415	2027935	0.078233	0.366309	0.283896	0.034440
Chrom4	2018338	2035995	0.112864	0.509460	0.409040	0.051199
Chrom4	2028088	2038640	0.100495	0.344895	0.283729	0.044973
Chrom4	2035997	2044564	0.037028	0.131082	0.103560	0.012155
Chrom4	2038696	2048072	0.070345	0.173357	0.134060	0.020431
Chrom4	2044625	2051003	0.141814	0.272202	0.221044	0.053452
Chrom4	2048449	2059324	0.102841	0.271905	0.213534	0.040487
Chrom4	2051052	2069751	0.063341	0.242434	0.166325	0.025345
Chrom4	2061659	2070457	0.101212	0.448484	0.307283	0.047019
Chrom4	2069776	2071781	0.054248	0.308728	0.159707	0.023317
Chrom4	2070461	2072327	-0.051948	-0.470467	-0.127402	-0.017339
Chrom4	2071793	2074060	-0.053343	-0.349943	-0.161893	-0.029292
Chrom4	2072330	2079423	-0.047585	-0.857937	-0.295888	-0.024351
Chrom4	2074095	2080557	-0.017310	-1.119679	-0.168100	-0.007962
Chrom4	2079462	2081298	-0.006894	-0.098099	-0.043636	-0.002901
Chrom4	2080571	2081621	0.020329	0.097056	0.068299	0.009495
Chrom4	2081302	2081882	0.090736	0.244191	0.206744	0.041092
Chrom4	2081622	2082986	0.083636	0.348470	0.311939	0.040920
Chrom4	2081904	2103373	0.017618	0.101161	0.064930	0.011746
Chrom4	2083082	2116265	0.001300	0.007844	0.003963	0.001966
Chrom4	2103544	2125271	0.056091	0.317622	0.170123	0.019863
Chrom4	2116422	2136364	0.122687	0.412491	0.301360	0.044583
Chrom4	2125477	2157068	0.082073	0.340454	0.242368	0.028785
Chrom4	2137261	2168620	0.033912	0.180902	0.118965	0.012340
Chrom4	2157256	2172740	0.021767	0.144800	0.102764	0.006181
Chrom4	2168742	2177303	-0.009230	-0.154185	-0.086354	-0.004931
Chrom4	2172914	2179709	0.027567	0.274158	0.213136	0.011119
Chrom4	2177341	2188272	0.046840	0.385552	0.285423	0.021076
Chrom4	2179717	2197316	0.037331	0.234315	0.139817	0.017928
Chrom4	2188478	2203478	0.014112	0.078679	0.042399	0.004364
Chrom4	2197324	2218170	0.048044	0.207286	0.118949	0.019067
Chrom4	2203667	2221963	0.092069	0.345188	0.225882	0.036909
Chrom4	2218240	2233659	0.072962	0.367427	0.221175	0.028733
Chrom4	2221967	2246323	0.049014	0.157424	0.092798	0.019950
Chrom4	2233703	2261172	0.039336	0.115829	0.080690	0.014572
Chrom4	2246971	2267738	0.034176	0.153268	0.108186	0.015928
Chrom4	2262921	2271831	0.023915	0.120918	0.080626	0.012636
Chrom4	2268584	2272341	0.032687	0.165641	0.105524	0.017312
Chrom4	2271873	2274758	0.110961	0.366887	0.268432	0.057478
Chrom4	2272342	2275452	0.091760	0.207712	0.147830	0.048276
Chrom4	2274761	2275996	0.001206	0.002669	0.001540	0.006738
Chrom4	2275463	2277578	0.265146	0.322904	0.265692	0.128949
Chrom4	2276062	2281402	0.273507	0.299874	0.274280	0.128217
Chrom4	2277707	2292779	0.155235	0.345762	0.303524	0.069177
Chrom4	2281554	2301415	0.113170	0.327520	0.274860	0.051516
Chrom4	2293972	2312526	0.095893	0.248828	0.208569	0.042559
Chrom4	2301517	2317617	0.063517	0.357215	0.287475	0.027431
Chrom4	2312792	2324846	-0.012343	-0.122896	-0.052159	-0.006306
Chrom4	2317623	2330594	0.011738	0.037949	0.019339	0.000704
Chrom4	2325028	2333967	0.039195	0.091967	0.052525	0.017893
Chrom4	2330599	2337712	-0.010735	-0.047014	-0.024084	-0.002872
Chrom4	2334186	2339474	-0.011477	-0.053309	-0.030202	-0.004963
Chrom4	2337773	2345195	0.019170	0.085513	0.064064	0.008299
Chrom4	2339553	2352541	0.031005	0.120257	0.103166	0.015715
Chrom4	2345290	2354861	0.012596	0.037325	0.029868	0.003693
Chrom4	2353246	2362078	0.026985	0.088535	0.069188	0.007403
Chrom4	2355099	2366859	0.093676	0.339832	0.297544	0.048283
Chrom4	2362561	2369515	0.198356	0.481422	0.451435	0.114419
Chrom4	2366873	2371630	0.280649	0.326038	0.296732	0.155465
Chrom4	2369583	2373790	0.306934	0.183790	0.163369	0.122418
Chrom4	2371653	2377270	0.136630	0.279089	0.238890	0.061926
Chrom4	2373828	2380850	0.177837	0.442933	0.394166	0.075975
Chrom4	2379092	2382035	0.314940	0.363874	0.346484	0.116557
Chrom4	2380854	2388824	0.249858	0.338279	0.329800	0.096913
Chrom4	2382084	2394772	0.185103	0.366871	0.352504	0.090599
Chrom4	2389963	2399360	0.182000	0.382345	0.369254	0.079539
Chrom4	2394797	2401554	0.151951	0.325542	0.294549	0.053675
Chrom4	2399377	2403140	0.153789	0.267372	0.242855	0.055246
Chrom4	2401616	2407421	0.168123	0.411212	0.394990	0.067358
Chrom4	2403186	2408665	0.196872	0.740352	0.655681	0.084831
Chrom4	2407424	2411496	0.205217	0.732264	0.637466	0.098307
Chrom4	2408674	2413229	0.207770	0.595387	0.541123	0.106649
Chrom4	2411682	2414603	0.264878	0.599704	0.560614	0.132373
Chrom4	2413348	2417017	0.228920	0.534936	0.485895	0.118972
Chrom4	2414671	2420451	0.160220	0.393995	0.344479	0.091476
Chrom4	2417050	2432642	0.126444	0.447535	0.398852	0.066770
Chrom4	2421408	2441119	0.044873	0.268192	0.191734	0.019793
Chrom4	2432797	2444291	-0.017326	-0.157409	-0.070016	-0.009127
Chrom4	2441252	2449012	0.011827	0.064353	0.037542	0.001797
Chrom4	2444467	2456344	0.063693	0.272427	0.199486	0.030563
Chrom4	2449093	2458150	0.022516	0.122166	0.093571	0.013942
Chrom4	2456366	2460001	-0.014908	-0.095855	-0.075552	-0.010526
Chrom4	2458199	2462061	-0.039239	-0.345114	-0.231058	-0.021730
Chrom4	2460156	2466494	-0.050090	-0.263528	-0.187444	-0.028503
Chrom4	2462097	2470427	-0.014671	-0.056432	-0.043692	-0.010218
Chrom4	2466572	2470737	0.045801	0.193172	0.158402	0.020397
Chrom4	2470439	2470940	0.089422	0.298069	0.234955	0.038036
Chrom4	2470752	2471612	-0.003501	-0.029624	-0.015622	-0.006477
Chrom4	2470957	2472022	0.012346	0.111008	0.060639	0.000654
Chrom4	2471639	2472279	0.027133	0.126508	0.085173	0.008294
