chr	windowStart	windowEnd	D	f_d	f_dM	d_f
Chrom6	284985	292394	0.036106	0.154708	0.123048	0.017459
Chrom6	291030	297473	0.049547	0.133894	0.115153	0.024389
Chrom6	292462	299579	0.077125	0.141190	0.131986	0.038925
Chrom6	297626	302059	0.054635	0.095335	0.091366	0.030044
Chrom6	299582	309586	0.011909	0.040283	0.038537	0.006406
Chrom6	302094	314675	0.007028	0.357071	0.343717	0.003195
Chrom6	309828	325734	0.017241	0.577841	0.312242	0.006302
Chrom6	314729	331334	0.043865	0.499638	0.318293	0.016969
Chrom6	325751	336649	0.138064	0.557340	0.510326	0.056336
Chrom6	332363	338316	0.155326	0.514295	0.463251	0.063384
Chrom6	336684	339058	0.018925	0.078108	0.048626	0.005003
Chrom6	338338	340918	-0.048668	-0.079938	-0.045864	-0.033017
Chrom6	339064	348410	-0.059618	-0.121290	-0.057859	-0.027676
Chrom6	341189	349949	0.015943	0.043953	0.021550	-0.000932
Chrom6	349017	353223	0.062472	0.203443	0.152707	0.024955
Chrom6	349950	355181	0.014045	0.097635	0.049194	0.005151
Chrom6	353454	359156	0.013958	0.161238	0.050544	0.003211
Chrom6	355196	365174	0.052059	0.127973	0.099824	0.022131
Chrom6	359158	374038	0.063166	0.170404	0.155652	0.027823
Chrom6	365190	382684	0.068958	0.319472	0.257611	0.028894
Chrom6	374810	388276	0.103175	0.173233	0.123987	0.044250
Chrom6	382698	392686	0.110445	0.168903	0.112111	0.038866
Chrom6	388647	393911	0.020858	0.053410	0.035587	0.008193
Chrom6	392695	407807	-0.019154	-0.062107	-0.043633	-0.009320
Chrom6	393914	421295	0.056103	0.148985	0.117389	0.024828
Chrom6	409552	423960	0.118541	0.344384	0.289800	0.059232
Chrom6	421310	431694	0.015899	0.075136	0.039162	0.004232
Chrom6	425853	442324	0.003095	0.019292	0.009608	-0.001229
Chrom6	432006	455201	0.082076	0.332483	0.261727	0.036703
Chrom6	442503	456682	0.122726	0.289292	0.185886	0.061510
Chrom6	455405	462507	0.131734	0.345051	0.178565	0.065312
Chrom6	456698	467208	0.107983	0.475993	0.285061	0.049050
Chrom6	462639	480507	0.032469	0.151293	0.096650	0.014074
Chrom6	467312	489906	0.024712	0.052575	0.039992	0.006677
Chrom6	480522	492764	0.074232	0.222129	0.164310	0.034740
Chrom6	490531	496781	0.164396	0.479849	0.270061	0.077483
Chrom6	492788	505014	0.208964	0.568164	0.355298	0.099488
Chrom6	497555	508539	0.210458	0.343773	0.318984	0.115122
Chrom6	505691	509347	0.337753	0.281777	0.272418	0.252910
Chrom6	508544	511317	0.300107	0.270613	0.240162	0.221335
Chrom6	509411	512246	0.052074	0.287839	0.143775	0.025815
Chrom6	511322	518584	0.072633	0.228746	0.180471	0.037544
Chrom6	512258	520681	0.039382	0.112906	0.101236	0.019964
Chrom6	519047	524338	0.019588	0.086612	0.071985	0.009800
Chrom6	520691	526454	0.024428	0.126284	0.100124	0.011524
Chrom6	524420	528033	0.048427	0.173264	0.147884	0.023977
Chrom6	526487	530085	0.043878	0.085300	0.069585	0.022153
Chrom6	528684	532287	0.037581	0.103093	0.067863	0.009585
Chrom6	530145	532823	0.024306	0.108043	0.061051	0.005741
Chrom6	532301	533224	0.126900	0.279039	0.234490	0.065934
Chrom6	532826	534000	0.205526	0.336312	0.330649	0.132444
Chrom6	533241	534793	0.175517	0.264023	0.252165	0.099568
Chrom6	534010	535518	0.267588	0.389617	0.355471	0.147811
Chrom6	534806	537131	0.234244	0.338643	0.326528	0.142802
Chrom6	535566	543950	0.175664	0.363411	0.336315	0.096971
Chrom6	537464	545802	0.107403	0.540219	0.372962	0.050238
Chrom6	544317	546937	0.150865	0.613834	0.379393	0.074785
Chrom6	545803	548922	0.167584	0.757185	0.400462	0.079734
Chrom6	546955	550662	0.139476	0.610283	0.296527	0.057340
Chrom6	548965	553538	0.254138	0.675986	0.449395	0.133250
Chrom6	550918	554355	0.281739	0.657985	0.477007	0.155657
Chrom6	553550	555196	0.218581	0.447082	0.272244	0.107881
Chrom6	554358	557215	0.144632	0.250944	0.172918	0.071494
Chrom6	555482	558920	0.155813	0.192850	0.171530	0.077732
Chrom6	557231	563685	0.172933	0.259079	0.224186	0.089672
Chrom6	558958	565326	0.191396	0.313385	0.241119	0.102494
Chrom6	564157	566623	0.142399	0.214476	0.171545	0.073233
Chrom6	565344	568302	0.080149	0.198888	0.175402	0.035063
Chrom6	566734	569189	0.081266	0.204682	0.162843	0.036169
Chrom6	568315	570558	0.058667	0.131446	0.090049	0.022624
Chrom6	569205	572222	0.058760	0.185923	0.143696	0.025252
Chrom6	570571	578599	0.064482	0.300252	0.248524	0.029615
Chrom6	572477	581049	0.091665	0.677101	0.436321	0.041341
Chrom6	578615	585597	0.105003	0.739910	0.446630	0.045178
Chrom6	581244	589037	0.093265	0.646972	0.334959	0.039384
Chrom6	585639	595225	0.134726	0.431425	0.231044	0.061534
Chrom6	589538	599826	0.220579	0.286647	0.153568	0.097878
Chrom6	596197	606255	0.128211	0.201005	0.116647	0.047418
Chrom6	599875	608222	0.072472	0.116878	0.075374	0.029760
Chrom6	606278	611613	0.061861	0.090479	0.058279	0.028211
Chrom6	608324	613148	0.087274	0.144304	0.099253	0.039685
Chrom6	611626	617636	0.129838	0.268362	0.200327	0.065786
Chrom6	613172	622147	0.101486	0.449898	0.336105	0.046875
Chrom6	617685	625815	0.061879	0.293481	0.161650	0.022465
Chrom6	622308	628017	0.030645	0.082793	0.046250	0.005457
Chrom6	626227	630389	0.010595	0.026967	0.016328	-0.003202
Chrom6	628245	631629	0.015806	0.042161	0.024777	0.001215
Chrom6	630404	633048	0.098645	0.168733	0.111711	0.036986
Chrom6	631667	639371	0.101071	0.193499	0.136721	0.043127
Chrom6	633071	641382	0.048988	0.100019	0.067524	0.022071
Chrom6	639401	646075	0.038978	0.076626	0.049409	0.017508
Chrom6	641392	647474	0.075654	0.146505	0.098127	0.037017
Chrom6	646250	651819	0.042867	0.065169	0.043164	0.013438
Chrom6	647567	656459	0.057547	0.110474	0.077678	0.024679
Chrom6	651878	658140	0.146005	0.232474	0.183800	0.076099
Chrom6	656858	662130	0.143273	0.221500	0.181788	0.069611
Chrom6	658976	663917	0.081407	0.139797	0.102894	0.033354
Chrom6	662140	666951	0.077861	0.105814	0.079213	0.028332
Chrom6	664036	671139	0.162638	0.198093	0.152584	0.082079
Chrom6	667155	677360	0.107108	0.145304	0.098632	0.049865
Chrom6	671441	680799	-0.047666	-0.110021	-0.066790	-0.032980
Chrom6	677423	683342	-0.029363	-0.067996	-0.046072	-0.022242
Chrom6	680809	685700	0.047406	0.085601	0.065648	0.016588
Chrom6	683365	689397	0.054060	0.189769	0.142165	0.020276
Chrom6	685707	692994	0.012190	0.185206	0.135777	0.004383
Chrom6	689439	695429	0.007826	0.050216	0.040971	0.002960
Chrom6	693035	702697	0.001351	0.005230	0.003676	-0.003577
Chrom6	695853	704615	0.024434	0.081294	0.058925	0.005749
Chrom6	702709	714326	0.055496	0.188511	0.145381	0.020575
Chrom6	704616	723779	0.077917	0.273966	0.222010	0.029328
Chrom6	714353	734363	0.175986	0.239667	0.226891	0.073477
Chrom6	724124	736183	0.320910	0.172807	0.161736	0.146891
Chrom6	734393	739968	0.381102	0.269374	0.245981	0.179707
Chrom6	736266	753729	0.266787	0.453646	0.398619	0.121998
Chrom6	741832	768798	0.176572	0.480685	0.424951	0.079457
Chrom6	755997	774086	0.083822	0.402122	0.358660	0.037652
Chrom6	768801	774956	0.029692	0.329177	0.134954	0.013150
Chrom6	774095	778106	0.107627	0.538601	0.277608	0.053072
Chrom6	774964	786218	0.144059	0.484514	0.411630	0.066087
Chrom6	778156	788240	0.049958	0.334550	0.224265	0.022097
Chrom6	786260	796732	0.031324	0.310248	0.166950	0.010003
Chrom6	788857	799032	0.023676	0.241665	0.134872	0.007312
Chrom6	796746	805426	0.094037	0.580140	0.446608	0.046409
Chrom6	799080	808063	0.085199	0.521956	0.404445	0.040617
Chrom6	805473	811274	0.016344	0.228638	0.163695	0.006245
Chrom6	808065	816131	0.105137	0.529168	0.340550	0.043852
Chrom6	811452	818526	0.401968	0.721585	0.489180	0.210669
Chrom6	816153	823680	0.448469	0.799825	0.603939	0.262576
Chrom6	818631	832719	0.273483	0.799523	0.561706	0.134995
Chrom6	825372	849230	0.196816	0.686467	0.452421	0.088935
Chrom6	833339	864989	0.112522	0.443610	0.315910	0.045491
Chrom6	849398	874222	0.257321	0.536669	0.473882	0.106799
Chrom6	864999	878899	0.322222	0.596438	0.539131	0.151912
Chrom6	874406	880251	0.312486	0.472028	0.436888	0.143751
Chrom6	879041	880579	0.340697	0.379961	0.362170	0.162358
Chrom6	880264	881498	0.206421	0.378101	0.361345	0.092699
Chrom6	880582	882581	0.275982	0.355684	0.330261	0.110379
Chrom6	881512	885287	0.245491	0.353660	0.308327	0.098615
Chrom6	882728	888159	0.159201	0.441845	0.373063	0.067533
Chrom6	885311	890640	0.129357	0.578275	0.482873	0.056483
Chrom6	888166	900617	0.070801	0.416281	0.249273	0.026819
Chrom6	890688	910652	0.019761	0.106033	0.054742	0.003912
Chrom6	901074	912986	0.020884	0.044630	0.029316	0.007090
Chrom6	910866	922890	0.028335	0.079939	0.052289	0.010548
Chrom6	913000	949780	0.050308	0.118752	0.058934	0.012793
Chrom6	923204	952390	0.051164	0.139304	0.068542	0.015935
Chrom6	949799	955525	0.019889	0.286461	0.179638	0.009826
Chrom6	952395	960655	0.024319	0.189160	0.115168	0.010636
Chrom6	955526	977314	0.080743	0.275040	0.196867	0.027283
Chrom6	961133	980544	0.111227	0.262882	0.225520	0.038004
Chrom6	977381	981932	0.055903	0.153110	0.128283	0.018738
Chrom6	980590	984945	0.033610	0.202309	0.145987	0.010766
Chrom6	982008	995424	0.088022	0.464451	0.376991	0.031640
Chrom6	984961	1012156	0.070735	0.372338	0.294486	0.028139
Chrom6	995881	1021965	0.107089	0.377606	0.320585	0.046088
Chrom6	1014176	1025523	0.245938	0.388903	0.354824	0.106700
Chrom6	1022006	1041145	0.195816	0.347284	0.307092	0.083492
Chrom6	1025648	1044375	0.068379	0.281378	0.248242	0.030987
Chrom6	1041161	1060699	0.019697	0.111669	0.079501	0.008610
Chrom6	1044428	1065920	0.018350	0.126992	0.078472	0.007106
Chrom6	1060746	1079114	0.035207	0.227440	0.129672	0.011764
Chrom6	1065921	1079708	0.038657	0.269270	0.156395	0.014513
Chrom6	1079115	1084313	0.046156	0.239854	0.211688	0.019256
Chrom6	1079712	1089504	0.059999	0.278791	0.208688	0.025199
Chrom6	1084469	1092418	0.037244	0.179128	0.121933	0.014185
Chrom6	1089695	1093550	0.077187	0.108105	0.086479	0.026706
Chrom6	1092461	1095173	0.170516	0.101008	0.089864	0.085604
Chrom6	1093556	1096993	0.128878	0.092468	0.086937	0.049199
Chrom6	1095220	1102953	0.037100	0.050814	0.039373	0.003668
Chrom6	1097079	1105547	-0.006566	-0.050533	-0.025366	-0.004303
Chrom6	1103082	1108701	0.003501	0.181091	0.065392	0.002090
Chrom6	1105636	1111028	0.025047	0.344455	0.176102	0.011575
Chrom6	1108814	1116959	0.080411	0.216740	0.166542	0.031958
Chrom6	1111695	1119096	0.110505	0.237796	0.205193	0.048190
Chrom6	1116970	1125280	0.033384	0.224423	0.137417	0.011783
Chrom6	1119725	1126688	-0.012539	-0.112458	-0.053831	-0.006984
Chrom6	1125338	1127653	0.006261	0.023135	0.015475	-0.004800
Chrom6	1126711	1145099	0.005653	0.035356	0.024902	-0.001640
Chrom6	1127654	1156704	0.020120	0.186192	0.149584	0.010215
Chrom6	1145405	1159486	0.059788	0.392637	0.335521	0.026308
Chrom6	1156715	1161836	0.041664	0.245193	0.201879	0.016845
Chrom6	1159494	1169842	0.025479	0.144078	0.116171	0.009910
Chrom6	1161911	1174144	0.032093	0.153505	0.122135	0.013141
Chrom6	1169904	1180336	0.038787	0.248075	0.157978	0.018703
Chrom6	1174188	1182841	0.024685	0.278104	0.152051	0.012730
Chrom6	1180380	1190308	-0.004343	-0.079002	-0.041030	-0.001545
Chrom6	1182881	1199733	0.055121	0.197666	0.097910	0.014384
Chrom6	1190616	1228802	0.090654	0.168038	0.091882	0.027525
Chrom6	1200745	1243010	0.017964	0.043977	0.030618	0.006172
Chrom6	1228870	1253447	0.052928	0.108064	0.092480	0.022109
Chrom6	1243330	1266949	0.084089	0.202450	0.169499	0.035123
Chrom6	1253450	1268177	0.038784	0.261541	0.196069	0.016369
Chrom6	1266951	1270629	0.024985	0.597019	0.471873	0.011577
Chrom6	1268185	1276786	0.080597	0.602025	0.503201	0.038824
Chrom6	1270635	1281580	0.177770	0.541580	0.465293	0.089158
Chrom6	1279265	1283343	0.122209	0.373385	0.312619	0.066037
Chrom6	1281593	1286885	0.116857	0.454589	0.384718	0.062653
Chrom6	1284111	1289763	0.231319	0.658263	0.479247	0.125162
Chrom6	1287159	1302070	0.202611	0.576169	0.386856	0.104951
Chrom6	1289926	1307481	0.073799	0.382420	0.237516	0.034967
Chrom6	1302326	1312827	0.003708	0.040896	0.014389	0.003029
Chrom6	1307590	1313613	-0.006361	-0.044590	-0.022720	-0.000943
Chrom6	1312852	1315508	-0.054079	-0.369644	-0.183763	-0.024886
Chrom6	1313614	1316279	-0.029196	-0.102445	-0.046395	-0.019057
Chrom6	1315641	1318052	0.121362	0.194979	0.110674	0.041947
Chrom6	1316315	1321522	0.061888	0.247085	0.149096	0.025841
Chrom6	1318055	1324320	0.016137	0.408776	0.160302	0.006761
Chrom6	1321659	1340718	0.015431	0.426712	0.133106	0.007011
Chrom6	1324410	1346398	0.018685	0.428421	0.179354	0.007870
Chrom6	1340734	1350747	0.023399	0.397917	0.233619	0.010507
Chrom6	1346453	1355030	0.008109	0.170133	0.091939	0.004397
Chrom6	1350748	1356796	0.153419	0.648773	0.564652	0.073813
Chrom6	1355494	1359959	0.158772	0.661542	0.567025	0.074672
Chrom6	1356974	1361804	0.055453	0.490683	0.362226	0.023504
Chrom6	1360066	1366054	0.021056	0.176495	0.095602	0.008490
Chrom6	1361860	1373367	-0.038145	-0.517062	-0.194841	-0.019155
Chrom6	1366831	1381354	0.016505	0.173406	0.119657	0.008595
Chrom6	1374220	1382453	0.025423	0.382244	0.264067	0.012538
Chrom6	1381368	1387430	-0.011103	-0.839428	-0.168439	-0.005468
Chrom6	1382482	1399894	-0.024582	-1.970183	-0.284709	-0.011360
Chrom6	1387433	1400272	-0.020568	-0.380087	-0.172849	-0.010338
Chrom6	1399917	1402481	0.024514	0.307278	0.213954	0.012889
Chrom6	1400299	1403159	0.048144	0.662472	0.207000	0.021582
Chrom6	1402503	1403653	-0.007602	-0.272787	-0.026873	-0.005375
Chrom6	1403168	1405753	-0.020304	-1.533920	-0.114549	-0.010322
Chrom6	1403669	1408764	-0.026183	-0.928103	-0.118540	-0.011881
Chrom6	1405899	1413155	-0.041059	-0.907180	-0.173476	-0.016748
Chrom6	1408795	1413710	0.021576	0.243132	0.104503	0.016120
Chrom6	1413172	1416160	0.069089	0.668798	0.261271	0.036143
Chrom6	1413716	1418892	0.029250	0.530883	0.136899	0.014031
Chrom6	1416291	1425419	-0.014611	-31.672279	-0.093355	-0.006780
Chrom6	1418915	1431130	-0.019017	-0.946396	-0.126027	-0.009593
Chrom6	1425420	1432756	-0.018713	-0.220396	-0.119253	-0.010051
Chrom6	1431766	1439219	-0.027576	-0.320209	-0.175349	-0.013931
Chrom6	1432768	1441493	-0.018130	-0.313519	-0.129237	-0.009915
Chrom6	1439551	1442655	0.111199	0.633309	0.423823	0.057123
Chrom6	1441502	1459045	0.135562	0.700118	0.555401	0.070039
Chrom6	1442670	1464465	0.030618	0.430645	0.347711	0.013543
Chrom6	1459070	1467313	0.046456	0.549433	0.438521	0.021095
Chrom6	1464492	1470790	0.056901	0.558450	0.441337	0.026924
Chrom6	1467336	1472866	0.095386	0.423187	0.378456	0.048132
Chrom6	1470794	1473808	0.154340	0.386794	0.342912	0.085830
Chrom6	1472874	1477843	0.115060	0.370805	0.312213	0.061821
Chrom6	1473824	1482197	-0.004398	-0.068097	-0.034667	-0.002590
Chrom6	1478102	1487307	-0.020532	-0.292284	-0.161637	-0.009910
Chrom6	1482261	1488490	-0.003264	-0.032197	-0.018537	-0.001899
Chrom6	1487386	1489174	-0.023548	-0.371368	-0.121077	-0.011281
Chrom6	1488509	1489549	-0.023903	-0.291410	-0.130563	-0.010819
Chrom6	1489177	1490223	-0.001103	-0.005902	-0.004953	-0.000104
Chrom6	1489558	1491300	0.036382	0.150716	0.135920	0.021485
Chrom6	1490252	1492434	0.044591	0.212243	0.179055	0.023578
Chrom6	1491319	1494229	-0.000004	-0.000027	-0.000019	-0.000581
Chrom6	1492506	1500188	-0.021451	-0.408370	-0.202100	-0.010592
Chrom6	1494242	1504893	0.002347	0.073120	0.034542	0.000738
Chrom6	1500846	1510389	0.014855	0.458172	0.258133	0.006912
Chrom6	1504913	1511408	0.035462	0.387102	0.211641	0.013520
Chrom6	1510411	1512013	0.064518	0.272490	0.133034	0.027972
Chrom6	1511423	1515988	0.040666	0.336868	0.194201	0.021004
Chrom6	1512289	1518260	0.063266	0.618887	0.534827	0.031118
Chrom6	1516176	1529334	0.042487	0.536892	0.400525	0.020586
Chrom6	1518296	1531975	0.017060	0.281593	0.139176	0.008828
Chrom6	1529379	1535754	0.022207	0.257494	0.130860	0.009736
Chrom6	1532493	1539582	0.030985	0.327071	0.189919	0.013580
Chrom6	1535755	1545213	0.008019	0.149441	0.068381	0.002687
Chrom6	1539647	1549719	-0.017969	-1.127866	-0.254335	-0.009809
Chrom6	1545272	1552041	-0.014294	-1.740860	-0.240230	-0.007336
Chrom6	1549809	1557616	-0.019115	-2.325287	-0.239020	-0.009823
Chrom6	1552079	1562927	-0.007040	-0.398949	-0.106634	-0.003729
Chrom6	1557659	1564008	-0.002248	-0.087116	-0.040576	-0.001238
Chrom6	1563438	1565207	0.004738	0.073846	0.037761	0.002659
Chrom6	1564020	1565783	0.013138	0.176132	0.087647	0.008322
Chrom6	1565287	1566442	-0.028975	-0.696224	-0.284939	-0.014371
Chrom6	1565799	1568493	-0.028370	-0.313045	-0.176973	-0.016979
Chrom6	1566729	1587489	0.106787	0.287139	0.210429	0.055017
Chrom6	1568502	1594492	0.233781	0.468631	0.382538	0.112180
Chrom6	1589209	1601374	0.214812	0.485250	0.412517	0.100510
Chrom6	1594537	1606373	0.136568	0.193492	0.138718	0.059521
Chrom6	1601466	1611226	0.115782	0.158617	0.105084	0.064535
Chrom6	1606418	1613293	0.300995	0.380652	0.289716	0.171193
Chrom6	1611249	1621399	0.236741	0.342099	0.276891	0.109920
Chrom6	1613304	1626187	0.131885	0.298442	0.224873	0.058436
Chrom6	1621661	1636186	0.107730	0.312981	0.181014	0.051620
Chrom6	1626422	1646457	0.032917	0.194911	0.086906	0.015539
Chrom6	1636895	1651861	0.035169	0.325320	0.208437	0.012806
Chrom6	1646489	1653092	-0.004083	-0.067604	-0.016964	0.000240
Chrom6	1651863	1656108	-0.015010	-0.198914	-0.050909	-0.005786
Chrom6	1653182	1661324	0.016876	0.106007	0.052487	0.002869
Chrom6	1656124	1669304	0.060134	0.152003	0.094723	0.023882
Chrom6	1661332	1678376	0.069656	0.206541	0.093165	0.028071
Chrom6	1669458	1684128	-0.083103	-0.549713	-0.039507	-0.042665
Chrom6	1678377	1687773	-0.216075	-1.321045	-0.052337	-0.106888
Chrom6	1684178	1694577	-0.113064	-0.887936	-0.039426	-0.046462
Chrom6	1687818	1696591	-0.120104	2.668291	-0.093415	-0.048509
Chrom6	1694970	1701562	-0.388164	1.227185	-0.320406	-0.147284
Chrom6	1696610	1705437	-0.357252	1.643799	-0.241498	-0.137330
Chrom6	1701563	1705984	-0.115298	5.841291	-0.068971	-0.038040
Chrom6	1705457	1706229	-0.082148	1.644446	-0.047867	-0.027769
Chrom6	1706000	1709740	-0.157165	1.290777	-0.123963	-0.055515
Chrom6	1706265	1710463	-0.118149	1.751370	-0.164881	-0.042525
Chrom6	1709744	1711025	-0.007354	-0.078567	-0.022584	0.003347
Chrom6	1710468	1711847	-0.002421	-0.021825	-0.002597	-0.000159
Chrom6	1711029	1712144	-0.075562	-3.988022	-0.070334	-0.038215
Chrom6	1711853	1713534	-0.197095	1.567026	-0.425460	-0.094536
Chrom6	1712146	1720945	-0.202107	3.024657	-0.396969	-0.095991
Chrom6	1713911	1722645	-0.048781	-0.372438	-0.115100	-0.028921
Chrom6	1721019	1732136	0.082934	0.398563	0.229470	0.036299
Chrom6	1722648	1734353	0.180070	0.541084	0.408797	0.072983
Chrom6	1732137	1739587	-0.129047	-2.744467	-0.195114	-0.067008
Chrom6	1734464	1740761	-0.128994	-4.402047	-0.195591	-0.054490
Chrom6	1739728	1748365	-0.025901	-0.089615	-0.037249	-0.007607
Chrom6	1741349	1752729	0.023195	0.091056	0.067091	0.015042
Chrom6	1748366	1759859	0.030860	0.173153	0.104342	0.016758
Chrom6	1752774	1762042	-0.033519	-0.283545	-0.085389	-0.016072
Chrom6	1759961	1763602	-0.090647	1.480813	-0.296885	-0.038379
Chrom6	1762048	1770821	-0.012925	-0.396621	-0.053141	-0.000692
Chrom6	1763734	1775585	0.001577	0.040946	0.009005	0.003320
Chrom6	1770828	1778323	-0.013321	-0.380183	-0.085801	-0.005179
Chrom6	1775860	1782415	0.006010	0.045072	0.032605	0.000150
Chrom6	1778349	1785051	-0.016869	-0.202704	-0.111296	-0.010970
Chrom6	1782884	1786711	-0.039533	-1.218211	-0.383983	-0.018953
Chrom6	1785079	1797566	-0.015533	-0.098571	-0.070355	-0.008907
Chrom6	1786712	1806322	0.023825	0.100257	0.080061	0.009656
Chrom6	1800249	1835940	-0.003977	-0.019432	-0.010583	-0.000343
Chrom6	1810477	1845176	-0.048895	-0.146291	-0.083982	-0.021785
Chrom6	1836274	1855763	-0.054259	-0.171653	-0.118368	-0.026626
Chrom6	1845234	1862709	-0.079887	-0.327154	-0.209911	-0.038449
Chrom6	1855878	1864497	-0.097262	-0.182958	-0.137500	-0.059055
Chrom6	1862715	1866870	-0.135354	-0.172290	-0.131066	-0.091794
Chrom6	1864632	1876885	-0.119106	-0.225633	-0.159444	-0.067698
Chrom6	1866939	1882343	-0.027554	-0.112058	-0.079982	-0.010595
Chrom6	1876888	1898768	0.139666	0.266407	0.243299	0.056246
Chrom6	1882362	1911153	0.178844	0.247109	0.213172	0.081318
Chrom6	1898777	1920096	0.108124	0.311253	0.243202	0.054228
Chrom6	1911154	1948197	0.090418	0.476980	0.379292	0.043655
Chrom6	1920145	1953131	-0.017516	-0.110002	-0.071981	-0.010015
Chrom6	1948253	1958633	-0.012279	-0.077723	-0.058161	-0.007294
Chrom6	1953632	1981256	0.060002	0.259960	0.222742	0.026833
Chrom6	1964676	1984949	0.061895	0.280693	0.203693	0.029041
Chrom6	1981461	1989934	0.072206	0.328074	0.188246	0.035661
Chrom6	1984974	1997933	0.099423	0.276748	0.174529	0.045719
Chrom6	1990150	2017888	0.068112	0.227598	0.143838	0.027036
Chrom6	1998052	2033364	0.007534	0.044605	0.022910	0.003466
Chrom6	2017938	2035176	0.047288	0.170749	0.110606	0.020813
Chrom6	2033391	2035605	0.241292	0.481636	0.442480	0.138684
Chrom6	2035179	2042030	0.095001	0.325540	0.248830	0.038322
Chrom6	2035608	2050198	-0.016942	-0.148403	-0.072840	-0.011406
Chrom6	2042522	2054889	0.009062	0.094181	0.051451	0.003096
Chrom6	2050310	2059811	0.038412	0.125369	0.077420	0.016128
Chrom6	2054967	2067101	0.050098	0.107048	0.069121	0.030651
Chrom6	2059819	2068858	0.003413	0.009060	0.005501	0.002913
Chrom6	2067416	2070511	-0.065728	-0.164752	-0.089322	-0.031524
Chrom6	2068938	2075468	-0.038921	-0.112148	-0.063183	-0.015919
Chrom6	2070575	2084763	0.038023	0.112664	0.074563	0.022322
Chrom6	2075557	2090926	0.127289	0.238033	0.181893	0.071675
Chrom6	2085936	2100181	0.131080	0.307208	0.238839	0.066406
Chrom6	2090955	2106904	0.055769	0.287244	0.206615	0.025924
Chrom6	2100222	2119425	0.137704	0.422003	0.310685	0.065719
Chrom6	2111844	2123167	0.067823	0.280276	0.145092	0.033229
Chrom6	2119470	2125033	-0.011415	-0.048707	-0.024700	-0.007511
Chrom6	2123201	2129636	0.105442	0.185760	0.140161	0.049209
Chrom6	2125034	2137416	-0.047706	-0.542327	-0.129857	-0.019899
Chrom6	2129771	2147603	-0.044903	-5.466743	-0.196352	-0.016882
Chrom6	2137692	2152168	-0.005537	-0.030227	-0.018039	-0.005576
Chrom6	2147734	2157122	-0.039819	-0.184936	-0.115065	-0.018180
Chrom6	2152306	2161417	-0.057610	-0.166207	-0.087895	-0.025907
