chr	windowStart	windowEnd	D	f_d	f_dM	d_f
contig30	772342	781686	-0.015799	-0.335714	-0.125096	-0.007673
contig30	776246	810740	-0.057010	-6.016255	-0.272021	-0.026156
contig30	781730	811897	-0.161141	-1.363234	-0.194454	-0.062913
contig30	810892	820826	-0.112154	-0.828480	-0.149486	-0.040210
contig30	811944	823939	0.004657	0.033606	0.025614	0.002780
contig30	822623	825541	0.014924	0.072172	0.069761	0.009082
contig30	824047	826770	0.018666	0.077376	0.073885	0.010234
contig30	825642	827945	0.000343	0.001136	0.001038	0.000343
contig30	826778	829262	-0.022443	-0.085574	-0.074227	-0.011444
contig30	827973	842249	-0.010033	-0.061170	-0.051394	-0.003845
contig30	829424	845967	0.027597	0.297216	0.248993	0.013846
contig30	842331	852361	0.029239	0.472841	0.400301	0.014751
contig30	846029	856014	0.005521	0.144828	0.082828	0.003108
contig30	852365	863377	-0.003414	-0.083034	-0.033732	-0.000364
contig30	856074	869634	-0.000495	-0.014857	-0.007823	0.000469
contig30	865572	873978	0.005403	0.067879	0.056718	0.002439
contig30	869726	877412	0.009023	0.077294	0.064718	0.003254
contig30	874075	879399	0.016514	0.083446	0.077047	0.008876
contig30	877445	880565	0.014222	0.077477	0.072795	0.008797
contig30	879509	885848	0.010371	0.110905	0.097911	0.005440
contig30	880592	899656	0.004653	0.090033	0.064278	0.001559
contig30	886334	901125	0.007468	0.101835	0.082181	0.002570
contig30	899678	902860	0.016456	0.145619	0.136318	0.008136
contig30	901226	917613	0.008330	0.110513	0.089061	0.004131
contig30	902911	922051	-0.027844	-1.711831	-0.244264	-0.013192
contig30	917643	930257	-0.035411	-0.771594	-0.204789	-0.017829
contig30	922829	932361	-0.072709	-1.971392	-0.302965	-0.036443
contig30	930275	943137	-0.072760	12.175901	-0.415603	-0.034120
contig30	932764	949724	-0.023247	-0.334448	-0.126890	-0.010771
contig30	944840	951213	-0.084817	-1.059456	-0.206641	-0.037374
contig30	949795	952188	-0.136778	-1.235611	-0.255625	-0.071222
contig30	951264	954159	-0.064204	-0.535235	-0.162235	-0.037062
contig30	952263	954706	-0.052416	-0.486817	-0.133510	-0.019866
contig30	954175	955786	-0.060784	-0.580129	-0.156531	-0.022146
contig30	954709	956393	-0.048463	-0.423701	-0.115171	-0.030118
contig30	955791	958252	-0.010461	-0.071850	-0.026121	-0.014996
contig30	956408	969489	0.041212	0.404847	0.206159	0.016410
contig30	959004	978032	0.025825	0.476483	0.304070	0.010291
contig30	969573	997557	0.001906	0.047439	0.021314	0.000108
contig30	979247	1004995	0.008047	0.180134	0.091248	0.003306
contig30	998091	1019413	0.013744	0.483293	0.322433	0.005511
contig30	1005045	1021965	0.004604	0.398645	0.248011	0.001552
contig30	1019584	1027610	-0.001690	-0.172241	-0.111628	-0.000850
contig30	1022041	1036509	-0.003615	-0.271800	-0.105577	-0.001908
contig30	1027616	1047544	-0.003041	-0.570315	-0.126377	-0.001655
contig30	1036948	1049284	-0.004266	-2.188235	-0.524929	-0.002205
contig30	1048384	1058826	-0.010479	1.937786	-0.498461	-0.005632
contig30	1049298	1060502	-0.014404	1.964913	-0.467076	-0.007573
contig30	1059083	1066501	-0.010315	13.724374	-0.431425	-0.005288
contig30	1060510	1093565	-0.013834	-2.031710	-0.392576	-0.006917
contig30	1066692	1127834	0.014766	0.284519	0.162489	0.007647
contig30	1093577	1146979	0.043120	0.566922	0.414566	0.021497
contig30	1127877	1148414	0.077842	0.353318	0.314583	0.028408
contig30	1147048	1162592	0.057545	0.296328	0.246808	0.019616
contig30	1149101	1169427	0.005417	0.203738	0.109444	0.002048
contig30	1162864	1171845	-0.000331	-0.021839	-0.010623	-0.000684
contig30	1169478	1176467	-0.007140	-2.565701	-0.290067	-0.003598
contig30	1171913	1182048	-0.023482	3.625767	-0.401098	-0.011215
contig30	1177286	1183166	-0.016490	-7.812353	-0.247172	-0.008705
contig30	1182079	1185615	0.004310	0.197863	0.091756	0.001807
contig30	1183176	1193507	0.012134	0.298901	0.181111	0.005468
contig30	1185635	1195422	0.039340	0.281451	0.210675	0.017131
contig30	1193515	1198442	0.023787	0.123316	0.097101	0.008163
contig30	1195456	1209174	0.016463	0.168635	0.122514	0.007011
contig30	1198529	1210981	0.027713	0.479114	0.281755	0.014224
contig30	1209271	1213345	0.018521	0.326560	0.165877	0.010304
contig30	1211152	1216398	0.010556	0.188106	0.108364	0.006144
contig30	1213351	1217819	0.031384	0.198424	0.167123	0.014568
contig30	1216402	1217965	0.035700	0.174220	0.116348	0.016082
contig30	1217820	1218133	-0.071724	-3.355365	-0.191061	-0.029858
contig30	1217968	1218283	-0.041759	-0.641007	-0.115598	-0.018714
contig30	1218136	1218454	0.083266	0.468644	0.285168	0.043708
contig30	1218285	1218606	0.114080	0.602663	0.372323	0.057805
contig30	1218458	1218745	0.124424	0.615446	0.406185	0.060415
contig30	1218607	1218949	0.025807	0.418014	0.174076	0.011441
contig30	1218751	1219159	0.061400	0.532558	0.286631	0.035159
contig30	1218952	1220779	0.061402	0.544860	0.366854	0.034792
contig30	1219177	1228544	0.000823	0.020326	0.007912	-0.000045
contig30	1221139	1231372	0.025232	0.459930	0.241624	0.010963
contig30	1230172	1231713	0.068468	0.900200	0.885507	0.035149
contig30	1231380	1235250	0.047973	0.904741	0.710594	0.023314
contig30	1231727	1237057	0.032118	0.186151	0.155768	0.011941
contig30	1235274	1239285	0.048935	0.138679	0.126695	0.015210
contig30	1237087	1240821	0.012819	0.096981	0.080761	0.002638
contig30	1239362	1242665	0.003587	0.247781	0.112023	0.001428
contig30	1240873	1246013	0.009030	0.453631	0.310874	0.004149
contig30	1242690	1247288	0.000445	0.023362	0.017389	0.000258
contig30	1246056	1249483	-0.007156	-0.787502	-0.239477	-0.003598
contig30	1247417	1251324	-0.007339	-3.360060	-0.247273	-0.003436
contig30	1249616	1257121	0.007253	0.419050	0.256021	0.003882
contig30	1251326	1258078	0.009150	0.566665	0.452449	0.004594
contig30	1257142	1259013	-0.012968	1.833718	-0.555457	-0.006382
contig30	1258084	1259941	0.006566	0.474490	0.151296	0.002975
contig30	1259018	1267329	0.017221	0.492974	0.323350	0.008380
contig30	1259966	1270126	-0.000349	-0.015076	-0.007714	-0.000215
contig30	1267363	1273078	0.013671	0.437394	0.269109	0.006688
contig30	1270127	1275694	0.005802	0.145167	0.091428	0.002419
contig30	1273151	1279279	0.010710	0.252255	0.171484	0.005471
contig30	1275772	1279469	0.028482	0.389628	0.252466	0.014656
contig30	1279284	1279672	-0.029541	-0.184636	-0.109808	-0.021011
contig30	1279472	1279995	-0.044330	-0.636977	-0.266119	-0.025245
contig30	1279689	1283020	-0.019297	-2.730170	-0.370817	-0.009691
contig30	1280007	1291520	0.003964	0.361533	0.227172	0.001993
contig30	1284588	1293121	0.008092	0.743485	0.652751	0.004132
contig30	1291543	1295689	0.008286	0.648002	0.508080	0.004106
contig30	1293133	1299633	0.010886	0.651764	0.535728	0.005276
contig30	1295711	1301818	0.002567	0.292027	0.191668	0.001075
contig30	1299652	1303324	0.000358	0.086727	0.045798	0.000000
contig30	1301871	1308246	0.007370	0.718292	0.462295	0.003872
contig30	1303342	1309796	0.008032	0.460156	0.329653	0.004307
contig30	1308295	1335512	0.008401	0.428901	0.272591	0.004189
contig30	1311938	1339632	0.003144	0.276202	0.112996	0.001400
contig30	1335521	1341454	0.000288	0.038010	0.017332	0.000262
contig30	1339743	1346666	0.005468	0.585350	0.387158	0.002835
contig30	1341637	1354875	-0.000089	-0.013398	-0.006042	-0.000532
contig30	1346894	1361144	0.001547	0.121537	0.070029	0.000763
contig30	1360073	1364197	0.003950	0.240281	0.173403	0.002105
contig30	1361145	1365795	-0.009631	-2.801137	-0.415711	-0.004601
contig30	1364254	1367580	0.001541	0.200512	0.062025	0.000928
contig30	1365805	1370575	0.016964	0.637019	0.489654	0.008612
contig30	1367588	1372113	0.011801	0.441151	0.326009	0.006168
contig30	1370594	1373043	0.006429	0.394169	0.227595	0.003315
contig30	1372124	1375318	0.012072	0.519799	0.308564	0.005872
contig30	1373046	1389064	0.001144	0.179202	0.007154	0.001177
contig30	1375464	1415012	-0.012127	5.959783	-0.074054	-0.004762
contig30	1389101	1417683	-0.019642	-1.537953	-0.158663	-0.008235
contig30	1415281	1420017	-0.060785	1.115520	-0.289408	-0.023110
contig30	1417768	1432946	-0.055043	1.110055	-0.364508	-0.023103
contig30	1420194	1436357	0.051668	0.610951	0.429904	0.021591
contig30	1432956	1437915	0.119353	0.812142	0.607323	0.050408
contig30	1436405	1439312	0.077747	0.772661	0.477109	0.030186
contig30	1437937	1451747	-0.014100	-2.674828	-0.130029	-0.007457
contig30	1439338	1490730	-0.027220	3.052982	-0.242157	-0.012544
contig30	1451774	1500470	0.017626	0.475809	0.197486	0.007306
contig30	1491414	1500781	0.048177	0.523718	0.249861	0.018833
contig30	1500473	1503954	0.011285	0.126770	0.045082	0.002474
contig30	1500782	1515625	-0.007921	-0.173408	-0.062234	-0.005487
contig30	1504216	1518949	0.035436	0.628067	0.243002	0.011896
contig30	1515743	1534868	0.043939	0.902872	0.253188	0.014414
contig30	1518953	1542150	-0.031811	1.270278	-0.155993	-0.011630
contig30	1538715	1562251	-0.021928	-7.594077	-0.124398	-0.006683
contig30	1542152	1565118	0.029196	0.362973	0.215484	0.013192
contig30	1562317	1578935	-0.010190	-0.283962	-0.073441	-0.005144
contig30	1565120	1581490	-0.047909	1.796656	-0.367237	-0.021109
contig30	1578950	1582744	0.003669	0.197215	0.023397	-0.000842
contig30	1581495	1585035	0.054203	0.681300	0.348577	0.021893
contig30	1582859	1592757	0.025725	0.425057	0.145899	0.008801
contig30	1585079	1608121	0.010829	0.270638	0.077699	0.003231
contig30	1592762	1624335	-0.004146	-0.099988	-0.045678	-0.003834
contig30	1614226	1635583	0.001697	0.037966	0.014701	0.000075
contig30	1624349	1636731	-0.010956	-3.237038	-0.086908	-0.002567
contig30	1635611	1644903	-0.040560	0.803678	-0.202963	-0.018155
contig30	1636924	1663420	-0.025332	0.859638	-0.119515	-0.011160
contig30	1648391	1671270	0.031458	0.520923	0.231157	0.012471
contig30	1663795	1676324	0.026109	0.528061	0.134351	0.008914
contig30	1671664	1687664	-0.031570	4.437895	-0.166050	-0.012774
contig30	1676863	1693445	-0.012182	-0.506218	-0.122832	-0.004696
contig30	1687734	1699475	-0.020918	-0.317035	-0.191361	-0.007749
contig30	1693564	1710395	0.044437	0.301337	0.224599	0.019029
contig30	1700513	1744429	0.080810	0.601654	0.445536	0.031039
contig30	1711652	1755724	0.015544	0.250436	0.141447	0.005234
contig30	1744446	1757865	0.025067	0.249366	0.145864	0.008800
contig30	1755752	1781364	0.009875	0.114706	0.063867	0.001318
contig30	1757876	1790055	0.002544	0.024215	0.017470	-0.000371
contig30	1781671	1791343	0.037626	0.197690	0.139463	0.013835
contig30	1790072	1793961	0.049532	0.338987	0.222299	0.019373
contig30	1791350	1794732	0.070513	0.601244	0.479119	0.032742
contig30	1793964	1796227	0.078668	0.655142	0.415188	0.035640
contig30	1794737	1799365	0.023108	0.175628	0.077310	0.005381
contig30	1796374	1800892	0.041874	0.185497	0.107496	0.011835
contig30	1799601	1802632	0.069066	0.263262	0.192578	0.026896
contig30	1800921	1823742	-0.026325	-0.236873	-0.140611	-0.014486
contig30	1802646	1836054	-0.025249	-0.328430	-0.173325	-0.012220
contig30	1823775	1842302	-0.009810	-0.138762	-0.076757	-0.004114
contig30	1836203	1843552	-0.068438	-3.610739	-0.265558	-0.024807
contig30	1842315	1847446	-0.087825	-1.738959	-0.203686	-0.030883
contig30	1843611	1849181	-0.018337	-0.149841	-0.052827	-0.007822
contig30	1847620	1852077	0.008627	0.140478	0.044083	0.003883
contig30	1849337	1854745	-0.002816	-0.031457	-0.011591	-0.002138
contig30	1852313	1860316	-0.016573	-0.150615	-0.072519	-0.008522
contig30	1854968	1862414	-0.020096	-0.268755	-0.074087	-0.007488
contig30	1860389	1864644	-0.034626	-0.307366	-0.078970	-0.010155
contig30	1862423	1873577	-0.032148	-0.264442	-0.097780	-0.010761
contig30	1864692	1877246	-0.017807	-0.188768	-0.077476	-0.006972
contig30	1873583	1888968	-0.001156	-0.018564	-0.007075	-0.000633
contig30	1877322	1893380	0.024106	0.369912	0.161089	0.011410
contig30	1889189	1909274	0.010446	0.246100	0.075297	0.005707
contig30	1893669	1919719	-0.027619	-0.437498	-0.128603	-0.010201
contig30	1909463	1923899	-0.019957	-0.142985	-0.070220	-0.008571
contig30	1919756	1928180	0.024468	0.270785	0.187013	0.010515
contig30	1923969	1931776	0.022695	0.250738	0.141651	0.007729
contig30	1928465	1935097	-0.021936	-0.275451	-0.071471	-0.012454
contig30	1932102	1937397	-0.022835	-0.251641	-0.072245	-0.009325
contig30	1935323	1940289	0.014838	0.090842	0.055719	0.004865
contig30	1937398	1945422	0.004974	0.031081	0.016237	0.000958
contig30	1940403	1950385	-0.008370	-0.084817	-0.030614	-0.004168
contig30	1945496	1951234	-0.029397	-1.150788	-0.124255	-0.009607
contig30	1950390	1951491	-0.073619	2.826357	-0.300481	-0.026982
contig30	1951248	1959428	-0.045998	-0.379235	-0.176978	-0.021439
contig30	1951503	1968597	-0.056596	-0.828101	-0.202816	-0.022560
contig30	1959719	1971195	0.003703	0.042673	0.015331	0.001780
contig30	1969222	1972498	0.039906	0.251057	0.181623	0.018667
contig30	1971246	1976028	-0.015400	-0.144302	-0.067352	-0.006931
contig30	1972524	1980029	-0.002997	-0.040533	-0.016003	-0.002274
contig30	1976176	1982096	-0.024301	-0.222568	-0.073685	-0.007592
contig30	1981064	1985504	-0.020590	-0.161795	-0.063998	-0.007170
contig30	1982334	1996248	0.018282	0.207719	0.117268	0.005755
contig30	1985689	2005583	0.007501	0.110711	0.053876	0.001731
contig30	1997372	2009479	0.003618	0.040890	0.023947	0.001494
contig30	2005639	2020025	-0.000934	-0.007943	-0.004171	0.001446
contig30	2012014	2057172	0.004519	0.043173	0.023970	0.002540
contig30	2020178	2060924	-0.001459	-0.007542	-0.004480	-0.002524
contig30	2057245	2073867	0.001407	0.003795	0.002404	-0.003165
contig30	2060987	2099941	-0.011623	-0.078367	-0.045817	-0.008053
contig30	2074273	2106965	-0.019092	-0.387529	-0.131957	-0.009284
contig30	2100443	2110442	0.026102	0.102506	0.063688	0.011147
contig30	2107244	2123188	0.019285	0.066770	0.034947	0.007673
contig30	2110450	2133244	-0.043489	-0.993624	-0.143718	-0.017795
contig30	2123774	2146714	-0.031237	-0.325425	-0.118885	-0.014503
contig30	2133526	2155677	0.053893	0.262455	0.164525	0.018428
contig30	2146768	2176470	0.042329	0.435687	0.237562	0.015263
contig30	2166105	2186606	0.007423	0.207170	0.113873	0.003732
contig30	2176711	2192826	0.046595	0.453141	0.294041	0.021412
contig30	2186625	2197059	0.032295	0.341728	0.172804	0.012518
contig30	2192839	2220012	-0.008264	-0.321523	-0.095838	-0.003720
contig30	2197120	2242495	-0.012420	-0.199834	-0.077556	-0.004300
contig30	2220569	2247113	-0.042039	-0.742272	-0.155653	-0.015839
contig30	2242497	2248186	0.029194	0.297601	0.098081	0.011025
contig30	2247144	2249253	0.097827	0.464637	0.274894	0.049023
contig30	2248187	2250267	0.051041	0.217435	0.147555	0.022996
contig30	2249259	2251603	-0.005146	-0.028229	-0.014919	-0.007026
contig30	2250439	2255660	-0.017825	-0.578652	-0.078961	-0.010587
contig30	2251615	2260470	-0.040470	2.650644	-0.193890	-0.018598
contig30	2255763	2262399	0.001536	0.049900	0.006677	-0.004791
contig30	2260523	2264221	0.016819	0.420494	0.088474	0.003034
contig30	2262415	2273295	-0.025865	-2.547467	-0.194912	-0.011253
contig30	2264264	2278285	0.028092	0.306480	0.144102	0.009621
contig30	2274704	2279244	0.019086	0.289933	0.123658	0.006684
contig30	2278612	2283483	-0.007428	-0.480221	-0.244492	-0.003687
contig30	2279249	2285611	0.004312	0.266117	0.205001	0.002220
contig30	2283607	2289655	0.018289	0.513018	0.383217	0.009609
contig30	2285690	2294760	0.031941	0.534275	0.276558	0.015350
contig30	2289775	2300581	0.057120	0.661072	0.282230	0.029635
contig30	2295642	2311194	0.015779	0.286126	0.072519	0.009552
contig30	2300728	2318448	-0.045669	2.764748	-0.319334	-0.021023
contig30	2311682	2322642	-0.008758	-0.447612	-0.073234	-0.005312
contig30	2318620	2326310	0.027206	0.446371	0.317280	0.011348
contig30	2322679	2327635	0.011993	0.559262	0.392283	0.005064
contig30	2326370	2338088	0.012523	0.846070	0.694644	0.005828
contig30	2327724	2340525	0.008671	0.494060	0.332010	0.004756
contig30	2338103	2343578	-0.001297	-0.072872	-0.038006	-0.000028
contig30	2340539	2357919	0.024236	0.515949	0.339141	0.013855
contig30	2344923	2374304	0.032509	0.420756	0.174245	0.018029
contig30	2361053	2377470	-0.000734	-0.018715	-0.005031	-0.000121
contig30	2374441	2379451	-0.001841	-0.153059	-0.050863	-0.001336
contig30	2377485	2380164	0.016782	0.696426	0.418541	0.007487
contig30	2379490	2381064	0.015382	0.771641	0.493086	0.006527
contig30	2380169	2383153	0.000810	0.087139	0.039469	0.000340
contig30	2381130	2385118	0.020044	0.634229	0.492607	0.009419
contig30	2383578	2386307	0.037723	0.791524	0.751221	0.018631
contig30	2385179	2387241	0.022155	0.628298	0.493341	0.010379
contig30	2386351	2390348	0.008055	0.380367	0.249479	0.003419
contig30	2387245	2440091	0.005820	0.438731	0.259309	0.002313
contig30	2390408	2441047	0.042064	0.735985	0.444848	0.017746
contig30	2440127	2442452	0.049836	0.659399	0.427119	0.022644
contig30	2441080	2444468	0.006407	0.221229	0.111764	0.001982
contig30	2442543	2448507	0.003836	0.235786	0.104033	0.001769
contig30	2445727	2450394	0.004604	0.317588	0.131058	0.002203
contig30	2448509	2453556	0.006149	0.354019	0.164205	0.002811
contig30	2450404	2454555	0.016870	0.358773	0.265881	0.007883
contig30	2453666	2455355	0.042962	0.509330	0.414806	0.019132
contig30	2454633	2473050	0.051469	0.686047	0.584171	0.022941
contig30	2455356	2474227	0.018608	0.493676	0.353511	0.009458
contig30	2473088	2484294	-0.002454	-0.152464	-0.048276	-0.001479
contig30	2474271	2485324	-0.002125	-0.259495	-0.057865	-0.001399
contig30	2484323	2495777	0.006153	0.339592	0.178900	0.002615
contig30	2485333	2498617	0.030292	0.573637	0.402362	0.015044
contig30	2495787	2501165	0.035350	0.396277	0.347911	0.016776
contig30	2498761	2502476	0.015853	0.251564	0.227744	0.007170
contig30	2501186	2504336	0.023449	0.574954	0.473336	0.010873
contig30	2502527	2506481	0.014859	0.584702	0.355147	0.006157
contig30	2504468	2507871	-0.014136	-0.412570	-0.156633	-0.008234
contig30	2506501	2518156	0.032906	0.280061	0.171963	0.014848
contig30	2507949	2520783	0.059140	0.410691	0.328278	0.027949
contig30	2518243	2524264	-0.001275	-0.010374	-0.006747	-0.002172
contig30	2520785	2537911	-0.020193	-0.218518	-0.090034	-0.010624
contig30	2524557	2542037	-0.001335	-0.016752	-0.005368	-0.003038
contig30	2538732	2543789	-0.008061	-0.089027	-0.021737	-0.002316
contig30	2542156	2548532	-0.017528	-0.115229	-0.040822	-0.004974
contig30	2543834	2562180	-0.014133	-0.090809	-0.050928	-0.006972
contig30	2548906	2566055	-0.031676	-0.552715	-0.151668	-0.013172
contig30	2562903	2574541	-0.023946	-0.615872	-0.110504	-0.009123
contig30	2566089	2575677	0.011471	0.243595	0.096232	0.004862
contig30	2574545	2576427	0.009280	0.102799	0.053406	0.004776
contig30	2575710	2577486	0.053872	0.286566	0.104413	0.031172
contig30	2576444	2582224	0.010839	0.079716	0.023714	0.003462
contig30	2577589	2585249	0.001955	0.012863	0.005387	-0.002364
contig30	2582234	2594761	0.000296	0.004398	0.001328	0.001127
contig30	2585264	2597884	-0.024171	-0.325258	-0.104231	-0.007777
contig30	2594779	2601016	-0.048567	-0.437921	-0.147828	-0.021336
contig30	2598518	2607536	-0.043578	-0.623947	-0.178305	-0.019802
contig30	2601337	2620824	-0.018581	-0.345106	-0.083035	-0.007437
contig30	2607678	2623952	-0.071230	1.935205	-0.335598	-0.029398
contig30	2620826	2633077	-0.062387	11.180436	-0.298704	-0.030390
contig30	2623959	2652221	-0.005131	-0.145406	-0.018958	-0.004276
contig30	2633133	2658589	-0.002286	-0.099991	-0.011174	-0.000772
contig30	2652265	2669860	0.016095	0.277615	0.115655	0.006452
contig30	2659116	2672678	-0.007843	-0.107103	-0.025824	-0.003285
contig30	2670138	2673685	-0.075003	-1.233964	-0.139201	-0.024700
contig30	2672766	2674852	-0.053613	-0.461767	-0.091458	-0.020151
contig30	2673734	2684767	-0.141023	5.640283	-0.183411	-0.062070
contig30	2674865	2689383	-0.054193	-4.903155	-0.137009	-0.019940
contig30	2684769	2690876	-0.056323	173.946445	-0.259344	-0.022812
contig30	2689386	2695869	-0.129365	-18.924318	-0.428984	-0.057396
contig30	2690951	2708940	-0.147514	-3.160287	-0.474452	-0.070532
contig30	2696027	2711909	-0.068199	-0.981000	-0.281357	-0.034195
contig30	2708993	2714259	-0.033130	-0.375784	-0.136165	-0.015674
contig30	2711953	2724412	-0.064716	-0.890987	-0.248766	-0.029189
contig30	2714356	2746106	-0.049474	-0.704317	-0.264275	-0.023441
contig30	2724429	2749423	-0.044661	-0.553838	-0.220779	-0.021972
contig30	2746426	2756046	-0.075062	-1.548376	-0.239006	-0.032334
contig30	2750238	2760285	-0.086604	-5.058559	-0.261696	-0.033983
contig30	2756088	2764062	-0.024128	-0.092959	-0.050668	-0.012675
contig30	2760421	2766444	0.038182	0.113389	0.088784	0.012338
contig30	2764068	2800412	0.009516	0.117832	0.062382	0.003320
contig30	2766445	2809410	-0.009411	-0.305406	-0.100273	-0.005321
contig30	2805818	2815948	-0.010876	-0.228385	-0.108947	-0.006350
contig30	2809769	2818395	0.027393	0.193926	0.137999	0.008343
contig30	2816003	2821615	-0.000483	-0.003304	-0.002177	-0.005216
