chr	windowStart	windowEnd	D	f_d	f_dM	d_f
Chrom9	203114	208309	0.036834	0.369372	0.201342	0.016195
Chrom9	205874	210287	0.039967	0.391325	0.273677	0.019079
Chrom9	208417	213269	0.035746	0.434896	0.287959	0.015609
Chrom9	210381	226427	0.003694	0.055380	0.033258	0.000913
Chrom9	213274	238745	0.017583	0.110411	0.088455	0.006946
Chrom9	227207	245193	0.038534	0.215979	0.177515	0.014296
Chrom9	238814	249811	0.029150	0.285471	0.179034	0.009487
Chrom9	245298	258231	0.028245	0.274440	0.143699	0.007570
Chrom9	249859	267318	0.031534	0.235553	0.151320	0.010153
Chrom9	258870	273118	0.004652	0.053961	0.035694	0.000953
Chrom9	267826	276069	-0.001141	-0.033506	-0.018351	-0.000472
Chrom9	273148	279171	0.045415	0.484550	0.377158	0.020080
Chrom9	276133	282617	0.043771	0.450606	0.334889	0.017311
Chrom9	279211	285905	0.057953	0.279591	0.230422	0.019078
Chrom9	283341	287162	0.069985	0.270984	0.229428	0.023526
Chrom9	285927	288107	-0.000291	-0.002444	-0.001428	-0.005684
Chrom9	287219	289120	0.028518	0.140406	0.084004	0.005589
Chrom9	288118	289420	0.143537	0.448088	0.335911	0.055563
Chrom9	289121	289769	0.206090	0.542757	0.428716	0.079069
Chrom9	289431	290538	0.066816	0.280732	0.115674	0.020414
Chrom9	289776	291191	-0.090262	-0.968673	-0.151847	-0.048041
Chrom9	290594	291993	-0.033389	-0.160157	-0.050519	-0.033311
Chrom9	291202	292520	0.068164	0.250942	0.083760	-0.001811
Chrom9	292056	292995	-0.094377	-5.830956	-0.181412	-0.061270
Chrom9	292620	293567	0.033481	0.144246	0.056368	-0.011603
Chrom9	293012	294793	0.141747	0.411692	0.217330	0.051550
Chrom9	293580	296102	0.205347	0.498275	0.340100	0.094654
Chrom9	294866	297375	0.145902	0.445282	0.375467	0.064578
Chrom9	296150	298657	0.007770	0.083914	0.053848	0.002652
Chrom9	297513	300583	0.012937	0.199061	0.142458	0.005475
Chrom9	298683	302462	0.061758	0.580787	0.403557	0.027636
Chrom9	300768	304262	0.093532	0.517099	0.389130	0.040453
Chrom9	302464	305855	0.074347	0.369709	0.300257	0.030197
Chrom9	304357	309151	0.073570	0.435444	0.356279	0.032357
Chrom9	305865	311383	0.105259	0.616571	0.569098	0.046637
Chrom9	309205	312856	0.168035	0.573908	0.528525	0.063048
Chrom9	311552	315689	0.142794	0.409374	0.316444	0.045201
Chrom9	312885	317344	0.088949	0.213050	0.162385	0.024029
Chrom9	315706	319142	0.097798	0.253904	0.211851	0.031837
Chrom9	317396	321331	0.094641	0.338357	0.283613	0.034741
Chrom9	319147	331845	0.117524	0.442277	0.390846	0.042224
Chrom9	321406	340926	0.100823	0.482773	0.408877	0.035979
Chrom9	332198	342922	0.097996	0.484866	0.305163	0.036804
Chrom9	341056	344465	0.052798	0.499549	0.256657	0.018920
Chrom9	342982	363590	0.010079	0.165306	0.112007	0.004281
Chrom9	344518	375221	0.060986	0.410420	0.358215	0.025292
Chrom9	363592	389250	0.149192	0.554640	0.544236	0.063923
Chrom9	375456	396247	0.136610	0.519341	0.460268	0.056929
Chrom9	389317	407554	0.085465	0.447820	0.291744	0.030684
Chrom9	396292	419310	0.041935	0.265046	0.133210	0.017632
Chrom9	407634	434738	0.023866	0.126246	0.065291	0.016879
Chrom9	419560	450007	0.061414	0.262808	0.175196	0.027962
Chrom9	434759	455589	0.019191	0.151930	0.097646	0.006454
Chrom9	450031	475633	0.027682	0.200309	0.124636	0.011784
Chrom9	456611	479461	0.016470	0.125162	0.069347	0.007425
Chrom9	475744	483150	-0.021567	-0.637007	-0.229526	-0.009019
Chrom9	479513	484691	0.018778	0.382423	0.259928	0.005721
Chrom9	483426	486611	0.071095	0.555075	0.474333	0.028173
Chrom9	484739	493584	0.034458	0.258086	0.178022	0.012265
Chrom9	486614	498004	0.054469	0.391503	0.251256	0.022123
Chrom9	494142	504881	0.074879	0.592584	0.444190	0.030319
Chrom9	498102	521386	0.053985	0.394954	0.318560	0.023248
Chrom9	504883	550449	0.134527	0.452949	0.320695	0.062427
Chrom9	521869	563403	0.150258	0.435882	0.319480	0.073076
Chrom9	550505	566243	0.115042	0.168543	0.156344	0.057898
Chrom9	564070	574109	0.227946	0.081709	0.075945	0.139208
Chrom9	566584	584881	0.235207	0.154583	0.113781	0.091089
Chrom9	574118	586429	0.423726	0.337036	0.249696	0.162287
Chrom9	584971	593912	0.348668	0.341514	0.285477	0.145590
Chrom9	586513	598604	0.285156	0.295674	0.251808	0.119659
Chrom9	593969	605749	0.352554	0.393032	0.315723	0.134529
Chrom9	598605	606958	0.242692	0.538219	0.455360	0.111218
Chrom9	605777	607338	0.175708	0.642625	0.525116	0.092556
Chrom9	606959	609003	0.079598	0.578956	0.377991	0.035325
Chrom9	607385	611141	0.011436	0.164392	0.099709	0.004297
Chrom9	609012	612654	0.044913	0.398195	0.130247	0.017434
Chrom9	611142	613647	0.056244	0.196471	0.069657	0.026148
Chrom9	612671	614673	-0.008072	-0.023041	-0.007279	-0.004938
Chrom9	613655	616975	-0.060807	-1.866905	-0.106726	-0.021062
Chrom9	614702	617740	-0.107998	1.350133	-0.210693	-0.035175
Chrom9	617005	618187	-0.247019	1.066835	-0.194325	-0.083916
Chrom9	617749	619079	-0.212778	0.875819	-0.284379	-0.076525
Chrom9	618223	620861	-0.053855	1.139428	-0.116788	-0.017167
Chrom9	619107	621753	0.047894	0.337055	0.082531	0.030189
Chrom9	620907	623459	0.110096	0.458150	0.176084	0.054806
Chrom9	621775	625802	0.040653	0.130627	0.043145	0.017959
Chrom9	623823	629266	0.012581	0.048284	0.017267	0.007075
Chrom9	625847	640917	0.062179	0.374564	0.225965	0.026229
Chrom9	629373	644803	0.020557	0.190646	0.118939	0.007198
Chrom9	640949	648759	-0.029351	-0.469725	-0.214716	-0.013753
Chrom9	644808	675154	0.032628	0.184515	0.119409	0.012521
Chrom9	648786	677470	0.143994	0.239848	0.198214	0.066466
Chrom9	675156	684792	0.086117	0.104951	0.071050	0.029495
Chrom9	677585	701781	0.032373	0.083126	0.044973	0.007254
Chrom9	684807	712814	0.077695	0.226253	0.155486	0.033870
Chrom9	701806	731405	0.051035	0.143993	0.098253	0.020632
Chrom9	712841	738388	0.042775	0.163983	0.112943	0.012861
Chrom9	732142	743175	0.161668	0.451769	0.376243	0.063962
Chrom9	738559	746925	0.491276	0.712055	0.613514	0.261812
Chrom9	743483	756319	0.611442	0.746784	0.621476	0.374712
Chrom9	746992	766360	0.452541	0.649605	0.537145	0.219269
Chrom9	756583	768597	0.157468	0.548120	0.461451	0.061061
Chrom9	766375	773903	0.028665	0.397186	0.247546	0.010812
Chrom9	768624	777817	0.067810	0.537507	0.298134	0.028204
Chrom9	774507	779990	0.038919	0.336741	0.162431	0.014616
Chrom9	777830	782356	0.006901	0.063356	0.028197	-0.000773
Chrom9	780004	788421	0.011537	0.097878	0.034094	0.001665
Chrom9	782586	803129	-0.010697	-0.066144	-0.028104	-0.002816
Chrom9	788823	816912	0.021793	0.085429	0.057948	0.011651
Chrom9	803433	822402	0.060498	0.266305	0.221522	0.024188
Chrom9	817235	834449	0.063156	0.213255	0.164494	0.026664
Chrom9	823291	852319	0.096278	0.194525	0.159106	0.044156
Chrom9	834676	858133	0.160827	0.294195	0.247498	0.072657
Chrom9	852522	868062	0.074121	0.251122	0.182968	0.027834
Chrom9	858282	869862	0.052603	0.241091	0.170945	0.018007
Chrom9	868094	872022	0.100611	0.306836	0.227838	0.043057
Chrom9	869981	884994	0.129432	0.266087	0.227968	0.064029
Chrom9	872045	896215	0.129549	0.307850	0.285196	0.053545
Chrom9	886317	912964	0.072860	0.342756	0.227848	0.024204
Chrom9	896288	921909	0.034603	0.211433	0.101546	0.014331
Chrom9	913130	923729	0.127802	0.394047	0.276810	0.055859
Chrom9	921940	931060	0.124139	0.462853	0.304453	0.054262
Chrom9	924423	934761	0.085299	0.608696	0.339021	0.041786
Chrom9	931066	937473	0.073772	0.477693	0.330840	0.036893
Chrom9	934818	938662	0.006431	0.044531	0.028389	0.003070
Chrom9	937508	939827	0.013914	0.063086	0.046371	-0.000110
Chrom9	938678	940757	0.041974	0.088097	0.070059	0.015436
Chrom9	939899	941844	-0.041781	-0.100938	-0.066434	-0.018591
Chrom9	940761	950376	-0.019496	-0.109216	-0.056088	-0.007573
Chrom9	941859	957021	0.027751	0.296423	0.168072	0.013894
Chrom9	950377	972026	0.049537	0.563023	0.322023	0.022033
Chrom9	957147	979719	0.046958	0.575510	0.338259	0.020138
Chrom9	972051	995183	0.010861	0.298308	0.178867	0.005179
Chrom9	980226	1005690	-0.003397	-0.125210	-0.060025	-0.002108
Chrom9	995518	1013932	0.022849	0.224372	0.130836	0.009948
Chrom9	1005703	1020766	0.059055	0.312121	0.179533	0.026063
Chrom9	1013946	1032815	0.023570	0.138612	0.068920	0.010766
Chrom9	1021062	1049350	0.001044	0.012583	0.005486	0.001854
Chrom9	1033172	1056006	0.002540	0.099207	0.024544	0.001422
Chrom9	1049409	1059217	0.076180	0.524427	0.261988	0.037590
Chrom9	1056037	1061501	0.111456	0.479978	0.177984	0.062013
Chrom9	1059278	1070540	0.002115	0.033657	0.006538	0.003246
Chrom9	1062116	1072472	0.011633	0.290633	0.199111	0.006000
Chrom9	1070552	1077707	0.009181	0.242593	0.122249	0.004514
Chrom9	1072486	1081379	0.027362	0.597403	0.280530	0.013217
Chrom9	1077725	1088521	0.025224	0.484115	0.225457	0.012236
Chrom9	1081442	1091199	0.027617	0.183344	0.091286	0.010889
Chrom9	1088869	1097491	0.040241	0.259889	0.148584	0.018325
Chrom9	1091209	1099578	0.037277	0.355293	0.259998	0.016714
Chrom9	1097697	1101695	0.005510	0.045954	0.018304	0.000365
Chrom9	1099593	1103440	0.192351	0.599269	0.424211	0.105231
Chrom9	1101742	1106219	0.159042	0.659466	0.591457	0.081023
Chrom9	1103518	1109336	0.022119	0.277308	0.206723	0.012314
Chrom9	1106284	1134024	-0.015390	-0.239201	-0.100186	-0.005190
Chrom9	1111013	1137557	0.076392	0.342663	0.239795	0.035663
Chrom9	1134138	1140165	0.143690	0.496276	0.423402	0.071461
Chrom9	1137580	1147146	0.092724	0.521790	0.331000	0.037505
Chrom9	1140283	1156122	0.054123	0.344407	0.204259	0.018646
Chrom9	1148305	1162404	0.054770	0.186664	0.145995	0.022070
Chrom9	1156151	1179393	0.061749	0.097195	0.054637	0.022150
Chrom9	1162445	1190024	0.111144	0.272594	0.141783	0.047556
Chrom9	1179596	1203302	0.092215	0.489556	0.264349	0.043327
Chrom9	1190704	1209297	0.083279	0.489318	0.217081	0.035659
Chrom9	1203319	1213584	0.184865	0.703669	0.497527	0.083270
Chrom9	1209588	1214636	0.148787	0.613913	0.362619	0.073157
Chrom9	1213703	1217945	-0.034624	-0.214680	-0.060574	-0.017680
Chrom9	1214642	1223995	-0.022127	-0.160838	-0.058979	-0.006976
Chrom9	1217961	1227093	0.083049	0.474462	0.331994	0.042138
Chrom9	1224022	1242969	0.079180	0.302312	0.214604	0.040840
Chrom9	1227100	1251018	0.031672	0.176606	0.130532	0.014879
Chrom9	1243645	1253581	0.006194	0.048839	0.035957	0.002536
Chrom9	1251073	1255826	-0.002960	-0.015870	-0.011752	-0.001059
Chrom9	1253637	1256401	-0.020002	-0.072545	-0.051360	-0.010222
Chrom9	1255868	1263271	0.015509	0.078234	0.052733	0.006249
Chrom9	1256425	1268818	0.024301	0.300468	0.168899	0.010023
Chrom9	1263319	1271705	0.015059	0.244023	0.142773	0.006434
Chrom9	1268835	1272102	0.018228	0.368096	0.253398	0.008500
Chrom9	1271709	1272554	0.065613	0.488750	0.375998	0.032556
Chrom9	1272114	1272838	0.043575	0.259467	0.160445	0.021261
Chrom9	1272561	1273137	0.037580	0.247473	0.135094	0.019166
Chrom9	1272840	1273365	0.035793	0.278060	0.131004	0.020570
Chrom9	1273142	1273641	0.014991	0.117091	0.052865	0.011445
Chrom9	1273377	1273875	0.061811	0.359814	0.236695	0.038041
Chrom9	1273716	1274169	0.052128	0.403268	0.290107	0.028155
Chrom9	1273881	1274451	0.013943	0.124376	0.077164	0.004968
Chrom9	1274184	1274841	-0.005274	-0.061197	-0.035530	-0.005439
Chrom9	1274457	1275081	-0.058367	-0.825660	-0.359759	-0.031814
Chrom9	1274844	1275231	-0.082640	-0.770949	-0.335380	-0.045942
Chrom9	1275087	1275446	0.014843	0.070928	0.049611	0.006103
Chrom9	1275234	1276332	0.030915	0.178458	0.130111	0.010646
Chrom9	1275456	1276536	-0.020220	-0.311186	-0.109776	-0.014151
Chrom9	1276338	1276869	0.018178	0.172500	0.078846	0.007789
Chrom9	1276548	1277411	0.048726	0.312153	0.205599	0.022496
Chrom9	1276878	1277860	-0.030675	-0.370436	-0.146050	-0.012587
Chrom9	1277417	1294679	0.020680	0.093345	0.044618	0.004248
Chrom9	1279680	1295796	0.058431	0.223941	0.075036	0.017338
Chrom9	1295182	1296516	-0.149351	0.736055	-0.160570	-0.047079
Chrom9	1295805	1296867	-0.049793	-0.528269	-0.052505	-0.017760
Chrom9	1296522	1297323	0.163711	0.516810	0.110919	0.055140
Chrom9	1296891	1297971	0.043953	1.017738	0.045503	0.008905
Chrom9	1297327	1298271	-0.026554	0.587508	-0.038067	-0.009231
Chrom9	1297974	1298598	0.025823	1.358220	0.028844	0.012224
Chrom9	1298288	1302319	0.083120	0.335814	0.109802	0.046749
Chrom9	1298655	1306625	0.154939	0.504817	0.331883	0.073458
Chrom9	1302342	1311120	0.252409	0.661058	0.588291	0.107450
Chrom9	1306638	1314320	0.230195	0.645963	0.602578	0.098287
Chrom9	1311402	1316793	0.182962	0.604714	0.518956	0.086435
Chrom9	1314350	1322106	0.129038	0.512640	0.411861	0.056314
Chrom9	1317101	1324148	0.019197	0.183390	0.119745	0.006583
Chrom9	1322496	1328647	-0.004206	-0.051606	-0.029482	-0.004714
Chrom9	1324158	1331319	-0.017616	-0.201109	-0.101318	-0.015225
Chrom9	1328715	1334664	0.015777	0.150985	0.084145	0.002807
Chrom9	1331333	1336614	0.137342	0.641662	0.526521	0.060976
Chrom9	1334792	1344733	0.209815	0.632718	0.540013	0.099220
Chrom9	1336812	1349850	0.119394	0.520887	0.283396	0.045126
Chrom9	1346055	1359327	0.119833	0.303800	0.161796	0.043178
Chrom9	1349886	1368220	0.137248	0.180574	0.131972	0.055217
Chrom9	1360315	1378334	0.084340	0.132890	0.084635	0.034913
Chrom9	1368228	1393067	0.165613	0.327300	0.205832	0.067177
Chrom9	1378382	1397109	0.092791	0.395501	0.282259	0.036865
Chrom9	1393655	1397961	0.066837	0.377598	0.259150	0.031215
Chrom9	1397124	1398612	0.164823	0.226092	0.197706	0.079256
Chrom9	1398009	1403976	0.061744	0.155854	0.142643	0.022220
Chrom9	1398613	1408823	0.010279	0.109405	0.072880	0.005256
Chrom9	1404020	1412937	-0.009189	-0.142373	-0.061533	-0.003607
Chrom9	1409288	1413954	-0.010080	-0.191793	-0.070900	-0.006819
Chrom9	1412940	1420051	0.008141	0.082831	0.027614	-0.000527
Chrom9	1413955	1424912	0.030634	0.204751	0.083009	0.014017
Chrom9	1420081	1426772	-0.045893	-0.228120	-0.093327	-0.010630
Chrom9	1425017	1428344	-0.170516	-0.713700	-0.222343	-0.088196
Chrom9	1427035	1430085	-0.141971	-0.746414	-0.210381	-0.083657
Chrom9	1428388	1436322	-0.174488	-3.468590	-0.323275	-0.087385
Chrom9	1430129	1449240	-0.187559	9.880776	-0.377710	-0.083689
Chrom9	1436628	1455877	-0.044780	-0.779008	-0.171960	-0.013202
Chrom9	1449258	1463443	0.113090	0.477815	0.408324	0.045837
Chrom9	1455888	1464491	0.215519	0.402887	0.364707	0.096576
Chrom9	1463469	1468968	0.130411	0.291084	0.248128	0.066675
Chrom9	1464516	1476692	0.139243	0.432146	0.352957	0.072088
Chrom9	1469085	1484599	0.061447	0.344821	0.157851	0.025526
Chrom9	1476779	1487744	-0.047732	-0.447857	-0.116640	-0.028961
Chrom9	1484653	1494321	0.042130	0.143912	0.084369	0.017871
Chrom9	1488068	1494756	0.066491	0.298052	0.198943	0.030943
Chrom9	1494327	1495158	0.049163	0.456837	0.342949	0.020705
Chrom9	1494771	1495746	0.013701	0.356663	0.054434	0.005287
Chrom9	1495161	1496512	-0.005166	0.205585	-0.017641	-0.003304
Chrom9	1495802	1496735	0.025694	0.230871	0.090602	0.017126
Chrom9	1496528	1496988	0.019632	0.098049	0.063269	0.019000
Chrom9	1496736	1497408	-0.042423	-3.801667	-0.148859	-0.015474
Chrom9	1497030	1508196	-0.056002	-1.285917	-0.187773	-0.021304
Chrom9	1497854	1517945	0.000867	0.005245	0.002814	0.000410
Chrom9	1508424	1518958	0.026514	0.147893	0.109404	0.008574
Chrom9	1517954	1522813	-0.009104	-0.055392	-0.039149	-0.005214
Chrom9	1519146	1530628	-0.017341	-0.104747	-0.064577	-0.007818
Chrom9	1522841	1531481	0.016213	0.050468	0.039352	0.004059
Chrom9	1530709	1533771	0.037241	0.113498	0.090666	0.016709
Chrom9	1531770	1538616	0.013121	0.145620	0.090570	0.006471
Chrom9	1533846	1540444	-0.004745	-0.311769	-0.132361	-0.002636
Chrom9	1538959	1542209	-0.003656	-0.232783	-0.126853	-0.002546
Chrom9	1540447	1545510	-0.003333	-0.212257	-0.105591	-0.002449
Chrom9	1542318	1547061	-0.005091	-0.678179	-0.226890	-0.002996
Chrom9	1545658	1549404	0.023349	0.698415	0.559571	0.011283
Chrom9	1547237	1553123	0.028539	0.452402	0.188957	0.012690
Chrom9	1549405	1553817	0.015569	0.163622	0.050155	0.005088
Chrom9	1553129	1554336	-0.016398	-0.090536	-0.026525	-0.007985
Chrom9	1553869	1556289	-0.008485	-0.016783	-0.009840	-0.003628
Chrom9	1554392	1561120	0.049747	0.080762	0.063273	0.019652
Chrom9	1556318	1572687	0.053966	0.077048	0.055689	0.017111
Chrom9	1561127	1582730	0.212481	0.307826	0.200230	0.095539
Chrom9	1572688	1585804	0.244944	0.484580	0.335798	0.120486
Chrom9	1582737	1587581	0.098182	0.208453	0.116230	0.036668
Chrom9	1585844	1594287	0.027240	0.041392	0.023887	0.007759
Chrom9	1587685	1597928	0.042580	0.082683	0.059079	0.018054
Chrom9	1594321	1600519	0.081829	0.210872	0.144933	0.035946
Chrom9	1597955	1602680	0.134461	0.309633	0.241773	0.053895
Chrom9	1600531	1606911	0.087476	0.381187	0.315503	0.035328
Chrom9	1602734	1608803	0.022799	0.145169	0.106912	0.010372
Chrom9	1607036	1611690	0.034464	0.162247	0.135940	0.013152
Chrom9	1609170	1613196	0.095352	0.294067	0.272536	0.034564
Chrom9	1611750	1614796	0.102145	0.374762	0.347920	0.039996
Chrom9	1613243	1615901	0.043470	0.469906	0.371589	0.017261
Chrom9	1614797	1618118	0.043727	0.211050	0.183080	0.014980
Chrom9	1616154	1619891	0.054337	0.211219	0.196030	0.020160
Chrom9	1618214	1623098	0.044028	0.202517	0.184746	0.018929
Chrom9	1619902	1626289	0.082450	0.264869	0.244110	0.034839
Chrom9	1623106	1632535	0.039689	0.143451	0.114220	0.014683
Chrom9	1626398	1635672	-0.028815	-0.071125	-0.050147	-0.016503
Chrom9	1632537	1637233	0.042247	0.094291	0.072325	0.020302
Chrom9	1635679	1640258	0.004170	0.024870	0.018231	0.002492
Chrom9	1637361	1643949	-0.036516	-0.344085	-0.210508	-0.017508
Chrom9	1640321	1647805	-0.011282	-0.092469	-0.052088	-0.006068
Chrom9	1644016	1649472	0.022795	0.116904	0.065390	0.008881
Chrom9	1648045	1663590	0.031829	0.145553	0.078745	0.011557
Chrom9	1649758	1667349	0.046680	0.265014	0.158147	0.016031
Chrom9	1663608	1674302	0.026818	0.278967	0.175448	0.008357
Chrom9	1667431	1679999	0.043438	0.449454	0.237162	0.017768
Chrom9	1674389	1685976	0.066459	0.438713	0.298925	0.029458
Chrom9	1680234	1688036	0.026779	0.339883	0.288358	0.012559
Chrom9	1686013	1691792	0.003960	0.128823	0.103722	0.001566
Chrom9	1688109	1694138	0.008567	0.134577	0.099863	0.003165
Chrom9	1691917	1694314	0.031201	0.504442	0.331466	0.014500
Chrom9	1694140	1694814	0.056048	0.461905	0.361298	0.028277
Chrom9	1694317	1696560	0.127426	0.397236	0.362223	0.064542
Chrom9	1694835	1701998	0.045926	0.313642	0.192063	0.021815
Chrom9	1696612	1707032	0.050818	0.293763	0.178015	0.022085
Chrom9	1702982	1714699	0.080076	0.279041	0.210036	0.035144
Chrom9	1707340	1718532	0.252780	0.621829	0.543301	0.117111
Chrom9	1714988	1722273	0.349829	0.682457	0.583118	0.174996
Chrom9	1718590	1736515	0.214294	0.590035	0.423056	0.091917
Chrom9	1722340	1738307	-0.037495	-0.190251	-0.083614	-0.017602
Chrom9	1736750	1741653	-0.163756	-1.338904	-0.399880	-0.076689
Chrom9	1738393	1752932	-0.018609	-0.088013	-0.052940	-0.004384
Chrom9	1741866	1756620	0.057101	0.153490	0.127508	0.019061
Chrom9	1752970	1768362	0.031409	0.129483	0.101126	0.010909
Chrom9	1756653	1788359	0.034263	0.122502	0.082736	0.016131
Chrom9	1770026	1794458	0.005331	0.025988	0.015928	0.003623
Chrom9	1788778	1806419	0.013120	0.146111	0.070469	0.004855
Chrom9	1794532	1810677	0.086188	0.523391	0.332825	0.041042
Chrom9	1806638	1812931	0.144168	0.414304	0.263973	0.060980
Chrom9	1810737	1814081	0.234861	0.407404	0.271218	0.101320
Chrom9	1812951	1828124	0.216586	0.436696	0.291942	0.094494
Chrom9	1814209	1829971	0.204924	0.485566	0.291772	0.085877
Chrom9	1828135	1838310	0.281689	0.592918	0.414937	0.125875
Chrom9	1830288	1845025	0.332455	0.614515	0.437840	0.152834
Chrom9	1838565	1850216	0.264836	0.551781	0.345169	0.112121
Chrom9	1845114	1856588	0.165842	0.505365	0.336255	0.064521
Chrom9	1850247	1857973	0.322552	0.393377	0.289322	0.143738
Chrom9	1856601	1859788	0.539908	0.380952	0.272798	0.244657
Chrom9	1858177	1861890	0.521490	0.433791	0.290114	0.225396
Chrom9	1859833	1863230	0.506764	0.375441	0.236111	0.227112
Chrom9	1861919	1864034	0.300134	0.289158	0.173347	0.129785
Chrom9	1863292	1869478	0.305451	0.358305	0.258299	0.127488
Chrom9	1864035	1872987	0.375300	0.444923	0.383213	0.149487
Chrom9	1869720	1875400	0.262461	0.427812	0.338813	0.114391
Chrom9	1873046	1880512	0.208838	0.368010	0.268135	0.088563
Chrom9	1875479	1884803	0.200194	0.409075	0.291426	0.082862
Chrom9	1880925	1893115	0.278413	0.489135	0.406235	0.124146
Chrom9	1884986	1895244	0.267164	0.355843	0.280306	0.122925
Chrom9	1893209	1899523	0.194334	0.371697	0.256331	0.082218
Chrom9	1895392	1901128	0.151409	0.509476	0.341568	0.061104
Chrom9	1899786	1902150	0.005886	0.095775	0.031194	0.007896
Chrom9	1901161	1905181	0.078493	0.489160	0.195371	0.041440
Chrom9	1902228	1907390	0.059796	0.276244	0.109862	0.028169
Chrom9	1905230	1910490	0.087008	0.181270	0.103383	0.034082
Chrom9	1907408	1913077	0.256942	0.251962	0.145949	0.094187
Chrom9	1910573	1915520	0.337512	0.247122	0.139877	0.146212
Chrom9	1913122	1916584	0.176870	0.290320	0.185164	0.081457
Chrom9	1915598	1916947	0.064103	0.326830	0.217382	0.028104
Chrom9	1916590	1917206	0.024359	0.148634	0.084397	0.009614
Chrom9	1916969	1917491	0.192665	0.569083	0.452285	0.090358
Chrom9	1917208	1917740	0.275517	0.653724	0.518947	0.128104
Chrom9	1917496	1917859	0.163546	0.538613	0.382251	0.073332
Chrom9	1917742	1918051	0.097172	0.399807	0.289843	0.040676
Chrom9	1917868	1918223	0.028342	0.093469	0.064453	0.004537
Chrom9	1918054	1918375	-0.006810	-0.021306	-0.015458	-0.007095
Chrom9	1918228	1918504	0.013931	0.067714	0.048156	0.003705
Chrom9	1918381	1918729	-0.028927	-0.188236	-0.113185	-0.022091
Chrom9	1918507	1918924	-0.041163	-0.514466	-0.232092	-0.023798
Chrom9	1918735	1919148	0.036715	0.364312	0.234236	0.017613
Chrom9	1918930	1919380	0.073653	0.505172	0.262036	0.033832
Chrom9	1919149	1919602	0.036637	0.265690	0.096106	0.011892
Chrom9	1919381	1920079	0.020505	0.166747	0.078906	0.009197
Chrom9	1919662	1920387	0.000954	0.005757	0.003677	0.002199
Chrom9	1920087	1920823	-0.003665	-0.024420	-0.013560	-0.003941
Chrom9	1920393	1921086	0.010741	0.063607	0.034670	-0.003335
Chrom9	1920833	1921326	0.047389	0.172101	0.118861	0.014511
Chrom9	1921091	1921646	0.064301	0.235279	0.153802	0.029193
Chrom9	1921329	1923090	0.116752	0.381039	0.256329	0.052690
Chrom9	1921649	1937025	0.185237	0.406938	0.340074	0.080944
Chrom9	1923174	1944972	0.229940	0.330271	0.304978	0.094587
Chrom9	1937109	1951990	0.180141	0.307428	0.285329	0.078626
Chrom9	1945036	1961123	0.139663	0.458280	0.391883	0.065664
Chrom9	1952382	1964654	0.072944	0.519918	0.365050	0.031794
Chrom9	1961132	1972090	-0.010953	-0.398184	-0.123886	-0.005791
Chrom9	1964656	1976335	0.011148	0.483251	0.155095	0.006224
