chr	windowStart	windowEnd	D	f_d	f_dM	d_f
Chrom2	506029	514971	0.191158	0.279506	0.204098	0.090452
Chrom2	506763	528686	0.134536	0.297115	0.248694	0.054383
Chrom2	515161	533142	0.027690	0.133993	0.080282	0.007975
Chrom2	528709	537939	0.018858	0.139504	0.052687	0.008786
Chrom2	533477	540734	0.056847	0.331038	0.145722	0.024886
Chrom2	537990	542956	-0.010924	-0.043723	-0.024498	-0.005815
Chrom2	540876	544548	-0.007517	-0.022460	-0.013533	-0.002369
Chrom2	542967	545175	0.037088	0.069723	0.049144	0.019809
Chrom2	544595	545497	-0.021862	-0.035623	-0.024862	-0.004831
Chrom2	545176	545869	-0.073504	-0.332032	-0.155092	-0.028275
Chrom2	545552	556686	-0.128305	-0.494188	-0.217004	-0.066324
Chrom2	545875	562914	-0.161261	-0.445211	-0.235579	-0.092440
Chrom2	556947	571559	-0.109060	-0.279636	-0.176707	-0.053221
Chrom2	563330	578606	-0.020667	-0.116941	-0.068080	-0.007577
Chrom2	571683	585313	-0.074864	-0.374255	-0.169524	-0.029393
Chrom2	578695	590176	-0.095721	-0.379278	-0.160768	-0.039249
Chrom2	585649	601045	0.014203	0.169891	0.055827	0.008142
Chrom2	590218	604159	0.023020	0.231041	0.115562	0.011204
Chrom2	601066	608828	-0.017297	-0.107029	-0.053967	-0.006565
Chrom2	604762	610065	-0.151902	-0.662266	-0.226039	-0.066161
Chrom2	608853	623321	-0.028474	-0.255165	-0.093765	-0.009154
Chrom2	611370	635999	0.039573	0.227482	0.145029	0.016919
Chrom2	624848	658039	0.039603	0.169584	0.116594	0.014475
Chrom2	636693	671177	0.008287	0.033057	0.021196	0.006326
Chrom2	658601	672907	-0.002317	-0.016770	-0.009669	0.001013
Chrom2	671322	682385	0.021216	0.176802	0.102637	0.005328
Chrom2	672908	683933	0.052102	0.207714	0.139946	0.016232
Chrom2	682672	694604	0.052215	0.202953	0.134704	0.018668
Chrom2	683945	704779	0.033305	0.215180	0.137812	0.013230
Chrom2	695408	716122	0.005651	0.043514	0.030218	0.004761
Chrom2	704816	735449	0.018842	0.076967	0.053161	0.010440
Chrom2	718086	750065	0.131510	0.465918	0.286574	0.060431
Chrom2	735765	756971	0.339257	0.801911	0.510384	0.189485
Chrom2	750710	764257	0.277790	0.800424	0.510223	0.141044
Chrom2	757247	779731	0.049198	0.417070	0.298721	0.020428
Chrom2	764267	789494	0.074534	0.315904	0.259244	0.031334
Chrom2	780373	800675	0.109215	0.352260	0.287623	0.049044
Chrom2	790121	806614	0.143490	0.480260	0.420847	0.063163
Chrom2	801033	826168	0.070774	0.426631	0.315797	0.028450
Chrom2	806635	843526	0.050457	0.218354	0.120693	0.018361
Chrom2	828152	847585	0.172779	0.377272	0.255803	0.080056
Chrom2	843659	854527	0.126189	0.387411	0.247591	0.059717
Chrom2	847844	862084	-0.023064	-0.142711	-0.060327	-0.014880
Chrom2	854584	868360	-0.031728	-0.194217	-0.104050	-0.018767
Chrom2	862235	870937	-0.021361	-0.250208	-0.124858	-0.011334
Chrom2	868391	874985	-0.017052	-0.173083	-0.074734	-0.013537
Chrom2	870974	886885	0.032136	0.194638	0.117793	0.009332
Chrom2	875221	906437	0.078671	0.270624	0.205220	0.032677
Chrom2	886934	919541	0.041948	0.163705	0.116431	0.018756
Chrom2	907341	924551	-0.013512	-0.054068	-0.031128	-0.002760
Chrom2	919789	934945	-0.038619	-0.133268	-0.073936	-0.013602
Chrom2	924635	936777	-0.021500	-0.168633	-0.099915	-0.007996
Chrom2	935141	944018	0.006321	0.067458	0.051169	0.001878
Chrom2	936999	948644	0.038854	0.157503	0.126687	0.014379
Chrom2	944731	951167	0.011982	0.036966	0.023674	0.000482
Chrom2	948670	955658	0.082976	0.178929	0.136793	0.022465
Chrom2	952302	964916	0.163547	0.295636	0.264210	0.053867
Chrom2	955844	979501	-0.011844	-0.036192	-0.022841	-0.011813
Chrom2	965346	990839	0.080416	0.275038	0.194864	0.028889
Chrom2	980162	1007597	0.160616	0.514938	0.445238	0.066700
Chrom2	991299	1009542	0.134002	0.308683	0.239090	0.051371
Chrom2	1007859	1014555	0.220370	0.239255	0.200791	0.100893
Chrom2	1009546	1019558	0.392238	0.510415	0.412960	0.214404
Chrom2	1014742	1020045	0.362238	0.656627	0.460060	0.206075
Chrom2	1019562	1024403	0.288842	0.318902	0.235466	0.141955
Chrom2	1020110	1031443	0.228602	0.330078	0.240387	0.088632
Chrom2	1024463	1033611	0.025917	0.148164	0.087657	0.004200
Chrom2	1031663	1040359	0.005695	0.059985	0.033136	0.000572
Chrom2	1033661	1042603	0.009944	0.123172	0.067461	0.002721
Chrom2	1040364	1054844	0.014376	0.146505	0.092282	0.001821
Chrom2	1042691	1061416	0.221852	0.587591	0.458390	0.091726
Chrom2	1054906	1064234	0.361931	0.658055	0.510361	0.188603
Chrom2	1061441	1068118	0.392322	0.655823	0.443202	0.230816
Chrom2	1064326	1083612	0.186505	0.446846	0.276564	0.095025
Chrom2	1068472	1091397	-0.115261	-0.368559	-0.213102	-0.048817
Chrom2	1083692	1098039	-0.104492	-0.228396	-0.144241	-0.056651
Chrom2	1091400	1099789	-0.076498	-0.182863	-0.113882	-0.035174
Chrom2	1098072	1107686	-0.207165	-0.918689	-0.372585	-0.109375
Chrom2	1100019	1108978	-0.093237	-0.311114	-0.165572	-0.041221
Chrom2	1108077	1110532	-0.086308	-0.275935	-0.171385	-0.042974
Chrom2	1108993	1112758	-0.086905	-0.600608	-0.314069	-0.036902
Chrom2	1110542	1115693	0.053240	0.769332	0.641490	0.026263
Chrom2	1112812	1117454	0.049642	0.592701	0.413076	0.026396
Chrom2	1115751	1118222	0.050566	0.399428	0.258176	0.025021
Chrom2	1117467	1120725	0.046739	0.545950	0.427377	0.021042
Chrom2	1118262	1122695	0.003286	0.153292	0.051435	0.002834
Chrom2	1120872	1124991	-0.047260	-0.488967	-0.174130	-0.022868
Chrom2	1123012	1126829	-0.072060	-0.450133	-0.188619	-0.042736
Chrom2	1125137	1128620	-0.034654	-0.254693	-0.129443	-0.026377
Chrom2	1126840	1130131	-0.037283	-0.288873	-0.148811	-0.026022
Chrom2	1128707	1131867	-0.030412	-0.289973	-0.144123	-0.020366
Chrom2	1130261	1139195	0.184569	0.618291	0.510439	0.090345
Chrom2	1132005	1141778	0.433327	0.701738	0.616297	0.254200
Chrom2	1139248	1146626	0.550582	0.729800	0.641189	0.337047
Chrom2	1141820	1161018	0.446126	0.726202	0.647867	0.249136
Chrom2	1146636	1171225	0.199466	0.615359	0.437489	0.100343
Chrom2	1161026	1179682	0.026098	0.122556	0.055703	0.012151
Chrom2	1171373	1183113	0.064843	0.115518	0.066078	0.025108
Chrom2	1179737	1186719	0.162062	0.204310	0.134839	0.070264
Chrom2	1183219	1190406	0.123041	0.174210	0.122769	0.050241
Chrom2	1186854	1202138	0.211292	0.234411	0.168185	0.083569
Chrom2	1190685	1204392	0.241602	0.274050	0.188263	0.097145
Chrom2	1202156	1205116	0.261487	0.228523	0.179200	0.110969
Chrom2	1204396	1207664	0.225795	0.298898	0.280491	0.091952
Chrom2	1205146	1212990	0.017317	0.039676	0.023308	0.003542
Chrom2	1207692	1220883	-0.160355	-0.475653	-0.221242	-0.085285
Chrom2	1213166	1226841	-0.128522	-0.573713	-0.285091	-0.062947
Chrom2	1221154	1236939	-0.060305	-0.210732	-0.119058	-0.026286
Chrom2	1227317	1242864	0.056688	0.138054	0.095303	0.032366
Chrom2	1236941	1248692	0.067703	0.240740	0.175492	0.032527
Chrom2	1243041	1256327	0.061226	0.358244	0.279376	0.026348
Chrom2	1248716	1276841	0.061675	0.265756	0.207256	0.024996
Chrom2	1256353	1283258	-0.001772	-0.011677	-0.005754	-0.002468
Chrom2	1277792	1293269	0.036248	0.249454	0.126073	0.012369
Chrom2	1283315	1300519	0.196178	0.588020	0.516664	0.088588
Chrom2	1293679	1306428	0.292376	0.632188	0.588117	0.150344
Chrom2	1300820	1308273	0.180014	0.435311	0.348087	0.091701
Chrom2	1306541	1310518	0.086819	0.338706	0.255422	0.037606
Chrom2	1308276	1316258	0.099158	0.396191	0.298560	0.044312
Chrom2	1310730	1330736	0.029004	0.162704	0.074504	0.014305
Chrom2	1319016	1331928	-0.016675	-0.200932	-0.036913	-0.010884
Chrom2	1330759	1338466	0.028325	0.174210	0.078010	0.012044
Chrom2	1331935	1348959	0.068560	0.292201	0.203188	0.029756
Chrom2	1338761	1368722	0.066725	0.231789	0.159573	0.024448
Chrom2	1349988	1378033	-0.036248	-0.269942	-0.092840	-0.023834
Chrom2	1369651	1384188	-0.057060	-1.823788	-0.217781	-0.027432
Chrom2	1378070	1390802	-0.001428	-0.015847	-0.008217	0.000525
Chrom2	1384280	1398902	-0.023386	-0.251273	-0.130245	-0.011974
Chrom2	1390903	1404884	-0.027278	-0.140674	-0.076675	-0.016828
Chrom2	1399526	1411667	0.052780	0.192525	0.135086	0.016825
Chrom2	1404897	1415734	0.113063	0.499274	0.313216	0.048768
Chrom2	1411737	1433553	0.058712	0.445980	0.181950	0.022287
Chrom2	1415817	1445568	0.023204	0.126809	0.058100	0.010946
Chrom2	1434728	1449726	0.055010	0.232132	0.136153	0.026835
Chrom2	1446643	1460765	0.053096	0.172094	0.121366	0.023701
Chrom2	1449760	1466287	-0.012436	-0.036536	-0.020524	-0.006667
Chrom2	1460826	1467894	-0.052809	-0.351641	-0.103584	-0.024848
Chrom2	1466496	1468056	0.052580	0.142727	0.058274	0.034379
Chrom2	1467895	1468486	0.127569	0.305118	0.164245	0.060280
Chrom2	1468063	1470220	0.058827	0.094221	0.069425	0.021964
Chrom2	1468492	1478255	0.019435	0.049254	0.037561	0.005020
Chrom2	1470281	1482259	-0.007597	-0.078790	-0.041378	-0.005865
Chrom2	1478259	1482882	-0.006780	-0.065115	-0.022675	-0.006683
Chrom2	1482261	1494043	0.038818	0.130265	0.064081	0.011712
Chrom2	1482883	1508888	-0.021107	-0.108632	-0.055718	-0.015530
Chrom2	1494044	1510422	-0.040929	-0.378158	-0.134609	-0.019296
Chrom2	1509116	1519244	-0.037132	-0.694674	-0.168515	-0.014877
Chrom2	1510574	1520525	0.209134	0.701909	0.570929	0.091120
Chrom2	1519246	1526694	0.357313	0.702941	0.653457	0.192454
Chrom2	1520591	1531501	0.165517	0.431774	0.353990	0.070148
Chrom2	1526702	1539343	0.000453	0.002210	0.001189	-0.002652
Chrom2	1531539	1542735	-0.012980	-0.158493	-0.065185	-0.005818
Chrom2	1539392	1554261	0.000465	0.005026	0.003116	0.001541
Chrom2	1542754	1565086	0.015496	0.063366	0.037817	0.010262
Chrom2	1554619	1576928	0.020789	0.079124	0.039233	0.006610
Chrom2	1565145	1585519	0.065583	0.234903	0.133892	0.021264
Chrom2	1577052	1594432	0.072272	0.261195	0.178689	0.027223
Chrom2	1585631	1601195	0.008724	0.049398	0.030053	0.002820
Chrom2	1594686	1604127	0.019165	0.074788	0.041464	0.000863
Chrom2	1601264	1606084	-0.025417	-0.126516	-0.035094	-0.017831
Chrom2	1604139	1610780	-0.017145	-0.306477	-0.046165	-0.005688
Chrom2	1606416	1622763	0.082007	0.483121	0.358861	0.032285
Chrom2	1610844	1637612	0.115040	0.372782	0.312195	0.049781
Chrom2	1622824	1640454	0.065491	0.292466	0.255159	0.028651
Chrom2	1638344	1649963	0.027931	0.193506	0.100857	0.011371
Chrom2	1640462	1657430	0.032751	0.222588	0.107989	0.013171
Chrom2	1650032	1664186	0.021903	0.174381	0.113827	0.009863
Chrom2	1657441	1664679	0.004009	0.027043	0.014977	0.002241
Chrom2	1664192	1664909	0.005484	0.024826	0.009516	0.001513
Chrom2	1664680	1666545	-0.002419	-0.025750	-0.011281	-0.002039
Chrom2	1664915	1684700	0.062352	0.346555	0.259814	0.025511
Chrom2	1666720	1699136	0.007382	0.029987	0.018242	0.004580
Chrom2	1684803	1712837	-0.014309	-0.049654	-0.030473	-0.006288
Chrom2	1699309	1720846	-0.052142	-0.118502	-0.073553	-0.024784
Chrom2	1713048	1728531	-0.143717	-0.332968	-0.173663	-0.078707
Chrom2	1720866	1737931	0.006703	0.024203	0.013474	0.002825
Chrom2	1728680	1742303	0.121579	0.459088	0.360520	0.059725
Chrom2	1738040	1743805	0.116079	0.363843	0.273535	0.060441
Chrom2	1742450	1752645	0.120482	0.322149	0.254739	0.054180
Chrom2	1744613	1763184	0.160895	0.436398	0.392346	0.058832
Chrom2	1753539	1769405	0.176965	0.462763	0.419606	0.070108
Chrom2	1763220	1779894	0.188622	0.547171	0.504141	0.088088
Chrom2	1769580	1793214	0.165369	0.635157	0.508759	0.076375
Chrom2	1780070	1797731	0.120568	0.644035	0.472234	0.052173
Chrom2	1793490	1805538	0.278822	0.804056	0.654026	0.138817
Chrom2	1798420	1808212	0.494660	0.801747	0.629367	0.308967
Chrom2	1805539	1820782	0.444263	0.684348	0.540639	0.255106
Chrom2	1808242	1835200	0.163915	0.513416	0.363293	0.054804
Chrom2	1821463	1846351	0.021074	0.139192	0.068636	0.003574
Chrom2	1835599	1848933	0.053052	0.266544	0.177190	0.017238
Chrom2	1846441	1853227	0.073727	0.562202	0.389057	0.030876
Chrom2	1849011	1854283	0.134321	0.506052	0.401264	0.062886
Chrom2	1853238	1856040	0.208315	0.470463	0.427447	0.114366
Chrom2	1854308	1864572	0.231658	0.424999	0.397681	0.121683
Chrom2	1856061	1876753	0.316897	0.500546	0.393647	0.156807
Chrom2	1865967	1882808	0.179864	0.449341	0.267026	0.084528
Chrom2	1876798	1887519	0.035307	0.157835	0.086800	0.012043
Chrom2	1882811	1895878	-0.018943	-0.366235	-0.085440	-0.007789
Chrom2	1887676	1907539	-0.049864	-1.241225	-0.144358	-0.018278
Chrom2	1896803	1908940	-0.012372	-0.167200	-0.048033	-0.005685
Chrom2	1907570	1913052	0.001505	0.058110	0.017014	0.001086
Chrom2	1908948	1921233	0.033283	0.231637	0.172711	0.014827
Chrom2	1913580	1927295	0.067540	0.191012	0.138332	0.021005
Chrom2	1921338	1930236	0.073199	0.232754	0.140648	0.019561
Chrom2	1927369	1931817	0.105030	0.229514	0.150938	0.025923
Chrom2	1930292	1934804	0.126201	0.218673	0.140542	0.031602
Chrom2	1931998	1946018	0.092124	0.346802	0.217198	0.032345
Chrom2	1935064	1949926	0.035832	0.268272	0.091240	0.013206
Chrom2	1946197	1951852	0.002312	0.043452	0.007072	0.000929
Chrom2	1950086	1961236	0.061543	0.336632	0.178431	0.025401
Chrom2	1951868	1966908	0.160099	0.340740	0.232116	0.075798
Chrom2	1961273	1975017	0.148426	0.328009	0.245802	0.063083
Chrom2	1966911	1985387	0.106671	0.428141	0.303866	0.041776
Chrom2	1975782	1989565	0.110438	0.574006	0.386574	0.045962
Chrom2	1985388	2005567	0.110725	0.526781	0.358478	0.045037
Chrom2	1989954	2007108	0.177369	0.413644	0.371413	0.072516
Chrom2	2005612	2009925	0.141091	0.344947	0.302248	0.055477
Chrom2	2007110	2017520	0.029544	0.118990	0.083902	0.008468
Chrom2	2009936	2018029	0.009520	0.025799	0.018376	-0.004672
Chrom2	2017522	2021686	0.042136	0.077367	0.058735	0.013983
Chrom2	2018031	2028079	0.048464	0.119601	0.091835	0.018846
Chrom2	2021769	2030652	0.006577	0.020242	0.014539	-0.001028
Chrom2	2028337	2042198	0.030376	0.096079	0.067014	0.012219
Chrom2	2030928	2045506	0.176787	0.478541	0.377450	0.076435
Chrom2	2042214	2047561	0.135442	0.416469	0.317502	0.054851
Chrom2	2045631	2050032	-0.029514	-0.170198	-0.083233	-0.011181
Chrom2	2047562	2051728	-0.022312	-0.203733	-0.068246	-0.007669
Chrom2	2050132	2052531	0.025702	0.313633	0.117049	0.012183
Chrom2	2051748	2057027	0.059927	0.432865	0.344539	0.025870
Chrom2	2052536	2068549	0.080178	0.311081	0.240244	0.032941
Chrom2	2058260	2073449	0.083852	0.269843	0.207127	0.032868
Chrom2	2068561	2078473	0.068108	0.382586	0.292236	0.030021
Chrom2	2073624	2082531	0.038339	0.189330	0.126195	0.018327
Chrom2	2078498	2092217	0.021009	0.108327	0.071478	0.008559
Chrom2	2083175	2100370	-0.020899	-0.246643	-0.122167	-0.013947
Chrom2	2092276	2101353	0.030824	0.225332	0.099998	0.013009
Chrom2	2100489	2109944	0.089135	0.508945	0.207191	0.046717
Chrom2	2101376	2111062	0.044592	0.488516	0.185236	0.019246
Chrom2	2109946	2111800	0.027528	0.103947	0.061230	0.011674
Chrom2	2111080	2112256	0.061409	0.128446	0.071748	0.029593
Chrom2	2111803	2112979	0.114805	0.233811	0.150901	0.061722
Chrom2	2112344	2113460	-0.063950	-0.108563	-0.057571	-0.040162
Chrom2	2113005	2114090	0.022169	0.063269	0.028400	-0.010022
Chrom2	2113501	2114367	0.106131	0.344999	0.158264	0.034131
Chrom2	2114108	2114674	0.029607	0.131893	0.031817	0.012422
Chrom2	2114372	2119432	0.059961	0.320390	0.088675	0.032405
Chrom2	2114675	2123287	0.084085	0.480550	0.222320	0.044489
Chrom2	2119554	2126371	0.067331	0.418312	0.160263	0.033430
Chrom2	2123333	2130863	0.087017	0.501859	0.185650	0.047643
Chrom2	2126725	2139230	0.063968	0.574619	0.180641	0.035524
Chrom2	2130968	2146154	0.057020	0.512799	0.228815	0.024480
Chrom2	2139360	2154083	0.143404	0.439744	0.420210	0.051823
Chrom2	2146196	2159343	0.196609	0.460396	0.447166	0.073761
Chrom2	2154167	2160178	0.116363	0.543511	0.494824	0.048727
Chrom2	2159348	2165118	0.076575	0.535218	0.424878	0.033889
Chrom2	2160199	2169196	0.071680	0.418759	0.323987	0.031757
Chrom2	2165627	2173562	0.026418	0.224020	0.145244	0.013384
Chrom2	2169217	2180117	0.051011	0.368241	0.244034	0.024115
Chrom2	2173581	2188273	0.037483	0.442521	0.163977	0.013983
Chrom2	2180126	2190327	0.026178	0.715364	0.138583	0.010216
Chrom2	2188361	2195848	0.069797	0.911723	0.373034	0.035192
Chrom2	2190346	2201647	0.028049	0.826290	0.114501	0.012685
Chrom2	2196048	2204080	-0.012043	1.143659	-0.046838	-0.007548
Chrom2	2201686	2208287	-0.009796	-2.717891	-0.036065	-0.005735
Chrom2	2204500	2213937	-0.005168	-0.397103	-0.023202	-0.003180
Chrom2	2208341	2217454	0.062695	0.835467	0.362690	0.032596
Chrom2	2213954	2224087	0.061645	0.846556	0.516207	0.031297
Chrom2	2217462	2226911	0.004631	0.584117	0.088070	0.002165
Chrom2	2224102	2228233	-0.023289	1.045727	-0.185392	-0.012333
Chrom2	2226967	2230254	-0.047052	1.021962	-0.371265	-0.024489
Chrom2	2228241	2236306	-0.021400	1.685802	-0.459928	-0.011066
Chrom2	2230255	2247798	0.003658	0.193498	0.098471	0.001338
Chrom2	2236601	2249647	0.011322	0.375296	0.162276	0.004532
Chrom2	2247830	2255453	0.019688	0.460924	0.199904	0.008279
Chrom2	2249694	2258478	0.024348	0.607039	0.275388	0.012068
Chrom2	2255711	2263043	0.030516	0.699855	0.388560	0.016201
Chrom2	2258621	2270229	0.032999	0.785960	0.552590	0.016783
Chrom2	2264173	2274664	0.058286	0.668313	0.525520	0.027069
Chrom2	2270254	2276705	0.090643	0.616582	0.493692	0.042548
Chrom2	2274674	2290257	0.104009	0.403946	0.351720	0.044907
Chrom2	2277418	2304225	0.067462	0.237541	0.196158	0.027433
Chrom2	2290263	2308776	0.019729	0.078944	0.052752	0.006640
Chrom2	2304241	2309645	0.055800	0.158938	0.115120	0.016380
Chrom2	2308836	2310366	0.163066	0.418436	0.370013	0.053558
Chrom2	2309664	2311322	0.153178	0.479041	0.415952	0.048605
Chrom2	2310381	2312692	0.075526	0.345450	0.217832	0.023746
Chrom2	2311348	2316370	0.078073	0.335301	0.190511	0.034869
Chrom2	2312705	2333210	0.230712	0.644253	0.564862	0.119308
Chrom2	2322020	2335608	0.246796	0.480909	0.411622	0.127103
Chrom2	2333489	2350116	0.108024	0.232324	0.188371	0.048021
Chrom2	2335648	2365494	0.053609	0.198816	0.126347	0.019290
Chrom2	2350846	2367431	0.017357	0.088620	0.037446	0.001368
Chrom2	2365561	2369167	0.028518	0.125590	0.067578	0.006226
Chrom2	2367643	2371270	0.044950	0.159060	0.100911	0.013512
Chrom2	2369244	2372725	0.015213	0.055129	0.027448	0.001294
Chrom2	2371455	2382145	-0.005559	-0.042799	-0.016964	-0.005589
Chrom2	2372821	2388125	-0.027711	-0.514634	-0.153874	-0.015012
Chrom2	2382767	2395323	-0.013319	-0.120856	-0.059928	-0.010124
Chrom2	2388143	2398833	0.096491	0.392607	0.291876	0.034089
Chrom2	2395632	2401212	0.137444	0.535405	0.409272	0.051591
