chr	windowStart	windowEnd	D	f_d	f_dM	d_f
Chrom1	349837	368050	-0.081138	-0.576760	-0.254409	-0.045506
Chrom1	363604	395574	-0.043084	-0.573787	-0.201593	-0.023234
Chrom1	368072	410951	0.003216	0.057763	0.021245	0.000660
Chrom1	395586	420873	0.015637	0.192460	0.104113	0.006512
Chrom1	411160	426028	0.071851	0.473338	0.401856	0.034343
Chrom1	420918	441525	0.016745	0.120561	0.074375	0.006217
Chrom1	426535	449847	-0.053487	-0.807502	-0.288678	-0.032209
Chrom1	441545	475648	-0.002735	-0.037496	-0.018823	-0.004742
Chrom1	450873	492580	0.027892	0.211358	0.148929	0.008982
Chrom1	475738	506266	0.005307	0.040617	0.025082	-0.001478
Chrom1	492611	512503	0.011225	0.111013	0.062497	0.001698
Chrom1	506516	531693	0.040362	0.270124	0.115047	0.015285
Chrom1	512575	534117	0.209409	0.520168	0.318411	0.098148
Chrom1	531811	537487	0.281769	0.527107	0.323401	0.133102
Chrom1	534143	538527	0.222084	0.348587	0.197022	0.104639
Chrom1	537489	540430	0.491274	0.498695	0.395388	0.280010
Chrom1	538658	542546	0.418587	0.562063	0.374836	0.220081
Chrom1	540514	553805	0.125492	0.328795	0.157586	0.052674
Chrom1	542688	555628	0.260506	0.467465	0.236337	0.132120
Chrom1	553809	567811	0.330082	0.587323	0.332792	0.176451
Chrom1	555660	571249	0.024675	0.166604	0.074659	0.007238
Chrom1	567921	586274	-0.054432	-1.227846	-0.274998	-0.032391
Chrom1	571875	593746	-0.008888	-0.395212	-0.194967	-0.004356
Chrom1	586302	635252	0.001602	0.070650	0.034436	0.000831
Chrom1	594313	649476	-0.004612	-0.127442	-0.033239	-0.003125
Chrom1	635287	650794	-0.039691	3.404129	-0.151642	-0.021809
Chrom1	649502	652337	-0.056976	1.026054	-0.213668	-0.028645
Chrom1	650815	653335	0.029951	0.526341	0.094487	0.013941
Chrom1	652370	655677	0.128391	0.824809	0.447654	0.066921
Chrom1	653454	662075	0.097529	0.953990	0.581261	0.049596
Chrom1	655726	693717	0.019707	0.689648	0.220710	0.010828
Chrom1	662946	695878	0.008047	0.394087	0.066470	0.005548
Chrom1	693982	696414	0.050614	0.736576	0.232812	0.025911
Chrom1	695949	697500	0.036349	0.649738	0.181048	0.013853
Chrom1	696488	698419	0.114729	0.819997	0.496282	0.057363
Chrom1	697564	699591	0.198944	0.838483	0.739737	0.100066
Chrom1	698477	700545	0.262404	0.850316	0.773089	0.128143
Chrom1	699596	701448	0.305908	0.815560	0.733184	0.161949
Chrom1	700553	702639	0.241488	0.795961	0.656373	0.127071
Chrom1	701469	705532	0.228931	0.806691	0.679770	0.120895
Chrom1	702674	706139	0.332483	0.794116	0.624899	0.174222
Chrom1	705553	711284	0.349749	0.805074	0.604115	0.190667
Chrom1	706141	717285	0.272816	0.797507	0.651232	0.143042
Chrom1	711538	718043	0.259668	0.745490	0.612324	0.118770
Chrom1	717291	720626	0.204932	0.723046	0.607781	0.096577
Chrom1	718049	749127	0.109155	0.732257	0.499638	0.045777
Chrom1	728447	749947	0.080794	0.410390	0.227257	0.031910
Chrom1	749160	750439	0.148903	0.388878	0.299947	0.078957
Chrom1	749948	755188	0.149807	0.536597	0.448814	0.064683
Chrom1	750466	771787	0.073639	0.613918	0.339811	0.024990
Chrom1	755427	802546	-0.026662	-0.859033	-0.154178	-0.013453
Chrom1	771788	846930	-0.003960	-0.078205	-0.029833	-0.003790
Chrom1	802709	848248	0.088832	0.779873	0.579215	0.040453
Chrom1	846937	848917	0.168659	0.639390	0.516879	0.074679
Chrom1	848252	851707	0.131753	0.621658	0.392796	0.066687
Chrom1	848924	866062	0.057606	0.863107	0.315468	0.033476
Chrom1	851729	866097	-0.001942	-0.230113	-0.039736	-0.000444
Chrom1	866063	873574	0.002499	0.218333	0.122590	0.001585
Chrom1	866098	886634	0.009999	0.628710	0.209317	0.005040
Chrom1	876087	889866	0.013186	0.559325	0.153880	0.005444
Chrom1	886640	891518	0.074422	0.931497	0.339279	0.038253
Chrom1	889890	892544	0.132100	1.000000	0.525115	0.073493
Chrom1	891553	896526	0.178868	0.721534	0.588896	0.087145
Chrom1	892552	898437	0.252591	0.600708	0.529322	0.122170
Chrom1	896531	900639	0.190676	0.555380	0.421849	0.085438
Chrom1	898479	902236	0.126665	0.518994	0.293288	0.061549
Chrom1	900721	902947	0.174761	0.522529	0.368080	0.093414
Chrom1	902266	903622	0.053336	0.288991	0.203902	0.026679
Chrom1	902959	908801	0.084087	0.584793	0.440306	0.041998
Chrom1	903624	913890	0.096412	0.729659	0.621491	0.046527
Chrom1	908963	915433	0.110005	0.608268	0.451366	0.055250
Chrom1	913892	917236	-0.041696	-2.850130	-0.103155	-0.021792
Chrom1	915506	919799	-0.003742	-0.069778	-0.008444	-0.009308
Chrom1	917313	922496	0.249881	0.676995	0.443733	0.128468
Chrom1	919917	935063	0.295713	0.719259	0.571951	0.166130
Chrom1	922594	940331	0.270994	0.748130	0.663434	0.152889
Chrom1	935280	960172	0.122829	0.675376	0.506177	0.061321
Chrom1	940541	961571	-0.015774	-0.795980	-0.083680	-0.011188
Chrom1	960207	965843	0.026371	0.328128	0.090325	0.007281
Chrom1	961652	980704	0.036564	0.337080	0.165815	0.014990
Chrom1	965947	988814	0.038747	0.369148	0.176573	0.019029
Chrom1	983544	1010405	0.009832	0.179396	0.053436	0.004614
Chrom1	988846	1047088	-0.017668	-4.718411	-0.292613	-0.009053
Chrom1	1010900	1074083	-0.000338	-0.019485	-0.007519	-0.000590
Chrom1	1047124	1087082	0.026730	0.464979	0.254549	0.012480
Chrom1	1076745	1093920	0.084292	0.614377	0.449208	0.038705
Chrom1	1087160	1111872	0.077109	0.296903	0.259666	0.034337
Chrom1	1093924	1128092	0.013411	0.076125	0.065925	0.007291
Chrom1	1111989	1148232	-0.004707	-0.169514	-0.090489	-0.002348
Chrom1	1128109	1154600	-0.020883	-1.049745	-0.331841	-0.010304
Chrom1	1148318	1159337	-0.086747	1.419670	-0.478621	-0.041762
Chrom1	1154698	1161633	0.067358	0.839317	0.201793	0.031503
Chrom1	1159725	1163283	0.198766	0.790879	0.515947	0.099817
Chrom1	1161659	1167184	0.154049	0.661521	0.414251	0.069180
Chrom1	1163318	1169818	0.119799	0.596522	0.399986	0.048013
Chrom1	1167191	1172682	0.107935	0.531586	0.300990	0.046744
Chrom1	1169947	1175234	0.275921	0.780765	0.593971	0.141982
Chrom1	1172765	1176888	0.360589	0.796262	0.730894	0.191003
Chrom1	1175299	1179249	0.146896	0.559057	0.298240	0.061117
Chrom1	1176922	1191254	0.066397	0.411001	0.150691	0.023432
Chrom1	1179300	1197452	0.200228	0.597178	0.417411	0.101193
Chrom1	1191683	1201963	0.274974	0.628422	0.515087	0.132790
Chrom1	1197532	1207893	0.274100	0.692586	0.509160	0.124149
Chrom1	1201974	1221000	0.110925	0.497966	0.225904	0.037264
Chrom1	1207917	1234124	0.140990	0.671157	0.378260	0.058446
Chrom1	1221688	1240112	0.310332	0.786504	0.679855	0.159560
Chrom1	1235649	1243779	0.326769	0.707473	0.551449	0.161867
Chrom1	1240182	1246836	0.213119	0.709192	0.505369	0.097153
Chrom1	1243807	1251879	0.082883	0.635159	0.295427	0.034711
Chrom1	1246931	1278918	0.005697	0.128784	0.021507	-0.001235
Chrom1	1252043	1280784	0.104017	0.725493	0.273157	0.046010
Chrom1	1278923	1282588	0.217373	0.815487	0.388847	0.101407
Chrom1	1280909	1284824	0.121167	0.606010	0.231882	0.049937
Chrom1	1282593	1289867	0.152440	0.547099	0.295531	0.071294
Chrom1	1285091	1302756	0.138284	0.608662	0.477842	0.065086
Chrom1	1289984	1303935	0.071889	0.404957	0.334379	0.028661
Chrom1	1302805	1307420	0.177813	0.543933	0.390342	0.086630
Chrom1	1304042	1309961	0.216419	0.760340	0.488748	0.113714
Chrom1	1307486	1315519	0.220630	0.694736	0.423857	0.110806
Chrom1	1309966	1318375	0.234388	0.647002	0.415612	0.112136
Chrom1	1315520	1319917	0.231114	0.643312	0.371370	0.099968
Chrom1	1318376	1322477	0.240722	0.653608	0.390978	0.112978
Chrom1	1319948	1325234	0.406438	0.736419	0.558324	0.232131
Chrom1	1322701	1336359	0.360872	0.719772	0.545189	0.189368
Chrom1	1325369	1336955	0.062052	0.288834	0.165641	0.030192
Chrom1	1336437	1348366	0.154691	0.541737	0.343078	0.075549
Chrom1	1336980	1388193	0.147264	0.761331	0.442503	0.060770
Chrom1	1348415	1399376	0.202341	0.721424	0.459784	0.088990
Chrom1	1392541	1406531	0.306029	0.706207	0.521731	0.160044
Chrom1	1399397	1436252	0.187177	0.686119	0.501608	0.082671
Chrom1	1408340	1456349	0.152442	0.728687	0.512443	0.071112
Chrom1	1436273	1458673	0.298093	0.624046	0.457731	0.161544
Chrom1	1456353	1472052	0.344758	0.620714	0.503960	0.187975
Chrom1	1458748	1512258	0.173853	0.657600	0.555746	0.077476
Chrom1	1472713	1517779	0.037084	0.545078	0.382265	0.016303
Chrom1	1512300	1522482	0.046815	0.601410	0.375990	0.021857
Chrom1	1517781	1530247	0.003955	0.102864	0.038107	0.000700
Chrom1	1522491	1533183	-0.019193	-0.637214	-0.119367	-0.011937
Chrom1	1530341	1535932	0.075234	0.586735	0.317583	0.033947
Chrom1	1533293	1553438	0.098901	0.627037	0.513873	0.050367
Chrom1	1536042	1567842	0.032919	0.427145	0.320774	0.016177
Chrom1	1553538	1597067	0.009049	0.295921	0.165978	0.004365
Chrom1	1567992	1605655	-0.023552	-1.393263	-0.357086	-0.010857
Chrom1	1597380	1608240	-0.013934	-0.346195	-0.140660	-0.006349
Chrom1	1605685	1609083	-0.071796	-1.958475	-0.240149	-0.035950
Chrom1	1608286	1626413	-0.044746	-0.934477	-0.149456	-0.023035
Chrom1	1609085	1648355	0.034041	0.447565	0.285145	0.015578
Chrom1	1626417	1677302	0.035074	0.430966	0.272728	0.015449
Chrom1	1649085	1680212	0.078529	0.583808	0.405600	0.036491
Chrom1	1677330	1682787	0.061310	0.522694	0.282418	0.027890
Chrom1	1680353	1687041	0.034805	0.448298	0.229807	0.015483
Chrom1	1682949	1688657	0.077237	0.653029	0.522851	0.037270
Chrom1	1687087	1700381	0.097471	0.568562	0.372870	0.045170
Chrom1	1688713	1711994	0.047857	0.339512	0.162534	0.019388
Chrom1	1700701	1738897	0.020116	0.222119	0.109452	0.007487
Chrom1	1712153	1747426	0.025471	0.302623	0.219967	0.011188
Chrom1	1738929	1771847	-0.022516	-1.496433	-0.136953	-0.009871
Chrom1	1748860	1786114	-0.048436	2.380599	-0.352848	-0.020872
Chrom1	1771874	1807113	-0.038552	-1.245508	-0.312027	-0.017677
Chrom1	1786130	1866180	-0.043013	-0.816525	-0.281332	-0.020506
Chrom1	1812127	1873966	-0.033530	-1.252963	-0.373865	-0.017350
Chrom1	1866181	1891913	-0.025315	-2.080696	-0.271053	-0.013982
Chrom1	1874280	1909294	-0.016218	-0.567979	-0.143916	-0.008953
Chrom1	1891931	1924400	0.000423	0.012390	0.004463	0.000890
Chrom1	1909523	1955137	0.007600	0.196319	0.075591	0.003437
Chrom1	1924410	1959116	0.027207	0.422720	0.221980	0.012119
Chrom1	1955834	1968043	0.045811	0.312717	0.254385	0.019630
Chrom1	1959173	1971651	0.112204	0.513196	0.419527	0.047582
Chrom1	1969232	1973770	0.134638	0.811883	0.534534	0.060734
Chrom1	1971702	1975932	0.072660	0.701856	0.310748	0.031571
Chrom1	1973805	1978756	0.048424	0.608430	0.240762	0.019689
Chrom1	1976182	1982125	0.018206	0.491424	0.120381	0.005404
Chrom1	1978791	1990735	0.019652	0.419413	0.098155	0.004016
Chrom1	1982259	1999410	0.053465	0.582723	0.281976	0.020893
Chrom1	1991080	2001230	0.031999	0.453395	0.274946	0.013373
Chrom1	1999430	2004985	0.114053	0.769792	0.535465	0.050015
Chrom1	2001384	2009084	0.150080	0.781282	0.603894	0.067623
Chrom1	2005048	2014770	0.053032	0.587436	0.419954	0.022195
Chrom1	2009201	2025548	-0.004728	-0.377933	-0.064336	-0.003006
Chrom1	2014781	2030805	0.029359	0.531811	0.225683	0.010210
Chrom1	2025844	2034022	0.051622	0.565176	0.334048	0.019533
Chrom1	2030873	2053949	0.006388	0.157986	0.058321	-0.001333
Chrom1	2034156	2076778	0.017456	0.308717	0.111241	0.006937
Chrom1	2054154	2092074	0.038555	0.488024	0.240805	0.016991
Chrom1	2076822	2101266	0.023444	0.458697	0.252396	0.009951
Chrom1	2092323	2112860	0.035204	0.393653	0.222893	0.014455
Chrom1	2101277	2116683	0.071493	0.569881	0.405793	0.031457
Chrom1	2114187	2142425	0.053659	0.716748	0.540441	0.025497
Chrom1	2116698	2154891	0.042795	0.551462	0.327980	0.020362
Chrom1	2142677	2158972	0.065702	0.597160	0.387634	0.032185
Chrom1	2155061	2171712	0.034101	0.452681	0.258726	0.015409
Chrom1	2159126	2183843	0.087877	0.655393	0.469027	0.037928
Chrom1	2171717	2206930	0.121198	0.769889	0.675142	0.055103
Chrom1	2183939	2208918	0.064758	0.665212	0.489365	0.028544
Chrom1	2206992	2219907	0.069663	0.610134	0.413481	0.030960
Chrom1	2209317	2278545	0.045510	0.623418	0.435987	0.020080
Chrom1	2219911	2296396	0.010689	0.336785	0.185266	0.004899
Chrom1	2278869	2325984	0.036103	0.656809	0.448368	0.017606
Chrom1	2296718	2333316	0.020676	0.690688	0.150168	0.011049
Chrom1	2326009	2343038	0.005231	0.170813	0.036197	0.002176
Chrom1	2333429	2347354	0.029940	0.497917	0.165358	0.011693
Chrom1	2343054	2375420	0.016034	0.402823	0.099454	0.004723
Chrom1	2347383	2383638	0.038970	0.530816	0.285809	0.014483
Chrom1	2375447	2383958	0.214203	0.714886	0.535862	0.100193
Chrom1	2383647	2384608	0.279444	0.799803	0.689039	0.152386
Chrom1	2383986	2399484	0.112614	0.900530	0.704859	0.054824
Chrom1	2385661	2403236	0.013733	0.382415	0.098126	0.008176
Chrom1	2399560	2408193	0.032287	0.470767	0.169016	0.015186
Chrom1	2403389	2413364	0.029286	0.408490	0.193638	0.010606
Chrom1	2408303	2416955	0.032586	0.425166	0.291328	0.013195
Chrom1	2413437	2423579	0.066058	0.592310	0.420147	0.028581
Chrom1	2417188	2443353	0.065584	0.642380	0.451772	0.028850
Chrom1	2423588	2447985	0.094460	0.752640	0.618945	0.042201
Chrom1	2443567	2454577	0.102546	0.724064	0.559446	0.043554
Chrom1	2448275	2467160	0.033128	0.500151	0.269595	0.012248
Chrom1	2454586	2470252	0.003402	0.100400	0.041087	0.001366
Chrom1	2467197	2476500	-0.007906	-0.350438	-0.104016	-0.004062
Chrom1	2470497	2490707	0.023817	0.568267	0.198906	0.009855
Chrom1	2476517	2496293	0.105782	0.760925	0.549480	0.046651
Chrom1	2490729	2501562	0.092220	0.668702	0.507423	0.040934
Chrom1	2496613	2504534	0.049479	0.522814	0.306433	0.021138
Chrom1	2501641	2507543	0.063746	0.547171	0.270360	0.025641
Chrom1	2504668	2510599	0.064699	0.523677	0.188014	0.025013
Chrom1	2507688	2532204	0.068358	0.593789	0.254505	0.027213
Chrom1	2510605	2563064	0.072859	0.786663	0.613072	0.031063
Chrom1	2532268	2578464	0.037432	0.513712	0.353322	0.015287
Chrom1	2570962	2579909	0.034022	0.428319	0.236918	0.014334
Chrom1	2578469	2590585	0.043845	0.576266	0.277230	0.019664
Chrom1	2579956	2594149	0.054552	0.563845	0.261176	0.025392
Chrom1	2590669	2595862	0.192213	0.699917	0.482066	0.096130
Chrom1	2594204	2608579	0.144679	0.581809	0.383152	0.069225
Chrom1	2595921	2610620	0.030112	0.340490	0.149360	0.014211
Chrom1	2608722	2614714	0.078165	0.744857	0.484033	0.038304
Chrom1	2610640	2625558	0.061157	0.592677	0.421113	0.028934
Chrom1	2614812	2636895	0.029005	0.205037	0.155809	0.014365
Chrom1	2625685	2638252	0.117894	0.371701	0.303154	0.064407
Chrom1	2636899	2641560	0.221525	0.589527	0.497942	0.126512
Chrom1	2638311	2657587	0.186316	0.698787	0.605839	0.095226
Chrom1	2641574	2660507	0.089820	0.738178	0.568329	0.042170
Chrom1	2658021	2672721	0.124494	0.742127	0.536472	0.055222
Chrom1	2660533	2676121	0.107647	0.729601	0.369977	0.045787
Chrom1	2672770	2684342	0.005677	0.335724	0.033782	0.002077
Chrom1	2676228	2690551	0.042955	0.467696	0.264300	0.021171
Chrom1	2684448	2691310	0.126266	0.615733	0.438003	0.059600
Chrom1	2690607	2696575	0.173425	0.723778	0.430228	0.082764
Chrom1	2691312	2719304	0.069632	0.295578	0.226256	0.030102
Chrom1	2696622	2723767	0.020898	0.153575	0.119703	0.006807
Chrom1	2719340	2727411	0.057848	0.630930	0.385514	0.024081
Chrom1	2723773	2730900	0.095053	0.717448	0.455476	0.042261
Chrom1	2727429	2740286	0.053494	0.738080	0.417573	0.023678
Chrom1	2731228	2751426	0.023013	0.567880	0.270821	0.010252
Chrom1	2740294	2759163	0.071579	0.681813	0.466783	0.029399
Chrom1	2751440	2764303	0.126838	0.777895	0.611719	0.058468
Chrom1	2759180	2768910	0.058080	0.662671	0.340528	0.025844
Chrom1	2764545	2773667	0.015324	0.296740	0.125174	0.006650
Chrom1	2768921	2783777	0.023477	0.260108	0.181648	0.010297
Chrom1	2774835	2790673	0.033427	0.169450	0.105408	0.008401
Chrom1	2785878	2799515	0.037762	0.195210	0.116791	0.014549
Chrom1	2790707	2806305	0.024018	0.235801	0.136618	0.009496
Chrom1	2800869	2808489	0.040529	0.397540	0.282528	0.015606
Chrom1	2806392	2813485	0.030607	0.350577	0.294481	0.014299
Chrom1	2808495	2833086	0.041274	0.341393	0.232115	0.015750
Chrom1	2813897	2841899	0.021434	0.294080	0.143261	0.005854
Chrom1	2833169	2852570	-0.025652	-4.882427	-0.254126	-0.012854
Chrom1	2844865	2872752	-0.007114	-0.274532	-0.067495	-0.003202
Chrom1	2853223	2876699	0.029069	0.468839	0.311264	0.013563
Chrom1	2872946	2882894	0.008066	0.055301	0.036850	0.003264
Chrom1	2876805	2887183	-0.003905	-0.030998	-0.019750	-0.002618
Chrom1	2882923	2894091	0.008181	0.152932	0.080104	0.002957
Chrom1	2887263	2908081	0.016088	0.392831	0.167635	0.005708
Chrom1	2894213	2914553	0.015153	0.178866	0.085197	0.006516
Chrom1	2908091	2919932	0.055708	0.366093	0.194778	0.026306
Chrom1	2915196	2921442	0.049574	0.524140	0.231717	0.025079
Chrom1	2919944	2925990	0.023875	0.396659	0.181965	0.008868
Chrom1	2921716	2937151	0.044584	0.515089	0.373062	0.018345
Chrom1	2926140	2954085	0.057980	0.688616	0.404283	0.022556
Chrom1	2937160	2963425	0.029433	0.393153	0.149651	0.007390
Chrom1	2954868	2967094	0.021852	0.111209	0.056144	0.010338
Chrom1	2963493	2974583	0.057189	0.216394	0.138253	0.025990
Chrom1	2967452	2983720	0.024858	0.198123	0.133342	0.009300
Chrom1	2974637	2996760	0.025073	0.340827	0.208242	0.010732
Chrom1	2984851	2999427	0.037304	0.449875	0.311356	0.016447
Chrom1	2996806	3003652	0.039019	0.445016	0.331120	0.017453
Chrom1	2999616	3006073	0.032544	0.409880	0.284125	0.014233
Chrom1	3003662	3013374	-0.004714	-0.121369	-0.054926	-0.004856
Chrom1	3006161	3019210	0.027292	0.409074	0.262029	0.008440
Chrom1	3013419	3024145	0.049301	0.633480	0.347836	0.020296
Chrom1	3019217	3030469	0.000195	0.008152	0.001124	-0.001060
Chrom1	3024713	3042379	0.045449	0.640037	0.267679	0.021036
Chrom1	3030496	3046791	0.080316	0.690756	0.586216	0.036162
Chrom1	3042395	3061932	0.049559	0.569800	0.422295	0.022868
Chrom1	3046869	3065856	0.037447	0.485825	0.326382	0.018828
Chrom1	3061996	3066777	0.043313	0.282536	0.214711	0.018777
Chrom1	3065887	3074300	0.045309	0.256676	0.194687	0.016754
Chrom1	3066793	3089745	0.010693	0.156808	0.095575	0.003213
Chrom1	3074453	3122827	0.007106	0.248932	0.121394	0.003095
Chrom1	3089762	3127079	0.111448	0.711740	0.629181	0.046563
Chrom1	3124357	3129466	0.141639	0.635654	0.558922	0.061704
Chrom1	3127083	3132680	0.075003	0.421321	0.327210	0.029366
Chrom1	3129486	3137645	0.045523	0.363652	0.277431	0.016104
Chrom1	3132681	3144791	0.125649	0.658366	0.586073	0.053158
Chrom1	3137848	3175046	0.121929	0.720343	0.658213	0.050828
Chrom1	3147215	3186403	0.131067	0.699001	0.649464	0.058317
Chrom1	3175814	3188988	0.249599	0.739857	0.727259	0.115374
Chrom1	3186447	3200517	0.203536	0.731680	0.700560	0.091849
Chrom1	3189022	3202828	0.146963	0.668990	0.606952	0.065822
Chrom1	3200586	3204701	0.106311	0.592652	0.533834	0.049371
Chrom1	3202990	3206304	0.014977	0.133723	0.115066	0.006974
Chrom1	3204704	3209922	0.008184	0.068531	0.056480	0.003930
Chrom1	3206544	3213496	0.016103	0.195857	0.145908	0.007518
Chrom1	3210529	3215843	0.030044	0.307383	0.275606	0.014552
Chrom1	3213541	3219023	0.020361	0.172619	0.161013	0.010115
Chrom1	3215900	3220007	0.016621	0.126978	0.119829	0.007981
Chrom1	3219270	3221958	0.021182	0.154574	0.138301	0.009623
Chrom1	3220010	3223945	0.092137	0.232252	0.215417	0.035190
Chrom1	3222010	3226980	0.146433	0.245058	0.226348	0.052395
Chrom1	3224221	3227984	0.059401	0.198046	0.169743	0.026758
Chrom1	3226988	3229032	0.024188	0.102437	0.081636	0.012323
Chrom1	3227995	3230766	0.031073	0.121078	0.074271	0.018059
Chrom1	3229044	3232507	0.008086	0.057195	0.031485	0.004470
Chrom1	3230821	3234070	0.006767	0.045010	0.037745	0.004338
Chrom1	3232589	3236018	0.009775	0.094438	0.081352	0.005346
Chrom1	3234227	3239556	0.002283	0.171502	0.071052	0.001038
Chrom1	3236226	3247372	0.008515	0.511060	0.275307	0.003652
Chrom1	3239686	3253635	0.004374	0.333631	0.098590	0.001175
Chrom1	3247572	3255954	0.006405	0.104041	0.070869	0.002731
Chrom1	3254362	3258712	0.021703	0.151549	0.141166	0.011404
Chrom1	3256065	3260444	0.022452	0.135719	0.130871	0.012089
Chrom1	3258957	3262378	0.025571	0.104330	0.103088	0.015096
Chrom1	3260618	3265129	0.029937	0.117479	0.115800	0.017668
Chrom1	3262428	3268385	0.022150	0.152142	0.144498	0.011071
Chrom1	3265365	3269663	0.008554	0.114378	0.092707	0.003423
Chrom1	3268386	3270635	-0.008992	-0.334279	-0.137279	-0.004987
Chrom1	3269715	3273668	-0.006435	-0.614324	-0.156624	-0.003414
Chrom1	3270728	3274536	-0.002836	-0.138263	-0.066345	-0.000931
Chrom1	3273679	3276143	-0.025571	-0.582951	-0.270051	-0.011499
Chrom1	3274538	3278104	-0.004194	-0.064650	-0.033458	-0.001144
Chrom1	3276146	3284998	0.014842	0.322788	0.167000	0.007550
Chrom1	3278130	3296723	0.016687	0.387054	0.252044	0.007272
Chrom1	3285046	3311532	0.020079	0.383784	0.290690	0.008756
Chrom1	3296839	3315374	-0.011858	-0.532756	-0.169403	-0.006190
Chrom1	3311717	3316269	-0.007443	-0.526187	-0.121310	-0.003928
Chrom1	3315491	3319230	0.007886	0.202409	0.118790	0.003730
Chrom1	3316374	3320594	0.051715	0.425809	0.312767	0.020726
Chrom1	3319303	3323094	0.125377	0.612952	0.491528	0.061165
Chrom1	3320700	3330199	0.103682	0.488309	0.377100	0.050644
Chrom1	3323145	3347143	-0.017323	-0.259178	-0.132289	-0.009267
Chrom1	3331217	3355005	-0.003930	-0.076719	-0.037713	-0.003479
Chrom1	3347262	3362487	0.019989	0.319913	0.176270	0.007495
Chrom1	3355789	3378942	0.001054	0.040237	0.014398	-0.001202
Chrom1	3364150	3380430	0.011345	0.323545	0.188500	0.004349
Chrom1	3379255	3382423	0.027122	0.804400	0.572671	0.013270
Chrom1	3380679	3394776	-0.008392	-0.410324	-0.167513	-0.005407
