chr	windowStart	windowEnd	D	f_d	f_dM	d_f
Chrom5	481071	482535	0.030255	0.156515	0.073411	0.025736
Chrom5	481706	488475	0.111535	0.461753	0.366309	0.059900
Chrom5	482562	499282	0.114957	0.517854	0.468793	0.051865
Chrom5	488865	508875	0.088321	0.476503	0.409561	0.037701
Chrom5	499459	513897	0.082288	0.482482	0.391434	0.036935
Chrom5	508882	520489	0.073634	0.430232	0.332985	0.036176
Chrom5	513932	524309	0.057935	0.380479	0.252075	0.026653
Chrom5	520671	533458	0.098829	0.487882	0.312590	0.040248
Chrom5	524323	537557	0.049752	0.294384	0.154563	0.018753
Chrom5	533508	544526	0.021439	0.075994	0.033675	0.000630
Chrom5	537679	559094	0.075866	0.179466	0.092299	0.028536
Chrom5	545241	562593	0.069139	0.269544	0.164942	0.027538
Chrom5	559154	567118	0.027468	0.147168	0.099193	0.009167
Chrom5	562834	580025	0.169266	0.538742	0.401331	0.076982
Chrom5	567129	592136	0.325919	0.735241	0.544002	0.185029
Chrom5	580823	601921	0.164529	0.619459	0.319293	0.081032
Chrom5	592251	605536	-0.050728	-0.892007	-0.112974	-0.017215
Chrom5	602179	608011	-0.056312	-0.495602	-0.097209	-0.017510
Chrom5	605572	611142	-0.055887	-0.726483	-0.110557	-0.018830
Chrom5	608040	614530	0.000456	0.001992	0.000713	0.001921
Chrom5	611446	619049	0.116691	0.232015	0.131279	0.056038
Chrom5	614550	622043	0.118932	0.357584	0.145188	0.065702
Chrom5	619059	624929	0.054320	0.200636	0.058118	0.030755
Chrom5	622047	627291	0.047593	0.089472	0.039810	0.027933
Chrom5	625059	631787	0.064100	0.147607	0.079371	0.037143
Chrom5	627329	639060	-0.019159	-0.232350	-0.057234	-0.004649
Chrom5	631916	643943	-0.078238	5.263707	-0.264220	-0.029370
Chrom5	639514	645369	-0.065969	-0.476068	-0.118939	-0.022609
Chrom5	643957	647060	-0.045149	-0.247687	-0.061991	-0.012329
Chrom5	645381	648857	-0.128501	1.929031	-0.197968	-0.040624
Chrom5	647084	653207	-0.073632	-2.351378	-0.134352	-0.025236
Chrom5	648862	656307	-0.002458	-0.021517	-0.006415	0.003961
Chrom5	653377	658881	-0.006749	-0.066632	-0.019155	-0.000450
Chrom5	656375	660209	0.054623	0.184915	0.102319	0.025095
Chrom5	658899	669803	0.064616	0.203773	0.116243	0.028484
Chrom5	660224	671654	0.089622	0.295143	0.175233	0.026762
Chrom5	669806	672758	0.175622	0.282650	0.218249	0.052031
Chrom5	671682	680516	0.100065	0.155102	0.121812	0.026600
Chrom5	672774	686652	0.011692	0.025893	0.012349	-0.002219
Chrom5	680589	688012	-0.027568	-0.037366	-0.016378	-0.012133
Chrom5	686684	693860	-0.019514	-0.028303	-0.014644	-0.010834
Chrom5	688052	712935	0.035779	0.089448	0.047831	0.009264
Chrom5	693872	716304	0.012839	0.038677	0.021577	0.005109
Chrom5	712941	719652	0.115100	0.290244	0.200829	0.051774
Chrom5	716342	726621	0.130921	0.453756	0.316232	0.057690
Chrom5	719793	737374	0.025608	0.162386	0.088426	0.009365
Chrom5	726903	739340	0.016123	0.080552	0.042955	0.002462
Chrom5	737415	747472	0.040140	0.181173	0.127088	0.016776
Chrom5	739346	748298	0.090570	0.314698	0.266661	0.047452
Chrom5	747566	751162	0.094965	0.229637	0.172573	0.045145
Chrom5	748380	751517	-0.005032	-0.013763	-0.007111	-0.008386
Chrom5	751177	755060	0.054894	0.259255	0.157002	0.031499
Chrom5	751548	761563	0.063971	0.285006	0.218962	0.030623
Chrom5	755782	771727	0.060153	0.290460	0.221209	0.025178
Chrom5	761573	801299	0.010791	0.052012	0.035298	0.003709
Chrom5	772886	814611	0.048990	0.201882	0.132356	0.024803
Chrom5	801432	821108	0.133184	0.451683	0.333223	0.067885
Chrom5	815509	824217	0.106537	0.297941	0.214483	0.052027
Chrom5	821215	829029	0.035743	0.122915	0.070637	0.014203
Chrom5	824223	835516	0.087389	0.242343	0.174507	0.033578
Chrom5	829050	842259	0.125441	0.280800	0.253083	0.045574
Chrom5	836197	863109	0.094100	0.304499	0.251389	0.033830
Chrom5	842337	877790	0.096253	0.367969	0.262221	0.035575
Chrom5	864373	887039	0.086907	0.400935	0.290027	0.031684
Chrom5	877875	897146	0.001371	0.010070	0.004914	-0.000484
Chrom5	887530	908728	-0.038281	-0.292067	-0.124103	-0.016611
Chrom5	897181	914267	0.008707	0.060393	0.038527	0.003263
Chrom5	908733	925023	-0.002404	-0.014778	-0.008614	-0.002079
Chrom5	916395	936235	-0.008156	-0.032430	-0.017622	-0.002625
Chrom5	925051	943824	-0.017651	-0.089269	-0.042726	-0.008855
Chrom5	936355	962209	-0.049302	-0.399097	-0.158034	-0.024054
Chrom5	943829	970780	-0.010339	-0.087764	-0.036064	-0.003855
Chrom5	962307	982519	0.019331	0.152870	0.064156	0.006945
Chrom5	970959	984635	0.032402	0.226376	0.115455	0.012001
Chrom5	982548	988207	0.050147	0.415682	0.247460	0.021531
Chrom5	984664	990200	0.019048	0.160856	0.097645	0.008301
Chrom5	988233	999778	0.060356	0.196220	0.108985	0.016696
Chrom5	990473	1001596	0.275047	0.343550	0.225653	0.140673
Chrom5	999928	1003633	0.247693	0.392080	0.297304	0.138783
Chrom5	1001618	1012853	0.175870	0.329236	0.261438	0.080969
Chrom5	1004090	1031216	0.136623	0.281880	0.221843	0.057963
Chrom5	1012880	1039042	0.135484	0.392308	0.255867	0.050661
Chrom5	1031838	1042814	0.129292	0.538547	0.307610	0.048436
Chrom5	1039110	1049157	-0.064178	-0.328957	-0.137542	-0.030750
Chrom5	1043602	1051069	-0.139470	-0.485067	-0.209212	-0.070500
Chrom5	1049168	1052788	-0.009020	-0.023994	-0.012236	-0.003859
Chrom5	1051151	1054530	0.022791	0.072493	0.030259	0.012686
Chrom5	1052904	1056603	-0.030685	-0.141843	-0.040370	-0.018229
Chrom5	1054589	1059524	-0.050926	-0.314214	-0.090922	-0.028975
Chrom5	1056613	1061944	0.035035	0.160055	0.100225	0.014248
Chrom5	1059865	1064089	0.109221	0.275283	0.239606	0.040904
Chrom5	1062332	1068314	0.018581	0.039808	0.029608	0.006196
Chrom5	1064170	1070077	-0.197759	-0.507991	-0.275869	-0.092056
Chrom5	1068549	1072517	-0.247731	-0.588871	-0.293424	-0.120336
Chrom5	1070086	1080764	-0.143707	-0.336361	-0.178071	-0.066802
Chrom5	1072563	1085524	-0.004076	-0.009533	-0.005760	-0.002477
Chrom5	1080950	1088071	-0.010037	-0.034752	-0.020896	-0.008286
Chrom5	1085531	1111462	0.069171	0.227756	0.128367	0.022877
Chrom5	1088090	1116021	0.138954	0.435071	0.268124	0.059390
Chrom5	1112509	1116844	0.072177	0.436233	0.239495	0.032122
Chrom5	1116060	1118675	-0.013337	-0.077734	-0.020512	0.010917
Chrom5	1116874	1120498	-0.109257	-1.314034	-0.177286	-0.036220
Chrom5	1118698	1124313	-0.084102	-0.916311	-0.182332	-0.033460
Chrom5	1120515	1137216	-0.002035	-0.009849	-0.004596	0.003039
Chrom5	1124769	1147310	0.058376	0.254494	0.183720	0.026624
Chrom5	1137243	1155507	0.046769	0.202287	0.142717	0.018810
Chrom5	1148229	1166510	0.081448	0.184948	0.138769	0.037133
Chrom5	1155532	1171561	0.055788	0.201327	0.144866	0.024879
Chrom5	1166563	1180087	0.041344	0.423875	0.267494	0.018165
Chrom5	1172642	1185487	0.061476	0.397496	0.319715	0.028713
Chrom5	1180115	1194218	0.058746	0.286681	0.207792	0.027494
Chrom5	1185956	1197946	0.078600	0.308687	0.200545	0.037560
Chrom5	1194339	1198551	-0.006690	-0.039205	-0.017930	0.000521
Chrom5	1197957	1212574	0.001021	0.005596	0.002551	-0.005976
Chrom5	1198616	1218437	0.019872	0.164255	0.080936	0.004419
Chrom5	1212580	1221709	-0.023061	-0.958825	-0.123548	-0.012027
Chrom5	1218654	1229157	-0.011664	-0.069141	-0.026998	-0.013445
Chrom5	1222542	1235714	0.233705	0.560071	0.428608	0.117211
Chrom5	1229158	1245250	0.389002	0.699616	0.540959	0.211734
Chrom5	1235836	1247150	0.309661	0.676118	0.488652	0.153657
Chrom5	1245328	1248633	0.158637	0.718272	0.528737	0.074519
Chrom5	1247154	1259928	0.172007	0.506759	0.406214	0.077202
Chrom5	1249051	1262608	0.103208	0.305167	0.253280	0.042036
Chrom5	1260049	1270083	-0.028082	-0.165286	-0.104833	-0.012304
Chrom5	1262615	1274272	0.007489	0.042365	0.022138	0.006050
Chrom5	1270102	1277451	0.101469	0.188124	0.123032	0.054777
Chrom5	1274334	1281732	0.094358	0.136946	0.094053	0.042133
Chrom5	1277502	1287275	0.055172	0.209175	0.149326	0.025666
Chrom5	1281745	1289857	0.150331	0.579627	0.372708	0.069666
Chrom5	1287308	1293486	0.166154	0.535725	0.302439	0.082081
Chrom5	1289938	1312437	0.126793	0.290702	0.188394	0.064370
Chrom5	1293875	1319141	0.074384	0.206850	0.150915	0.035181
Chrom5	1313684	1323874	0.028361	0.187514	0.130271	0.011726
Chrom5	1319160	1327874	0.016088	0.137964	0.076117	0.007178
Chrom5	1323875	1330198	0.000465	0.005912	0.003471	0.001123
Chrom5	1327875	1338491	0.002736	0.027260	0.012759	0.001234
Chrom5	1330866	1345016	0.000334	0.005381	0.001261	-0.001734
Chrom5	1338634	1349977	-0.003359	-0.079860	-0.017640	-0.002864
Chrom5	1345264	1352580	0.025022	0.388527	0.164177	0.011471
Chrom5	1350101	1366231	0.028120	0.215843	0.117058	0.014594
Chrom5	1352766	1368640	0.039695	0.262517	0.169399	0.019605
Chrom5	1367047	1381744	0.109406	0.566301	0.448110	0.054596
Chrom5	1369981	1387012	0.042329	0.336784	0.170959	0.018902
Chrom5	1381770	1391451	-0.057209	151.380556	-0.265171	-0.025452
Chrom5	1387037	1396181	-0.070701	-30.387956	-0.267379	-0.025348
Chrom5	1391463	1406633	-0.008591	-0.083044	-0.030838	-0.001487
Chrom5	1396396	1415652	0.041851	0.310647	0.201406	0.016897
Chrom5	1406946	1422630	0.044157	0.276535	0.194696	0.019373
Chrom5	1416210	1439269	0.074494	0.312591	0.243936	0.032247
Chrom5	1423365	1443551	0.090784	0.457484	0.303601	0.042002
Chrom5	1439651	1457116	0.063997	0.343270	0.207196	0.031679
Chrom5	1443597	1461955	0.045200	0.230966	0.152757	0.019098
Chrom5	1457151	1471648	0.113064	0.442229	0.334723	0.049065
Chrom5	1464408	1482844	0.192774	0.545377	0.467098	0.101782
Chrom5	1471739	1486595	0.198465	0.351794	0.302652	0.105418
Chrom5	1482884	1494452	0.086848	0.154004	0.123505	0.043058
Chrom5	1486616	1499712	0.098215	0.279938	0.238803	0.049196
Chrom5	1494671	1504392	0.052981	0.282263	0.236944	0.023276
Chrom5	1499792	1509404	-0.002248	-0.014804	-0.010143	-0.002875
Chrom5	1504412	1511487	-0.024636	-0.198618	-0.080064	-0.013319
Chrom5	1509411	1525426	0.016613	0.073216	0.025947	0.001294
Chrom5	1511503	1539471	0.061748	0.093449	0.042922	0.016043
Chrom5	1525526	1546136	-0.019626	-0.052811	-0.022675	-0.015912
Chrom5	1539476	1547560	-0.009136	-0.031433	-0.017889	-0.007992
Chrom5	1546189	1560810	0.019802	0.062213	0.043683	0.008762
Chrom5	1547695	1566300	0.073674	0.381031	0.280318	0.028643
Chrom5	1560834	1583309	0.063337	0.289394	0.172399	0.025118
Chrom5	1566322	1584172	-0.020412	-0.210446	-0.068577	-0.008846
Chrom5	1583322	1585559	0.065783	0.542546	0.309389	0.034272
Chrom5	1584218	1587459	0.170498	0.702542	0.596945	0.090162
Chrom5	1585622	1594096	0.165096	0.490820	0.288689	0.076976
Chrom5	1587542	1595104	0.078195	0.227906	0.071875	0.032302
Chrom5	1594148	1598637	-0.053006	-0.810128	-0.068138	-0.025232
Chrom5	1595137	1610743	0.018350	0.150216	0.042877	0.004839
Chrom5	1598640	1620016	0.076512	0.390577	0.258412	0.034658
Chrom5	1613081	1627464	0.037894	0.328470	0.191150	0.015563
Chrom5	1620099	1634653	0.093694	0.451789	0.348131	0.040431
Chrom5	1628728	1643754	0.139643	0.471274	0.382414	0.065657
Chrom5	1634809	1645448	0.088781	0.406024	0.208336	0.040287
Chrom5	1643765	1649613	0.029452	0.347655	0.129318	0.013488
Chrom5	1645555	1660360	0.030591	0.291580	0.160823	0.010763
Chrom5	1649732	1674878	0.163843	0.624343	0.496316	0.074326
Chrom5	1660414	1687909	0.271521	0.790565	0.736314	0.137815
Chrom5	1675125	1700095	0.201567	0.604527	0.550808	0.100009
Chrom5	1687983	1717236	0.060460	0.158875	0.122706	0.024160
Chrom5	1700335	1733642	0.055291	0.153426	0.098041	0.023961
Chrom5	1718006	1743293	0.112279	0.370432	0.221081	0.045785
Chrom5	1734143	1746743	0.002303	0.010722	0.004552	-0.009795
Chrom5	1743301	1751455	-0.121891	-1.596497	-0.170233	-0.066236
Chrom5	1746814	1757387	-0.037793	-0.505199	-0.050713	-0.016682
Chrom5	1751636	1761792	0.072737	0.250812	0.102293	0.030318
Chrom5	1758373	1770532	0.070234	0.273681	0.132997	0.020780
Chrom5	1761818	1776503	0.018993	0.177498	0.068329	0.003617
Chrom5	1771290	1782497	-0.027996	-0.425006	-0.115731	-0.011446
Chrom5	1776634	1785862	-0.025942	2.685102	-0.376847	-0.012341
Chrom5	1782610	1788878	-0.012023	-21.067734	-0.334664	-0.006511
Chrom5	1785872	1791550	0.004291	0.057539	0.049109	0.001793
Chrom5	1788886	1794925	0.010226	0.080170	0.070300	0.004486
Chrom5	1791672	1814360	0.007468	0.076831	0.058599	0.002771
Chrom5	1794926	1816667	0.017024	0.372118	0.266838	0.008148
Chrom5	1814367	1818288	0.007302	0.270428	0.153059	0.001931
Chrom5	1816713	1819160	-0.012416	-1.256744	-0.334881	-0.007537
Chrom5	1818305	1819741	-0.003549	-0.401083	-0.135904	-0.001930
Chrom5	1819172	1828927	0.024418	0.332985	0.230662	0.011602
Chrom5	1819783	1832717	0.063503	0.382308	0.225750	0.030939
Chrom5	1828962	1843730	0.080747	0.364447	0.218010	0.037799
Chrom5	1833399	1856954	0.042051	0.308995	0.171989	0.015525
Chrom5	1843932	1868463	0.004830	0.084919	0.025713	-0.002058
Chrom5	1857119	1872999	0.001405	0.014862	0.006696	-0.003447
Chrom5	1868658	1875663	-0.002174	-0.027802	-0.016281	-0.004246
Chrom5	1873077	1884504	0.101650	0.510554	0.439977	0.044253
Chrom5	1875686	1893935	0.140141	0.589875	0.446016	0.060190
Chrom5	1884705	1897740	0.078624	0.531857	0.295219	0.034359
Chrom5	1893952	1898365	0.052137	0.274041	0.139503	0.026160
Chrom5	1897743	1899959	0.027467	0.238633	0.109317	0.012110
Chrom5	1898403	1900690	0.034642	0.390439	0.238662	0.015289
Chrom5	1900002	1907092	0.081015	0.382069	0.296482	0.036068
Chrom5	1900711	1919266	0.114397	0.395421	0.259921	0.055266
Chrom5	1908267	1926370	0.087061	0.367215	0.201693	0.039185
Chrom5	1921283	1928621	0.065106	0.451213	0.282183	0.027847
Chrom5	1926391	1932146	0.041956	0.369413	0.159891	0.018956
Chrom5	1928700	1938278	0.094521	0.364560	0.198817	0.038654
Chrom5	1932159	1948539	0.217597	0.447663	0.368233	0.092340
Chrom5	1938476	1952853	0.284945	0.416166	0.364431	0.127171
Chrom5	1948683	1955136	0.215449	0.378840	0.327864	0.093738
Chrom5	1953031	1959187	0.158944	0.440705	0.397745	0.064437
Chrom5	1955204	1964213	0.253604	0.397722	0.377784	0.100575
Chrom5	1959670	1970629	0.341292	0.310224	0.292109	0.144381
Chrom5	1964351	1981176	0.276329	0.447250	0.397001	0.128122
Chrom5	1971578	1988557	0.333878	0.797805	0.721050	0.181447
Chrom5	1981179	1999632	0.239885	0.689287	0.562628	0.127117
Chrom5	1988718	2010643	0.043085	0.254483	0.132780	0.017703
Chrom5	2000148	2018228	0.100279	0.300485	0.188826	0.047483
Chrom5	2010650	2023284	0.130952	0.256695	0.192256	0.072197
Chrom5	2018443	2034635	0.160759	0.445029	0.326891	0.082981
Chrom5	2023347	2041578	0.079209	0.268548	0.173756	0.041784
Chrom5	2035266	2044456	0.029244	0.121510	0.084775	0.018284
Chrom5	2041760	2048568	0.081852	0.259554	0.228407	0.035295
Chrom5	2044457	2051280	0.061422	0.130643	0.083054	0.019598
Chrom5	2048784	2056226	0.021940	0.072909	0.037121	0.006839
Chrom5	2051361	2067578	0.049168	0.213457	0.139510	0.020553
Chrom5	2056495	2075660	0.086953	0.297897	0.212961	0.037013
Chrom5	2067582	2086662	0.064083	0.244989	0.162405	0.028083
Chrom5	2076314	2091539	0.017579	0.079577	0.045945	0.011209
Chrom5	2086767	2093521	-0.082401	-0.206448	-0.122126	-0.032861
Chrom5	2091708	2100809	-0.036082	-0.089153	-0.056933	-0.009517
Chrom5	2093526	2104696	0.058213	0.240244	0.170237	0.023485
Chrom5	2100813	2106589	0.025790	0.146128	0.094512	0.005295
Chrom5	2104757	2108148	0.002132	0.008640	0.004588	-0.004808
Chrom5	2106720	2110582	0.034752	0.082820	0.053346	0.008175
Chrom5	2108154	2117194	0.109781	0.274646	0.232544	0.050270
Chrom5	2110694	2121380	0.097903	0.321399	0.262831	0.050724
Chrom5	2117924	2124128	0.000742	0.004152	0.003140	0.001077
Chrom5	2121446	2127022	0.001106	0.004915	0.004028	-0.002416
Chrom5	2124136	2138420	-0.032500	-0.167063	-0.102207	-0.016719
Chrom5	2127486	2162732	0.006706	0.030088	0.020676	-0.000039
Chrom5	2138665	2165250	0.058251	0.199376	0.143747	0.029841
Chrom5	2162733	2167361	0.042883	0.180557	0.124245	0.020322
Chrom5	2165270	2168641	0.008256	0.107813	0.082047	0.001080
Chrom5	2167418	2170492	-0.009368	-6.577119	-0.356754	-0.004810
Chrom5	2168719	2172046	0.002789	0.533912	0.127247	0.001071
Chrom5	2170498	2174754	0.004286	0.415701	0.248047	0.002180
Chrom5	2172139	2175394	0.011308	0.496906	0.288347	0.006063
Chrom5	2174885	2175715	0.033213	0.549774	0.360058	0.015962
Chrom5	2175421	2175982	0.035154	0.409827	0.273645	0.015531
Chrom5	2175721	2176294	0.010407	0.204972	0.120597	0.003790
Chrom5	2175986	2177113	0.008213	0.281500	0.164358	0.003614
Chrom5	2176308	2177631	0.011385	0.240353	0.161955	0.004930
Chrom5	2177119	2180821	0.010704	0.212343	0.129868	0.003008
Chrom5	2177679	2186717	0.000222	0.002524	0.001397	-0.001378
Chrom5	2181046	2187757	-0.015340	-0.117899	-0.069511	-0.008213
Chrom5	2186840	2188252	0.012696	0.100542	0.073288	0.003281
Chrom5	2187774	2188872	0.128278	0.597436	0.466524	0.059554
Chrom5	2188268	2189507	0.153619	0.681020	0.493134	0.080900
Chrom5	2188877	2193453	0.038651	0.379061	0.126246	0.013956
Chrom5	2189509	2195240	-0.110047	20.578412	-0.202743	-0.041102
Chrom5	2193531	2204117	-0.124023	11.973103	-0.275137	-0.050991
Chrom5	2195302	2207950	-0.046719	-2.031456	-0.264711	-0.021986
Chrom5	2204152	2210830	0.012308	0.155718	0.100898	0.002186
Chrom5	2207954	2217824	-0.017494	-0.219168	-0.117915	-0.010764
Chrom5	2211323	2229508	-0.025249	-0.630184	-0.223462	-0.012146
Chrom5	2217862	2239577	-0.005866	-0.281545	-0.076376	-0.002920
Chrom5	2229999	2240956	-0.018144	-0.175792	-0.097952	-0.008171
Chrom5	2239677	2241889	-0.009159	-0.066513	-0.040316	-0.005870
Chrom5	2240971	2243305	0.032138	0.337368	0.235158	0.013892
Chrom5	2241893	2245992	0.013885	0.159897	0.114606	0.006776
Chrom5	2243406	2254848	-0.005403	-0.080587	-0.048676	-0.003384
Chrom5	2246027	2261184	-0.013500	-0.395263	-0.139080	-0.007928
Chrom5	2255081	2267724	-0.021740	-1.191985	-0.238203	-0.010670
Chrom5	2261264	2273414	-0.037730	-0.779029	-0.310787	-0.020761
Chrom5	2267961	2286898	-0.032118	-0.658281	-0.305752	-0.016727
Chrom5	2273595	2297448	0.039312	0.447961	0.289819	0.016887
Chrom5	2286900	2299679	0.055270	0.503829	0.303187	0.024609
Chrom5	2297605	2304184	0.000783	0.008968	0.004116	0.002378
Chrom5	2299687	2312233	-0.018191	-0.171960	-0.041458	-0.006215
Chrom5	2304261	2323540	-0.009282	-0.036507	-0.010989	-0.006976
Chrom5	2312291	2330675	-0.004481	-0.007665	-0.004380	-0.005924
Chrom5	2323913	2336385	0.015769	0.026797	0.019245	0.005643
Chrom5	2330764	2338208	-0.007603	-0.012820	-0.007947	-0.003186
Chrom5	2336386	2342874	-0.053026	-0.190740	-0.111223	-0.026924
Chrom5	2338391	2352750	0.046575	0.220969	0.150059	0.020505
Chrom5	2342952	2358440	0.073662	0.387146	0.280025	0.031324
Chrom5	2353954	2362054	0.002898	0.060714	0.023345	-0.000358
Chrom5	2359094	2367199	0.074793	0.415038	0.304911	0.030150
Chrom5	2362055	2370369	0.093239	0.250334	0.207765	0.038834
Chrom5	2367240	2377036	0.058322	0.224513	0.182263	0.024275
Chrom5	2370866	2379596	0.100009	0.352753	0.311555	0.042973
Chrom5	2377351	2389550	0.172477	0.387889	0.325762	0.079154
Chrom5	2379604	2393288	0.120611	0.406967	0.324074	0.056531
Chrom5	2389915	2395123	0.037169	0.421884	0.316586	0.017472
Chrom5	2393487	2404100	0.034554	0.336089	0.287126	0.014887
Chrom5	2395293	2406190	0.151938	0.407084	0.361808	0.061364
Chrom5	2404104	2408906	0.337574	0.555926	0.498177	0.147659
Chrom5	2406611	2416413	0.158279	0.374689	0.277610	0.068159
